Timestamp,Pod_Name,CPU_m,Memory_Mi
01:45:19,ghost-deployment-74496d68fd-mv7fn,3m,113Mi
01:45:19,ghost-mysql-c75f59f48-tddmk,4m,498Mi
01:45:24,ghost-deployment-74496d68fd-mv7fn,3m,113Mi
01:45:24,ghost-mysql-c75f59f48-tddmk,4m,498Mi
01:45:29,ghost-deployment-74496d68fd-mv7fn,1m,113Mi
01:45:29,ghost-mysql-c75f59f48-tddmk,4m,498Mi
01:45:34,ghost-deployment-74496d68fd-mv7fn,1m,113Mi
01:45:34,ghost-mysql-c75f59f48-tddmk,4m,498Mi
01:45:39,ghost-deployment-74496d68fd-mv7fn,1m,113Mi
01:45:39,ghost-mysql-c75f59f48-tddmk,4m,498Mi
01:45:44,ghost-deployment-74496d68fd-mv7fn,355m,142Mi
01:45:44,ghost-mysql-c75f59f48-tddmk,5m,498Mi
01:45:49,ghost-deployment-74496d68fd-mv7fn,355m,142Mi
01:45:49,ghost-mysql-c75f59f48-tddmk,5m,498Mi
01:45:55,ghost-deployment-74496d68fd-mv7fn,355m,142Mi
01:45:55,ghost-mysql-c75f59f48-tddmk,5m,498Mi
01:46:00,ghost-deployment-74496d68fd-mv7fn,932m,155Mi
01:46:00,ghost-mysql-c75f59f48-tddmk,141m,498Mi
01:46:05,ghost-deployment-74496d68fd-mv7fn,932m,155Mi
01:46:05,ghost-mysql-c75f59f48-tddmk,141m,498Mi
01:46:10,ghost-deployment-74496d68fd-mv7fn,932m,155Mi
01:46:10,ghost-mysql-c75f59f48-tddmk,141m,498Mi
01:46:15,ghost-deployment-74496d68fd-mv7fn,896m,159Mi
01:46:15,ghost-mysql-c75f59f48-tddmk,216m,499Mi
01:46:20,ghost-deployment-74496d68fd-mv7fn,896m,159Mi
01:46:20,ghost-mysql-c75f59f48-tddmk,216m,499Mi
01:46:25,ghost-deployment-74496d68fd-mv7fn,896m,159Mi
01:46:25,ghost-mysql-c75f59f48-tddmk,216m,499Mi
01:46:30,ghost-deployment-74496d68fd-8nd99,223m,96Mi
01:46:30,ghost-deployment-74496d68fd-mv7fn,818m,160Mi
01:46:30,ghost-mysql-c75f59f48-tddmk,208m,499Mi
01:46:35,ghost-deployment-74496d68fd-8nd99,223m,96Mi
01:46:35,ghost-deployment-74496d68fd-mv7fn,818m,160Mi
01:46:35,ghost-mysql-c75f59f48-tddmk,208m,499Mi
01:46:40,ghost-deployment-74496d68fd-8nd99,223m,96Mi
01:46:40,ghost-deployment-74496d68fd-mv7fn,818m,160Mi
01:46:40,ghost-mysql-c75f59f48-tddmk,208m,499Mi
01:46:45,ghost-deployment-74496d68fd-8nd99,24m,85Mi
01:46:45,ghost-deployment-74496d68fd-9g28k,223m,97Mi
