Timestamp,Pod_Name,CPU_m,Memory_Mi
10:37:13,ghost-deployment-74496d68fd-vqqdt,2m,109Mi
10:37:13,ghost-mysql-c75f59f48-8wfzd,5m,486Mi
10:37:18,ghost-deployment-74496d68fd-vqqdt,5m,110Mi
10:37:18,ghost-mysql-c75f59f48-8wfzd,5m,486Mi
10:37:23,ghost-deployment-74496d68fd-vqqdt,5m,110Mi
10:37:23,ghost-mysql-c75f59f48-8wfzd,5m,486Mi
10:37:29,ghost-deployment-74496d68fd-vqqdt,5m,110Mi
10:37:29,ghost-mysql-c75f59f48-8wfzd,5m,486Mi
10:37:34,ghost-deployment-74496d68fd-vqqdt,580m,138Mi
10:37:34,ghost-mysql-c75f59f48-8wfzd,5m,486Mi
10:37:39,ghost-deployment-74496d68fd-vqqdt,580m,138Mi
10:37:39,ghost-mysql-c75f59f48-8wfzd,5m,486Mi
10:37:44,ghost-deployment-74496d68fd-vqqdt,580m,138Mi
10:37:44,ghost-mysql-c75f59f48-8wfzd,5m,486Mi
10:37:49,ghost-deployment-74496d68fd-vqqdt,915m,156Mi
10:37:49,ghost-mysql-c75f59f48-8wfzd,137m,487Mi
10:37:54,ghost-deployment-74496d68fd-vqqdt,915m,156Mi
10:37:54,ghost-mysql-c75f59f48-8wfzd,137m,487Mi
10:37:59,ghost-deployment-74496d68fd-vqqdt,915m,156Mi
10:37:59,ghost-mysql-c75f59f48-8wfzd,137m,487Mi
10:38:04,ghost-deployment-74496d68fd-bmvq8,164m,94Mi
10:38:04,ghost-deployment-74496d68fd-vqqdt,825m,154Mi
10:38:04,ghost-mysql-c75f59f48-8wfzd,192m,488Mi
10:38:09,ghost-deployment-74496d68fd-bmvq8,164m,94Mi
10:38:09,ghost-deployment-74496d68fd-vqqdt,825m,154Mi
10:38:09,ghost-mysql-c75f59f48-8wfzd,192m,488Mi
10:38:14,ghost-deployment-74496d68fd-bmvq8,164m,94Mi
10:38:14,ghost-deployment-74496d68fd-vqqdt,825m,154Mi
10:38:14,ghost-mysql-c75f59f48-8wfzd,192m,488Mi
10:38:19,ghost-deployment-74496d68fd-bmvq8,164m,94Mi
10:38:19,ghost-deployment-74496d68fd-v55vl,116m,81Mi
10:38:19,ghost-deployment-74496d68fd-vqqdt,870m,156Mi
10:38:19,ghost-mysql-c75f59f48-8wfzd,192m,488Mi
10:38:24,ghost-deployment-74496d68fd-bmvq8,164m,94Mi
10:38:24,ghost-deployment-74496d68fd-v55vl,116m,81Mi
10:38:24,ghost-deployment-74496d68fd-vqqdt,870m,156Mi
10:38:24,ghost-mysql-c75f59f48-8wfzd,192m,488Mi
