Timestamp,Pod_Name,CPU_m,Memory_Mi
02:02:34,ghost-deployment-74496d68fd-mv7fn,3m,111Mi
02:02:34,ghost-mysql-c75f59f48-tddmk,4m,502Mi
02:02:39,ghost-deployment-74496d68fd-mv7fn,3m,111Mi
02:02:39,ghost-mysql-c75f59f48-tddmk,4m,502Mi
02:02:44,ghost-deployment-74496d68fd-mv7fn,4m,112Mi
02:02:44,ghost-mysql-c75f59f48-tddmk,4m,502Mi
02:02:49,ghost-deployment-74496d68fd-mv7fn,4m,112Mi
02:02:49,ghost-mysql-c75f59f48-tddmk,4m,502Mi
02:02:54,ghost-deployment-74496d68fd-mv7fn,4m,112Mi
02:02:54,ghost-mysql-c75f59f48-tddmk,4m,502Mi
02:02:59,ghost-deployment-74496d68fd-mv7fn,4m,112Mi
02:02:59,ghost-mysql-c75f59f48-tddmk,22m,502Mi
02:03:04,ghost-deployment-74496d68fd-mv7fn,4m,112Mi
02:03:04,ghost-mysql-c75f59f48-tddmk,22m,502Mi
02:03:09,ghost-deployment-74496d68fd-mv7fn,4m,112Mi
02:03:09,ghost-mysql-c75f59f48-tddmk,22m,502Mi
02:03:14,ghost-deployment-74496d68fd-mv7fn,742m,153Mi
02:03:14,ghost-mysql-c75f59f48-tddmk,190m,503Mi
02:03:19,ghost-deployment-74496d68fd-mv7fn,742m,153Mi
02:03:19,ghost-mysql-c75f59f48-tddmk,190m,503Mi
02:03:24,ghost-deployment-74496d68fd-mv7fn,742m,153Mi
02:03:24,ghost-mysql-c75f59f48-tddmk,190m,503Mi
02:03:29,ghost-deployment-74496d68fd-mv7fn,742m,153Mi
02:03:29,ghost-mysql-c75f59f48-tddmk,208m,503Mi
02:03:35,ghost-deployment-74496d68fd-mv7fn,742m,153Mi
02:03:35,ghost-mysql-c75f59f48-tddmk,208m,503Mi
02:03:40,ghost-deployment-74496d68fd-mv7fn,742m,153Mi
02:03:40,ghost-mysql-c75f59f48-tddmk,208m,503Mi
02:03:45,ghost-deployment-74496d68fd-mv7fn,844m,158Mi
02:03:45,ghost-deployment-74496d68fd-vgsnj,268m,93Mi
02:03:45,ghost-mysql-c75f59f48-tddmk,167m,503Mi
02:03:50,ghost-deployment-74496d68fd-mv7fn,844m,158Mi
02:03:50,ghost-deployment-74496d68fd-vgsnj,268m,93Mi
02:03:50,ghost-mysql-c75f59f48-tddmk,167m,503Mi
02:03:55,ghost-deployment-74496d68fd-mv7fn,844m,158Mi
02:03:55,ghost-deployment-74496d68fd-vgsnj,268m,93Mi
02:03:55,ghost-mysql-c75f59f48-tddmk,167m,503Mi
02:04:00,ghost-deployment-74496d68fd-mv7fn,898m,160Mi
02:04:00,ghost-deployment-74496d68fd-vgsnj,1m,93Mi
02:04:00,ghost-mysql-c75f59f48-tddmk,187m,503Mi
02:04:05,ghost-deployment-74496d68fd-mv7fn,898m,160Mi
02:04:05,ghost-deployment-74496d68fd-vgsnj,1m,93Mi
02:04:05,ghost-mysql-c75f59f48-tddmk,187m,503Mi
02:04:10,ghost-deployment-74496d68fd-mv7fn,898m,160Mi
02:04:10,ghost-deployment-74496d68fd-vgsnj,1m,93Mi
02:04:10,ghost-mysql-c75f59f48-tddmk,187m,503Mi
02:04:15,ghost-deployment-74496d68fd-2mcjl,274m,94Mi
02:04:15,ghost-deployment-74496d68fd-mv7fn,831m,161Mi
02:04:15,ghost-deployment-74496d68fd-vgsnj,61m,97Mi
02:04:15,ghost-mysql-c75f59f48-tddmk,200m,503Mi
02:04:20,ghost-deployment-74496d68fd-2mcjl,274m,94Mi
02:04:20,ghost-deployment-74496d68fd-mv7fn,831m,161Mi
02:04:20,ghost-deployment-74496d68fd-vgsnj,61m,97Mi
02:04:20,ghost-mysql-c75f59f48-tddmk,200m,503Mi
02:04:25,ghost-deployment-74496d68fd-2mcjl,274m,94Mi
02:04:25,ghost-deployment-74496d68fd-mv7fn,831m,161Mi
02:04:25,ghost-deployment-74496d68fd-vgsnj,61m,97Mi
02:04:25,ghost-mysql-c75f59f48-tddmk,200m,503Mi
02:04:30,ghost-deployment-74496d68fd-2mcjl,6m,95Mi
