Timestamp,Pod_Name,CPU_m,Memory_Mi
08:57:53,ghost-deployment-74496d68fd-vqqdt,3m,110Mi
08:57:53,ghost-mysql-c75f59f48-8wfzd,4m,472Mi
08:57:58,ghost-deployment-74496d68fd-vqqdt,3m,110Mi
08:57:58,ghost-mysql-c75f59f48-8wfzd,4m,472Mi
08:58:03,ghost-deployment-74496d68fd-vqqdt,3m,110Mi
08:58:03,ghost-mysql-c75f59f48-8wfzd,4m,472Mi
08:58:08,ghost-deployment-74496d68fd-vqqdt,2m,109Mi
08:58:08,ghost-mysql-c75f59f48-8wfzd,4m,472Mi
08:58:13,ghost-deployment-74496d68fd-vqqdt,2m,109Mi
08:58:13,ghost-mysql-c75f59f48-8wfzd,4m,472Mi
08:58:18,ghost-deployment-74496d68fd-vqqdt,2m,109Mi
08:58:18,ghost-mysql-c75f59f48-8wfzd,4m,472Mi
08:58:23,ghost-deployment-74496d68fd-vqqdt,267m,133Mi
08:58:23,ghost-mysql-c75f59f48-8wfzd,72m,472Mi
08:58:28,ghost-deployment-74496d68fd-vqqdt,267m,133Mi
08:58:28,ghost-mysql-c75f59f48-8wfzd,72m,472Mi
08:58:33,ghost-deployment-74496d68fd-vqqdt,267m,133Mi
08:58:33,ghost-mysql-c75f59f48-8wfzd,72m,472Mi
08:58:38,ghost-deployment-74496d68fd-vqqdt,720m,150Mi
08:58:38,ghost-mysql-c75f59f48-8wfzd,195m,473Mi
08:58:43,ghost-deployment-74496d68fd-vqqdt,720m,150Mi
08:58:43,ghost-mysql-c75f59f48-8wfzd,195m,473Mi
08:58:48,ghost-deployment-74496d68fd-vqqdt,720m,150Mi
08:58:48,ghost-mysql-c75f59f48-8wfzd,195m,473Mi
08:58:53,ghost-deployment-74496d68fd-vqqdt,874m,152Mi
08:58:53,ghost-mysql-c75f59f48-8wfzd,195m,473Mi
08:58:58,ghost-deployment-74496d68fd-vqqdt,874m,152Mi
08:58:58,ghost-mysql-c75f59f48-8wfzd,195m,473Mi
08:59:04,ghost-deployment-74496d68fd-pdvh7,290m,93Mi
08:59:04,ghost-deployment-74496d68fd-vqqdt,869m,154Mi
08:59:04,ghost-mysql-c75f59f48-8wfzd,212m,473Mi
08:59:09,ghost-deployment-74496d68fd-pdvh7,290m,93Mi
08:59:09,ghost-deployment-74496d68fd-vqqdt,869m,154Mi
08:59:09,ghost-mysql-c75f59f48-8wfzd,212m,473Mi
