Timestamp,Pod_Name,CPU_m,Memory_Mi
10:05:57,ghost-deployment-74496d68fd-vqqdt,3m,110Mi
10:05:57,ghost-mysql-c75f59f48-8wfzd,5m,483Mi
10:06:02,ghost-deployment-74496d68fd-vqqdt,3m,110Mi
10:06:02,ghost-mysql-c75f59f48-8wfzd,5m,483Mi
10:06:07,ghost-deployment-74496d68fd-vqqdt,2m,110Mi
10:06:07,ghost-mysql-c75f59f48-8wfzd,4m,483Mi
10:06:12,ghost-deployment-74496d68fd-vqqdt,2m,110Mi
10:06:12,ghost-mysql-c75f59f48-8wfzd,4m,483Mi
10:06:17,ghost-deployment-74496d68fd-vqqdt,2m,110Mi
10:06:17,ghost-mysql-c75f59f48-8wfzd,4m,483Mi
10:06:22,ghost-deployment-74496d68fd-vqqdt,613m,150Mi
10:06:22,ghost-mysql-c75f59f48-8wfzd,73m,483Mi
10:06:27,ghost-deployment-74496d68fd-vqqdt,613m,150Mi
10:06:27,ghost-mysql-c75f59f48-8wfzd,73m,483Mi
10:06:32,ghost-deployment-74496d68fd-vqqdt,613m,150Mi
10:06:32,ghost-mysql-c75f59f48-8wfzd,73m,483Mi
10:06:37,ghost-deployment-74496d68fd-vqqdt,826m,153Mi
10:06:37,ghost-mysql-c75f59f48-8wfzd,180m,483Mi
10:06:42,ghost-deployment-74496d68fd-vqqdt,826m,153Mi
10:06:42,ghost-mysql-c75f59f48-8wfzd,180m,483Mi
10:06:47,ghost-deployment-74496d68fd-vqqdt,826m,153Mi
10:06:47,ghost-mysql-c75f59f48-8wfzd,180m,483Mi
10:06:53,ghost-deployment-74496d68fd-svr7j,11m,85Mi
10:06:53,ghost-deployment-74496d68fd-vqqdt,945m,153Mi
10:06:53,ghost-mysql-c75f59f48-8wfzd,218m,483Mi
10:06:58,ghost-deployment-74496d68fd-svr7j,11m,85Mi
10:06:58,ghost-deployment-74496d68fd-vqqdt,945m,153Mi
10:06:58,ghost-mysql-c75f59f48-8wfzd,218m,483Mi
10:07:03,ghost-deployment-74496d68fd-svr7j,11m,85Mi
10:07:03,ghost-deployment-74496d68fd-vqqdt,945m,153Mi
10:07:03,ghost-mysql-c75f59f48-8wfzd,218m,483Mi
10:07:08,ghost-deployment-74496d68fd-svr7j,8m,83Mi
10:07:08,ghost-deployment-74496d68fd-vqqdt,895m,155Mi
10:07:08,ghost-mysql-c75f59f48-8wfzd,204m,483Mi
10:07:13,ghost-deployment-74496d68fd-svr7j,8m,83Mi
10:07:13,ghost-deployment-74496d68fd-vqqdt,895m,155Mi
10:07:13,ghost-mysql-c75f59f48-8wfzd,204m,483Mi
10:07:18,ghost-deployment-74496d68fd-svr7j,8m,83Mi
10:07:18,ghost-deployment-74496d68fd-vqqdt,895m,155Mi
10:07:18,ghost-mysql-c75f59f48-8wfzd,204m,483Mi
10:07:23,ghost-deployment-74496d68fd-svr7j,385m,145Mi
10:07:23,ghost-deployment-74496d68fd-vqqdt,770m,155Mi
10:07:23,ghost-deployment-74496d68fd-z4fvk,283m,95Mi
10:07:23,ghost-mysql-c75f59f48-8wfzd,192m,484Mi
10:07:28,ghost-deployment-74496d68fd-svr7j,385m,145Mi
10:07:28,ghost-deployment-74496d68fd-vqqdt,770m,155Mi
10:07:28,ghost-deployment-74496d68fd-z4fvk,283m,95Mi
10:07:28,ghost-mysql-c75f59f48-8wfzd,192m,484Mi
10:07:33,ghost-deployment-74496d68fd-svr7j,385m,145Mi
10:07:33,ghost-deployment-74496d68fd-vqqdt,770m,155Mi
10:07:33,ghost-deployment-74496d68fd-z4fvk,283m,95Mi
10:07:33,ghost-mysql-c75f59f48-8wfzd,192m,484Mi
10:07:38,ghost-deployment-74496d68fd-svr7j,708m,151Mi
10:07:38,ghost-deployment-74496d68fd-vqqdt,500m,154Mi
10:07:38,ghost-deployment-74496d68fd-z4fvk,50m,100Mi
10:07:38,ghost-mysql-c75f59f48-8wfzd,230m,484Mi
10:07:43,ghost-deployment-74496d68fd-svr7j,708m,151Mi
10:07:43,ghost-deployment-74496d68fd-vqqdt,500m,154Mi
10:07:43,ghost-deployment-74496d68fd-z4fvk,50m,100Mi
10:07:43,ghost-mysql-c75f59f48-8wfzd,230m,484Mi
10:07:48,ghost-deployment-74496d68fd-svr7j,708m,151Mi
10:07:48,ghost-deployment-74496d68fd-vqqdt,500m,154Mi
10:07:48,ghost-deployment-74496d68fd-z4fvk,50m,100Mi
10:07:48,ghost-mysql-c75f59f48-8wfzd,230m,484Mi
10:07:53,ghost-deployment-74496d68fd-svr7j,708m,151Mi
10:07:53,ghost-deployment-74496d68fd-vqqdt,576m,152Mi
10:07:53,ghost-deployment-74496d68fd-z4fvk,50m,100Mi
10:07:53,ghost-mysql-c75f59f48-8wfzd,223m,485Mi
10:07:58,ghost-deployment-74496d68fd-svr7j,708m,151Mi
10:07:58,ghost-deployment-74496d68fd-vqqdt,576m,152Mi
10:07:58,ghost-deployment-74496d68fd-z4fvk,50m,100Mi
10:07:58,ghost-mysql-c75f59f48-8wfzd,223m,485Mi
10:08:04,ghost-deployment-74496d68fd-svr7j,478m,153Mi
10:08:04,ghost-deployment-74496d68fd-vqqdt,379m,153Mi
10:08:04,ghost-deployment-74496d68fd-z4fvk,383m,144Mi
10:08:04,ghost-mysql-c75f59f48-8wfzd,212m,485Mi
10:08:09,ghost-deployment-74496d68fd-svr7j,478m,153Mi
10:08:09,ghost-deployment-74496d68fd-vqqdt,379m,153Mi
10:08:09,ghost-deployment-74496d68fd-z4fvk,383m,144Mi
10:08:09,ghost-mysql-c75f59f48-8wfzd,212m,485Mi
10:08:14,ghost-deployment-74496d68fd-svr7j,478m,153Mi
10:08:14,ghost-deployment-74496d68fd-vqqdt,379m,153Mi
10:08:14,ghost-deployment-74496d68fd-z4fvk,383m,144Mi
10:08:14,ghost-mysql-c75f59f48-8wfzd,212m,485Mi
10:08:19,ghost-deployment-74496d68fd-5k2sc,184m,92Mi
10:08:19,ghost-deployment-74496d68fd-svr7j,348m,154Mi
10:08:19,ghost-deployment-74496d68fd-vqqdt,312m,155Mi
10:08:19,ghost-deployment-74496d68fd-z4fvk,464m,149Mi
10:08:19,ghost-mysql-c75f59f48-8wfzd,185m,486Mi
10:08:24,ghost-deployment-74496d68fd-5k2sc,184m,92Mi
10:08:24,ghost-deployment-74496d68fd-svr7j,348m,154Mi
10:08:24,ghost-deployment-74496d68fd-vqqdt,312m,155Mi
10:08:24,ghost-deployment-74496d68fd-z4fvk,464m,149Mi
10:08:24,ghost-mysql-c75f59f48-8wfzd,185m,486Mi
10:08:29,ghost-deployment-74496d68fd-5k2sc,184m,92Mi
10:08:29,ghost-deployment-74496d68fd-svr7j,348m,154Mi
10:08:29,ghost-deployment-74496d68fd-vqqdt,312m,155Mi
10:08:29,ghost-deployment-74496d68fd-z4fvk,464m,149Mi
10:08:29,ghost-mysql-c75f59f48-8wfzd,185m,486Mi
10:08:34,ghost-deployment-74496d68fd-5k2sc,32m,94Mi
10:08:34,ghost-deployment-74496d68fd-svr7j,398m,154Mi
10:08:34,ghost-deployment-74496d68fd-vqqdt,341m,149Mi
10:08:34,ghost-deployment-74496d68fd-z4fvk,449m,149Mi
10:08:34,ghost-mysql-c75f59f48-8wfzd,243m,486Mi
10:08:39,ghost-deployment-74496d68fd-5k2sc,32m,94Mi
10:08:39,ghost-deployment-74496d68fd-svr7j,398m,154Mi
10:08:39,ghost-deployment-74496d68fd-vqqdt,341m,149Mi
10:08:39,ghost-deployment-74496d68fd-z4fvk,449m,149Mi
10:08:39,ghost-mysql-c75f59f48-8wfzd,243m,486Mi
10:08:44,ghost-deployment-74496d68fd-5k2sc,32m,94Mi
10:08:44,ghost-deployment-74496d68fd-svr7j,398m,154Mi
10:08:44,ghost-deployment-74496d68fd-vqqdt,341m,149Mi
10:08:44,ghost-deployment-74496d68fd-z4fvk,449m,149Mi
10:08:44,ghost-mysql-c75f59f48-8wfzd,243m,486Mi
10:08:49,ghost-deployment-74496d68fd-5k2sc,173m,113Mi
10:08:49,ghost-deployment-74496d68fd-svr7j,377m,155Mi
10:08:49,ghost-deployment-74496d68fd-vqqdt,376m,152Mi
10:08:49,ghost-deployment-74496d68fd-z4fvk,449m,149Mi
