Timestamp,Pod_Name,CPU_m,Memory_Mi
07:43:38,ghost-deployment-74496d68fd-q2zkv,3m,195Mi
07:43:38,ghost-mysql-c75f59f48-8wfzd,4m,451Mi
07:43:43,ghost-deployment-74496d68fd-q2zkv,3m,195Mi
07:43:43,ghost-mysql-c75f59f48-8wfzd,4m,451Mi
07:43:48,ghost-deployment-74496d68fd-q2zkv,3m,195Mi
07:43:48,ghost-mysql-c75f59f48-8wfzd,4m,451Mi
07:43:53,ghost-deployment-74496d68fd-q2zkv,2m,194Mi
07:43:53,ghost-mysql-c75f59f48-8wfzd,4m,451Mi
07:43:58,ghost-deployment-74496d68fd-q2zkv,2m,194Mi
07:43:58,ghost-mysql-c75f59f48-8wfzd,4m,451Mi
07:44:03,ghost-deployment-74496d68fd-q2zkv,2m,194Mi
07:44:03,ghost-mysql-c75f59f48-8wfzd,4m,451Mi
07:44:08,ghost-deployment-74496d68fd-q2zkv,223m,215Mi
07:44:08,ghost-mysql-c75f59f48-8wfzd,20m,451Mi
07:44:13,ghost-deployment-74496d68fd-q2zkv,223m,215Mi
07:44:13,ghost-mysql-c75f59f48-8wfzd,20m,451Mi
07:44:18,ghost-deployment-74496d68fd-q2zkv,496m,221Mi
07:44:18,ghost-mysql-c75f59f48-8wfzd,97m,452Mi
07:44:24,ghost-deployment-74496d68fd-q2zkv,496m,221Mi
07:44:24,ghost-mysql-c75f59f48-8wfzd,97m,452Mi
07:44:29,ghost-deployment-74496d68fd-q2zkv,496m,221Mi
07:44:29,ghost-mysql-c75f59f48-8wfzd,97m,452Mi
07:44:34,ghost-deployment-74496d68fd-q2zkv,580m,224Mi
07:44:34,ghost-mysql-c75f59f48-8wfzd,143m,452Mi
07:44:39,ghost-deployment-74496d68fd-q2zkv,580m,224Mi
07:44:39,ghost-mysql-c75f59f48-8wfzd,143m,452Mi
07:44:44,ghost-deployment-74496d68fd-q2zkv,580m,224Mi
07:44:44,ghost-mysql-c75f59f48-8wfzd,143m,452Mi
07:44:49,ghost-deployment-74496d68fd-4d8vx,357m,124Mi
07:44:49,ghost-deployment-74496d68fd-q2zkv,650m,223Mi
07:44:49,ghost-mysql-c75f59f48-8wfzd,143m,452Mi
07:44:54,ghost-deployment-74496d68fd-4d8vx,357m,124Mi
07:44:54,ghost-deployment-74496d68fd-q2zkv,650m,223Mi
07:44:54,ghost-mysql-c75f59f48-8wfzd,143m,452Mi
07:44:59,ghost-deployment-74496d68fd-4d8vx,357m,124Mi
07:44:59,ghost-deployment-74496d68fd-q2zkv,650m,223Mi
07:44:59,ghost-mysql-c75f59f48-8wfzd,143m,452Mi
07:45:04,ghost-deployment-74496d68fd-4d8vx,48m,128Mi
07:45:04,ghost-deployment-74496d68fd-q2zkv,724m,236Mi
07:45:04,ghost-mysql-c75f59f48-8wfzd,171m,453Mi
07:45:09,ghost-deployment-74496d68fd-4d8vx,48m,128Mi
07:45:09,ghost-deployment-74496d68fd-q2zkv,724m,236Mi
07:45:09,ghost-mysql-c75f59f48-8wfzd,171m,453Mi
07:45:14,ghost-deployment-74496d68fd-4d8vx,48m,128Mi
07:45:14,ghost-deployment-74496d68fd-q2zkv,724m,236Mi
07:45:14,ghost-mysql-c75f59f48-8wfzd,171m,453Mi
07:45:19,ghost-deployment-74496d68fd-4d8vx,48m,128Mi
07:45:19,ghost-deployment-74496d68fd-q2zkv,716m,238Mi
07:45:19,ghost-mysql-c75f59f48-8wfzd,192m,454Mi
07:45:24,ghost-deployment-74496d68fd-4d8vx,48m,128Mi
07:45:24,ghost-deployment-74496d68fd-q2zkv,716m,238Mi
07:45:24,ghost-mysql-c75f59f48-8wfzd,192m,454Mi
07:45:29,ghost-deployment-74496d68fd-4d8vx,48m,128Mi
07:45:29,ghost-deployment-74496d68fd-q2zkv,716m,238Mi
07:45:29,ghost-mysql-c75f59f48-8wfzd,192m,454Mi
07:45:34,ghost-deployment-74496d68fd-4d8vx,396m,161Mi
07:45:34,ghost-deployment-74496d68fd-q2zkv,472m,230Mi
07:45:34,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:45:40,ghost-deployment-74496d68fd-4d8vx,396m,161Mi
07:45:40,ghost-deployment-74496d68fd-q2zkv,472m,230Mi
07:45:40,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:45:45,ghost-deployment-74496d68fd-4d8vx,396m,161Mi
07:45:45,ghost-deployment-74496d68fd-q2zkv,472m,230Mi
07:45:45,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:45:50,ghost-deployment-74496d68fd-4d8vx,587m,167Mi
07:45:50,ghost-deployment-74496d68fd-q2zkv,433m,235Mi
07:45:50,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:45:55,ghost-deployment-74496d68fd-4d8vx,587m,167Mi
07:45:55,ghost-deployment-74496d68fd-q2zkv,433m,235Mi
07:45:55,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:46:00,ghost-deployment-74496d68fd-4d8vx,587m,167Mi
07:46:00,ghost-deployment-74496d68fd-q2zkv,433m,235Mi
07:46:00,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:46:05,ghost-deployment-74496d68fd-4d8vx,506m,179Mi
07:46:05,ghost-deployment-74496d68fd-q2zkv,514m,235Mi
07:46:05,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:46:10,ghost-deployment-74496d68fd-4d8vx,506m,179Mi
07:46:10,ghost-deployment-74496d68fd-q2zkv,514m,235Mi
07:46:10,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:46:15,ghost-deployment-74496d68fd-4d8vx,506m,179Mi
07:46:15,ghost-deployment-74496d68fd-q2zkv,514m,235Mi
07:46:15,ghost-mysql-c75f59f48-8wfzd,211m,455Mi
07:46:20,ghost-deployment-74496d68fd-4d8vx,458m,173Mi
07:46:20,ghost-deployment-74496d68fd-pcdnx,254m,152Mi
