Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
16:28:34,6,4,1,824,3439,14290,0.00,228.00
16:28:41,6,4,2,825,3439,12592,0.00,164.00
16:28:48,54,15,1,824,3440,26223,0.00,376.00
16:28:55,56,14,1,802,3440,22442,0.00,68.00
16:29:02,57,14,0,754,3440,22021,0.00,236.00
16:29:09,57,16,0,695,3441,24910,0.00,128.00
16:29:16,58,16,0,647,3441,24451,0.00,436.00
16:29:23,59,17,0,520,3446,22820,0.00,404.00
16:29:31,58,12,1,478,3446,21670,0.00,288.00
16:29:38,61,21,3,388,3452,31279,0.00,524.00
16:29:45,79,21,0,266,3484,26315,0.00,466.67
16:29:52,77,23,0,131,3403,22699,0.00,1647.52
16:29:59,76,24,0,158,3383,26464,44.00,652.00
16:30:06,73,25,1,130,3247,37953,27.72,336.63
16:30:13,78,22,0,179,3108,22771,0.00,292.00
16:30:21,81,19,0,248,3109,24366,0.00,236.00
16:30:28,81,19,0,338,3109,25440,0.00,104.00
16:30:35,79,21,0,283,3109,27723,0.00,636.00
16:30:42,70,29,0,281,3130,21827,0.00,944.00
16:30:50,82,18,0,316,3131,29114,0.00,336.00
16:30:57,81,19,0,329,3131,30023,0.00,104.00
16:31:04,80,20,0,273,3142,25582,0.00,516.00
16:31:11,79,18,0,135,3059,26939,124.77,198.17
16:31:18,79,21,0,208,3060,24189,0.00,308.00
16:31:25,80,20,0,280,3061,23738,0.00,600.00
16:31:33,79,20,0,357,3061,23606,0.00,180.00
16:31:40,79,21,0,349,3062,22561,0.00,408.00
16:31:47,81,19,0,334,3062,28843,0.00,192.00
16:31:54,78,22,0,342,3063,25731,0.00,236.00
16:32:02,79,21,0,349,3063,25306,24.00,412.00
16:32:09,79,21,0,353,3064,26451,0.00,288.00
16:32:16,80,21,0,327,3064,23490,0.00,540.00
16:32:23,81,19,0,365,3065,23177,0.00,248.00
16:32:30,79,21,0,346,3065,23573,0.00,404.00
16:32:37,8,6,3,394,3065,16358,24.00,436.00
16:32:44,84,16,0,455,3066,23361,0.00,508.00
16:32:52,78,22,0,389,3066,27543,16.00,340.00
16:32:59,82,18,0,300,3067,27431,0.00,456.00
16:33:06,82,18,0,336,3067,21911,0.00,404.00
16:33:13,80,20,0,372,3068,23826,0.00,300.00
16:33:20,80,20,0,391,3068,30411,0.00,392.00
16:33:27,81,19,0,359,3069,25595,12.00,232.00
16:33:35,78,22,0,364,3069,30067,0.00,196.00
16:33:42,7,8,1,370,3070,12776,0.00,252.00
16:33:49,79,21,0,366,3070,26289,0.00,520.00
16:33:56,83,17,0,360,3070,21262,0.00,388.00
16:34:03,78,22,0,376,3071,22745,0.00,244.00
16:34:10,77,22,0,377,3071,27645,0.00,236.00
16:34:17,83,17,0,377,3072,26388,24.00,480.00
16:34:25,80,21,0,365,3072,23161,0.00,240.00
16:34:32,80,20,0,374,3073,23493,24.00,216.00
16:34:39,83,17,0,371,3073,25871,0.00,456.00
16:34:46,79,21,0,323,3074,25792,0.00,548.00
16:34:54,80,21,0,342,3074,23295,0.00,440.00
16:35:01,66,14,1,382,3075,25762,0.00,416.00
16:35:08,81,19,0,375,3075,23605,0.00,432.00
16:35:15,80,20,0,334,3075,23494,80.00,380.00
16:35:22,80,20,0,358,3076,23229,24.00,236.00
16:35:29,80,20,0,378,3077,26473,0.00,324.75
16:35:37,83,17,0,374,3077,23591,0.00,508.00
16:35:44,80,20,0,383,3077,23230,0.00,256.00
16:35:51,78,22,0,343,3078,22651,0.00,484.00
16:35:59,83,18,0,321,3078,22247,0.00,336.00
16:36:06,81,19,0,343,3079,24016,0.00,236.00
16:36:13,78,22,0,327,3079,24676,23.76,320.79
16:36:20,79,21,0,358,3080,27872,0.00,152.00
16:36:27,83,17,0,349,3080,24371,24.00,508.00
16:36:35,78,22,0,350,3081,28023,0.00,460.00
16:36:42,80,19,0,339,3081,22292,0.00,348.00
16:36:49,77,22,0,336,3082,26799,0.00,396.00
16:36:56,80,20,0,310,3082,24083,0.00,432.00
16:37:04,79,21,0,312,3083,25568,0.00,344.00
16:37:11,80,21,0,336,3083,24976,0.00,204.00
16:37:18,79,21,0,363,3084,25800,24.00,436.00
16:37:25,81,20,0,348,3084,25288,0.00,0.00
16:37:32,79,21,0,347,3085,24017,23.53,368.63
16:37:40,79,21,0,345,3085,29594,0.00,332.00
16:37:47,80,20,0,353,3086,25677,0.00,204.00
16:37:54,79,21,0,313,3086,24981,0.00,772.00
16:38:01,83,17,0,316,3087,26838,0.00,340.00
16:38:08,82,18,0,322,3087,26089,24.00,632.00
16:38:15,82,18,0,351,3087,23837,0.00,424.00
16:38:23,82,19,0,344,3088,23408,0.00,243.14
16:38:30,80,20,0,331,3089,26970,0.00,416.00
16:38:37,81,20,0,331,3089,26307,0.00,340.00
16:38:44,64,18,1,319,3089,22916,0.00,320.00
16:38:51,6,5,4,434,3090,14460,0.00,468.00
16:38:58,7,5,1,539,3090,13061,24.00,364.00
16:39:05,11,8,2,628,3090,17768,0.00,448.00
16:39:12,8,5,3,714,3091,15023,0.00,344.00
16:39:19,8,5,3,773,3091,15771,0.00,196.00
