Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
14:18:56,6,4,2,761,3532,14236,0.00,544.00
14:19:03,6,6,3,757,3532,13699,0.00,316.00
14:19:10,8,4,3,746,3533,14451,0.00,376.00
14:19:17,40,12,2,739,3534,22824,0.00,804.00
14:19:24,56,16,1,720,3534,25888,0.00,196.00
14:19:31,60,20,0,673,3534,26427,0.00,500.00
14:19:38,58,14,0,643,3535,22356,0.00,568.00
14:19:45,62,21,4,539,3560,33625,160.00,432.00
14:19:53,59,18,1,467,3560,24047,0.00,176.00
14:20:00,65,31,1,405,3563,29402,7540.00,876.00
14:20:07,66,21,1,310,3591,29869,0.00,176.00
14:20:14,78,22,0,168,3515,23972,47764.00,392.00
14:20:21,79,21,0,146,3579,23406,0.00,296.00
14:20:29,74,25,0,152,3474,30963,1664.00,656.00
14:20:36,79,21,0,115,3348,24491,1220.00,244.00
14:20:43,79,20,0,191,3347,24208,0.00,404.00
14:20:50,81,19,0,141,3348,26602,0.00,120.00
14:20:57,80,20,0,243,3348,25992,0.00,136.00
14:21:04,75,20,0,239,3358,27921,0.00,392.08
14:21:11,78,22,0,231,3358,25024,0.00,372.00
14:21:19,81,19,0,215,3371,24925,0.00,324.00
14:21:26,83,17,0,177,3380,22024,0.00,560.00
14:21:33,69,26,1,119,3276,29553,0.00,928.00
14:21:40,81,19,0,228,3255,24198,0.00,236.89
14:21:47,84,17,0,241,3257,26272,0.00,272.00
14:21:54,81,19,0,239,3257,25047,0.00,220.00
14:22:02,80,19,0,264,3258,23475,0.00,400.00
14:22:09,81,18,0,270,3258,24839,0.00,416.00
14:22:16,82,18,0,267,3258,22484,0.00,520.00
14:22:24,79,21,0,245,3259,25638,16.00,572.00
14:22:31,80,19,0,245,3259,25557,0.00,116.00
14:22:38,82,18,0,255,3260,21750,0.00,484.00
14:22:45,79,21,0,281,3260,27173,0.00,520.00
14:22:52,77,23,0,231,3260,20030,0.00,352.00
14:22:59,79,21,0,267,3260,28840,0.00,124.00
14:23:06,81,19,0,272,3261,29725,0.00,408.00
14:23:14,80,20,0,301,3262,23319,0.00,424.00
14:23:21,82,18,0,278,3262,24962,0.00,149.02
14:23:28,52,13,2,272,3262,23516,0.00,356.00
14:23:35,78,21,0,272,3264,28661,0.00,560.00
14:23:42,76,24,0,247,3264,22870,0.00,120.00
14:23:50,79,20,0,272,3265,27489,0.00,532.00
14:23:57,79,21,0,275,3265,28068,0.00,200.00
14:24:04,79,21,0,282,3265,25118,48.00,432.00
14:24:11,81,20,0,281,3266,23614,0.00,416.00
14:24:18,70,18,1,258,3266,25448,16.00,324.00
14:24:26,79,21,0,230,3266,32894,0.00,464.00
14:24:33,50,14,1,283,3267,23566,0.00,112.00
14:24:40,81,19,0,258,3267,23610,0.00,496.00
14:24:47,80,20,0,271,3268,25923,0.00,676.00
14:24:54,81,19,0,241,3268,21144,0.00,388.00
14:25:02,76,24,0,245,3268,23751,0.00,380.20
14:25:09,82,19,0,267,3268,24194,24.00,316.00
14:25:16,81,20,0,278,3269,25706,0.00,304.00
14:25:23,83,18,0,262,3269,22695,0.00,256.00
14:25:30,80,20,0,297,3269,27667,0.00,260.00
14:25:38,80,20,0,255,3270,25936,0.00,428.00
14:25:45,77,23,0,272,3270,24804,0.00,192.00
14:25:52,77,23,0,253,3271,27071,0.00,232.00
14:25:59,81,20,0,226,3271,26931,24.00,332.00
14:26:06,82,18,0,240,3271,25065,0.00,228.00
14:26:14,78,22,0,237,3272,24815,0.00,852.00
14:26:21,82,18,0,240,3272,24836,0.00,344.55
14:26:28,83,17,0,246,3272,25692,0.00,504.00
14:26:35,79,22,0,255,3273,30146,0.00,292.00
14:26:43,77,23,0,218,3273,22903,0.00,380.00
14:26:50,79,22,0,243,3273,29089,0.00,604.00
14:26:57,81,19,0,250,3274,24475,0.00,292.00
