Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
20:39:31,7,4,1,1566,2647,15169,0.00,420.00
20:39:38,7,5,3,1572,2650,14563,0.00,220.00
20:39:45,55,14,0,1562,2651,24958,0.00,216.00
20:39:52,56,14,1,1497,2651,24990,0.00,244.00
20:39:59,58,17,0,1409,2651,21765,0.00,404.00
20:40:06,58,18,0,1347,2651,23232,0.00,108.00
20:40:13,56,14,1,1233,2657,19802,24.00,548.00
20:40:20,62,19,0,1134,2657,26842,0.00,476.00
20:40:27,55,15,0,1019,2679,21064,0.00,692.00
20:40:34,74,25,1,907,2711,36968,0.00,220.00
20:40:41,79,22,0,651,2712,26242,56.00,484.00
20:40:49,82,18,1,575,2722,26477,0.00,408.00
20:40:56,77,23,0,366,2737,22132,0.00,1076.00
20:41:03,79,20,1,353,2738,28695,0.00,228.00
20:41:10,80,20,0,437,2738,25104,0.00,128.00
20:41:17,81,18,0,432,2739,23288,0.00,804.00
20:41:25,82,18,0,428,2739,23007,0.00,81.55
20:41:32,82,18,0,425,2740,21536,0.00,387.23
20:41:39,63,37,0,498,2742,27525,428.00,1132.00
20:41:46,79,21,0,535,2746,25812,0.00,256.00
20:41:54,77,23,0,539,2746,25814,0.00,428.00
20:42:01,78,22,0,541,2747,30164,0.00,0.00
20:42:08,78,22,0,455,2758,22415,0.00,208.00
20:42:16,78,22,0,328,2769,24803,0.00,324.00
20:42:23,80,20,0,206,2769,27013,0.00,668.00
20:42:30,80,21,0,252,2770,24463,0.00,528.00
20:42:37,80,20,0,278,2770,23615,0.00,416.00
20:42:44,78,22,0,379,2771,23768,0.00,332.00
20:42:52,80,19,0,415,2771,25039,0.00,172.00
20:42:59,80,20,0,448,2771,23422,0.00,320.00
20:43:06,78,22,0,424,2771,24862,128.00,0.00
20:43:13,80,20,0,410,2772,22722,0.00,220.00
20:43:20,79,22,0,420,2772,28974,0.00,952.00
20:43:27,81,19,0,385,2772,23403,0.00,552.00
20:43:35,79,21,0,390,2773,27117,0.00,536.00
20:43:42,80,20,0,367,2778,27515,0.00,277.23
20:43:49,82,18,0,360,2779,23925,0.00,556.00
20:43:56,79,21,0,382,2779,22787,0.00,148.00
20:44:04,80,20,0,387,2779,21093,0.00,200.00
20:44:11,80,20,0,405,2780,25044,0.00,416.00
20:44:18,76,23,0,360,2780,23900,0.00,396.00
20:44:25,76,23,0,419,2780,28618,368.00,516.00
20:44:32,79,21,0,353,2781,24417,0.00,180.00
20:44:40,81,19,0,361,2781,23834,124.00,504.00
20:44:47,78,22,0,410,2782,23140,0.00,132.00
20:44:54,79,21,0,385,2783,28139,0.00,576.00
20:45:01,79,21,0,391,2783,28169,0.00,112.00
20:45:09,81,19,0,371,2783,24465,0.00,360.40
20:45:16,81,20,0,384,2784,22143,0.00,128.00
20:45:23,79,20,0,405,2784,23700,0.00,244.00
20:45:31,82,18,0,361,2784,24199,0.00,280.00
20:45:38,79,21,0,375,2785,22164,0.00,672.00
20:45:45,81,19,0,344,2785,23817,0.00,273.08
20:45:52,81,18,0,343,2785,25524,0.00,348.00
20:45:59,79,22,0,384,2786,25941,0.00,284.00
20:46:07,83,17,0,366,2786,22914,0.00,536.00
20:46:14,77,23,0,394,2787,24414,0.00,384.00
20:46:22,82,18,0,381,2787,24232,0.00,198.06
20:46:29,82,19,0,410,2788,23839,80.00,376.00
20:46:36,77,23,0,401,2788,24203,0.00,392.00
20:46:44,80,20,0,386,2788,23067,0.00,296.00
20:46:51,81,20,0,416,2788,27604,0.00,492.00
20:46:58,83,18,0,388,2789,23056,0.00,432.00
20:47:05,81,19,0,387,2790,30282,0.00,432.00
20:47:12,80,21,0,358,2790,25727,0.00,280.00
20:47:19,80,20,0,370,2790,26423,0.00,432.00
20:47:27,78,22,0,382,2790,27697,0.00,192.00
20:47:34,78,22,0,366,2791,22671,0.00,184.00
20:47:41,79,21,0,358,2791,25054,0.00,360.00
20:47:49,81,19,0,344,2791,23699,0.00,316.00
20:47:56,78,22,0,378,2791,26434,0.00,360.00
20:48:03,80,20,1,387,2792,26169,0.00,268.00
20:48:11,84,16,0,391,2792,22067,0.00,588.00
20:48:18,81,18,0,408,2793,23606,0.00,212.00
20:48:26,77,23,0,373,2793,20424,0.00,812.00
20:48:33,78,22,0,385,2793,27235,0.00,228.00
20:48:40,84,16,0,385,2794,21723,0.00,372.00
20:48:47,80,20,0,399,2795,24691,0.00,388.00
20:48:55,82,18,0,382,2795,22612,0.00,628.00
20:49:02,79,21,0,381,2796,24453,68.00,552.00
20:49:09,80,20,0,387,2796,27841,104.00,124.00
20:49:16,79,21,0,391,2797,21625,0.00,320.00
20:49:24,83,18,0,398,2797,27640,0.00,192.00
20:49:31,79,22,0,375,2797,26380,0.00,464.00
20:49:38,80,20,0,393,2798,23230,0.00,540.00
20:49:45,5,5,2,434,2798,12421,0.00,232.00
20:49:52,7,5,2,577,2798,13621,0.00,256.00
20:49:59,9,7,1,657,2798,13860,0.00,428.00
20:50:06,7,9,2,770,2799,14759,0.00,308.00
20:50:13,7,4,1,875,2799,12647,0.00,356.00
20:50:20,8,7,4,964,2799,17146,0.00,116.00
20:50:27,7,5,1,1012,2799,13113,0.00,408.00
20:50:34,9,8,3,1059,2799,16642,0.00,344.00
20:50:41,7,5,2,1108,2799,13951,0.00,244.00
