Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
09:00:24,5,4,1,674,3624,11181,0.00,400.00
09:00:31,9,8,2,677,3624,14602,0.00,208.00
09:00:38,7,6,3,669,3624,13965,0.00,144.00
09:00:45,36,13,1,674,3624,23291,0.00,372.00
09:00:52,53,20,0,669,3625,22139,0.00,688.00
09:00:59,39,13,3,660,3625,20738,0.00,300.00
09:01:06,49,15,1,639,3625,23171,0.00,360.00
09:01:13,56,15,1,600,3631,24254,0.00,352.00
09:01:20,58,13,1,563,3632,23791,0.00,284.00
09:01:27,57,15,1,494,3651,23743,0.00,316.00
09:01:35,78,21,1,426,3683,28684,0.00,320.00
09:01:42,76,20,1,324,3684,22819,0.00,1436.00
09:01:49,79,20,0,269,3702,24813,0.00,160.00
09:01:56,81,19,0,151,3707,25721,0.00,1236.00
09:02:03,77,23,0,224,3685,20834,0.00,300.00
09:02:10,82,19,0,195,3685,24140,3.96,261.39
09:02:17,39,11,2,187,3686,23763,0.00,452.00
09:02:25,79,21,0,177,3686,24918,0.00,488.00
09:02:32,53,19,1,127,3687,20957,0.00,452.00
09:02:39,79,17,1,137,3687,28085,0.00,48.00
09:02:46,65,17,1,132,3689,25564,0.00,440.00
09:02:53,78,22,0,131,3690,25116,88.00,1408.00
09:03:00,82,18,0,142,3682,23290,0.00,204.00
09:03:07,81,19,0,147,3682,25278,0.00,404.00
09:03:15,81,19,0,126,3683,24957,0.00,420.00
09:03:22,63,24,0,136,3617,30592,0.00,436.00
09:03:29,32,11,2,119,3567,18985,0.00,224.00
09:03:36,82,19,0,158,3567,29017,0.00,372.00
09:03:43,80,20,0,142,3568,23173,0.00,412.00
09:03:50,78,22,0,144,3568,31877,0.00,232.00
09:03:57,12,6,2,225,3569,15132,0.00,404.00
09:04:04,82,18,0,253,3569,21281,0.00,688.00
09:04:12,77,21,0,227,3569,27154,0.00,24.00
09:04:19,81,19,0,172,3570,21625,0.00,532.00
09:04:26,81,19,0,186,3570,26248,0.00,224.00
09:04:33,79,21,1,170,3571,22513,0.00,236.00
09:04:40,53,12,1,159,3571,20480,0.00,384.00
09:04:47,81,19,0,173,3571,25972,0.00,328.00
09:04:54,41,9,1,180,3572,18628,0.00,468.00
09:05:02,81,19,0,162,3572,23617,0.00,134.65
09:05:09,79,18,0,161,3572,28221,0.00,388.12
09:05:16,80,20,0,156,3573,25992,0.00,248.00
09:05:23,77,22,0,165,3573,24921,0.00,340.00
09:05:30,81,19,0,146,3574,25448,0.00,192.00
09:05:37,28,11,2,130,3574,20742,0.00,440.00
09:05:44,76,18,0,142,3575,24710,0.00,296.00
09:05:51,81,19,0,154,3575,22266,0.00,916.00
09:05:58,79,21,0,156,3575,23817,0.00,516.00
09:06:06,80,21,0,204,3576,25223,0.00,84.00
09:06:13,78,21,0,167,3576,23267,4.00,464.00
09:06:20,74,18,1,173,3580,28489,0.00,364.00
09:06:27,80,20,0,150,3581,29284,0.00,484.00
09:06:34,81,19,0,156,3581,22348,110.89,289.11
09:06:41,31,15,2,171,3582,18521,0.00,204.00
09:06:48,43,12,2,180,3582,22541,0.00,92.00
09:06:56,81,19,0,172,3583,25247,0.00,364.00
09:07:03,73,26,0,144,3583,22162,0.00,280.00
09:07:10,81,19,0,155,3583,24785,0.00,376.00
09:07:17,83,17,0,159,3584,24550,0.00,316.00
09:07:24,83,17,0,148,3585,21957,0.00,284.00
09:07:31,56,15,1,155,3585,22276,0.00,232.00
09:07:38,62,17,2,146,3585,26412,0.00,584.00
09:07:45,81,19,0,153,3586,29369,0.00,356.00
09:07:52,77,24,0,162,3586,24820,0.00,460.00
09:08:00,81,19,0,131,3587,23819,0.00,324.00
09:08:07,70,18,0,153,3587,24831,0.00,296.00
09:08:14,82,17,0,135,3587,23792,20.00,724.00
09:08:21,78,20,0,147,3588,28918,0.00,120.00
09:08:28,78,22,0,146,3588,25378,0.00,352.00
09:08:35,46,13,1,154,3589,22446,0.00,100.00
09:08:43,81,20,0,132,3589,25909,0.00,376.00
09:08:50,79,21,0,162,3580,26357,0.00,300.00
09:08:57,75,17,0,132,3580,28313,0.00,312.00
09:09:04,83,17,0,125,3580,21065,0.00,308.00
09:09:11,79,21,0,136,3581,29962,0.00,277.23
09:09:18,81,18,0,130,3581,30618,0.00,204.00
09:09:25,81,19,0,135,3582,24295,0.00,584.00
09:09:33,81,19,0,143,3582,25203,0.00,436.00
09:09:40,82,18,0,158,3583,24623,0.00,184.00
09:09:47,26,10,1,163,3583,20960,0.00,356.00
09:09:54,83,17,0,190,3583,25100,24.00,204.00
09:10:01,81,19,0,175,3584,24386,0.00,217.82
09:10:08,81,19,0,168,3584,26104,0.00,288.00
09:10:15,82,18,0,163,3585,27394,0.00,564.00
09:10:22,76,24,0,136,3585,22086,0.00,508.00
09:10:29,82,18,0,136,3586,23565,24.00,392.00
09:10:36,71,20,0,186,3586,26956,0.00,216.00
09:10:43,7,5,4,208,3587,15156,0.00,188.00
09:10:50,5,5,2,326,3587,13276,0.00,228.00
09:10:57,7,5,3,382,3587,14662,0.00,308.00
09:11:04,10,6,3,392,3588,18182,0.00,408.00
09:11:12,9,10,1,408,3588,14718,0.00,284.00
09:11:19,8,6,4,399,3588,16229,0.00,160.00
09:11:26,6,3,2,397,3588,12868,0.00,268.00
09:11:33,10,7,2,399,3589,15030,0.00,204.00
09:11:40,6,5,2,394,3589,12980,0.00,188.00
09:11:47,7,6,2,402,3589,15584,0.00,224.00
09:11:54,7,4,4,383,3589,13675,20.00,288.00
09:12:01,7,5,2,388,3590,14096,0.00,228.00
09:12:08,8,6,2,394,3590,15521,0.00,384.16
09:12:15,6,3,1,402,3590,11959,0.00,568.00
09:12:22,10,10,1,396,3590,15384,0.00,176.00
09:12:29,7,5,1,394,3590,13331,16.00,432.00
09:12:36,7,4,4,394,3591,14781,0.00,112.00
09:12:43,8,8,1,391,3591,14515,0.00,228.00
09:12:50,7,5,3,378,3591,16197,0.00,280.00
09:12:57,6,5,2,392,3591,14324,0.00,388.00
09:13:04,7,5,1,392,3592,13076,20.00,316.00
09:13:11,5,3,2,400,3592,11816,0.00,172.00
09:13:18,8,5,2,401,3592,15376,0.00,1092.00
09:13:25,7,5,2,399,3592,14110,0.00,212.00
09:13:32,7,11,2,407,3593,13619,0.00,248.00
09:13:39,8,5,3,401,3593,14811,0.00,128.00
09:13:46,8,5,3,401,3593,15050,0.00,348.00
09:13:53,6,4,3,395,3593,11941,0.00,332.00
09:14:00,5,3,2,397,3593,11295,0.00,612.00
09:14:07,8,6,3,401,3594,14767,0.00,380.00
09:14:14,8,6,0,401,3594,12715,0.00,372.00
09:14:21,8,8,3,408,3594,14118,0.00,156.00
09:14:28,8,6,1,413,3594,14419,0.00,240.00
09:14:35,10,5,3,410,3594,19106,0.00,64.00
09:14:42,6,6,2,407,3595,13506,0.00,528.00
09:14:49,10,6,3,411,3595,14597,0.00,80.00
