Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
21:39:34,ghost-deployment-74496d68fd-vtgx4,3m,106Mi,1m,79Mi,BLOCKED
21:39:34,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1m,79Mi,BLOCKED
21:39:39,ghost-deployment-74496d68fd-vtgx4,6m,106Mi,1m,79Mi,BLOCKED
21:39:39,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1m,79Mi,BLOCKED
21:39:45,ghost-deployment-74496d68fd-vtgx4,6m,106Mi,1m,79Mi,BLOCKED
21:39:45,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1m,79Mi,BLOCKED
21:39:50,ghost-deployment-74496d68fd-vtgx4,6m,106Mi,1m,79Mi,BLOCKED
21:39:50,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1m,79Mi,BLOCKED
21:39:55,ghost-deployment-74496d68fd-vtgx4,4m,106Mi,957m,83Mi,BLOCKED
21:39:55,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,957m,83Mi,BLOCKED
21:40:00,ghost-deployment-74496d68fd-vtgx4,4m,106Mi,957m,83Mi,BLOCKED
21:40:00,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,957m,83Mi,BLOCKED
21:40:06,ghost-deployment-74496d68fd-vtgx4,4m,106Mi,957m,83Mi,BLOCKED
21:40:06,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,957m,83Mi,BLOCKED
21:40:11,ghost-deployment-74496d68fd-vtgx4,4m,106Mi,1512m,84Mi,BLOCKED
21:40:11,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1512m,84Mi,BLOCKED
21:40:16,ghost-deployment-74496d68fd-vtgx4,4m,106Mi,1512m,84Mi,BLOCKED
21:40:16,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1512m,84Mi,BLOCKED
21:40:21,ghost-deployment-74496d68fd-vtgx4,4m,106Mi,1512m,84Mi,BLOCKED
21:40:21,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1512m,84Mi,BLOCKED
21:40:27,ghost-deployment-74496d68fd-vtgx4,3m,106Mi,1524m,86Mi,BLOCKED
21:40:27,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1524m,86Mi,BLOCKED
21:40:32,ghost-deployment-74496d68fd-vtgx4,3m,106Mi,1524m,86Mi,BLOCKED
21:40:32,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1524m,86Mi,BLOCKED
21:40:37,ghost-deployment-74496d68fd-vtgx4,3m,106Mi,1541m,88Mi,BLOCKED
21:40:37,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1541m,88Mi,BLOCKED
21:40:42,ghost-deployment-74496d68fd-vtgx4,3m,106Mi,1541m,88Mi,BLOCKED
21:40:42,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1541m,88Mi,BLOCKED
21:40:48,ghost-deployment-74496d68fd-vtgx4,3m,106Mi,1541m,88Mi,BLOCKED
21:40:48,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1541m,88Mi,BLOCKED
21:40:53,ghost-deployment-74496d68fd-vtgx4,4m,105Mi,1532m,88Mi,BLOCKED
21:40:53,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1532m,88Mi,BLOCKED
21:40:58,ghost-deployment-74496d68fd-vtgx4,4m,105Mi,1532m,88Mi,NONE
21:40:58,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1532m,88Mi,NONE
21:41:03,ghost-deployment-74496d68fd-vtgx4,4m,105Mi,1532m,88Mi,BLOCKED
21:41:03,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1532m,88Mi,BLOCKED
21:41:09,ghost-deployment-74496d68fd-vtgx4,3m,105Mi,1521m,89Mi,BLOCKED
21:41:09,ghost-mysql-c75f59f48-kp8g5,4m,380Mi,1521m,89Mi,BLOCKED
21:41:14,ghost-deployment-74496d68fd-vtgx4,3m,105Mi,1521m,89Mi,BLOCKED
