Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
04:04:22,9,8,2,422,3693,16018,0.00,120.00
04:04:29,15,9,2,453,3693,16219,0.00,276.00
04:04:36,23,16,1,542,3693,20559,0.00,328.00
04:04:43,39,27,0,499,3694,26011,0.00,3316.00
04:04:50,38,23,1,484,3694,27130,0.00,112.00
04:04:58,47,29,0,425,3695,30478,0.00,132.00
04:05:05,49,35,4,369,3702,36646,0.00,828.00
04:05:12,37,24,0,348,3703,26011,0.00,220.00
04:05:19,23,14,1,340,3703,19218,0.00,288.00
04:05:26,22,15,1,337,3704,21540,0.00,548.00
04:05:33,34,25,3,371,3704,28406,0.00,156.00
04:05:40,13,11,1,323,3761,15817,0.00,2688.00
04:05:47,53,27,3,335,3762,31218,36.00,572.00
04:05:54,32,22,3,294,3762,26053,0.00,3372.00
04:06:01,31,18,2,296,3763,22320,0.00,272.00
04:06:08,43,25,1,324,3764,27605,0.00,408.00
04:06:15,61,34,1,294,3764,33007,0.00,1040.00
04:06:22,13,12,1,278,3765,15399,0.00,152.00
04:06:29,46,29,1,272,3766,30297,19.80,380.20
04:06:36,23,10,5,298,3766,18423,0.00,7636.00
04:06:43,37,27,1,307,3767,26704,0.00,796.00
04:06:50,28,18,2,228,3768,23749,0.00,344.00
04:06:57,44,30,3,217,3768,29462,0.00,416.00
04:07:04,47,27,2,228,3769,28682,0.00,2672.00
04:07:12,19,13,1,241,3770,16730,0.00,344.00
04:07:19,36,19,3,177,3771,25450,0.00,464.00
04:07:26,48,30,1,242,3771,29272,0.00,752.00
04:07:33,41,27,2,249,3772,28178,0.00,1208.00
04:07:40,39,26,2,247,3773,27778,0.00,480.00
04:07:47,61,35,2,155,3773,29255,0.00,696.00
04:07:54,33,23,0,199,3753,23571,0.00,3348.00
04:08:01,35,22,2,170,3754,25382,0.00,352.00
04:08:08,34,21,1,197,3755,24506,0.00,332.00
04:08:15,57,37,2,255,3746,33593,0.00,368.00
04:08:22,32,20,1,209,3746,23251,0.00,224.00
04:08:29,34,22,1,262,3747,24788,0.00,276.00
