Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
01:39:50,13,6,2,446,3645,13731,0.00,312.00
01:39:57,7,4,2,456,3645,14482,0.00,112.00
01:40:04,25,14,1,533,3646,21254,0.00,184.00
01:40:11,35,22,1,555,3647,25631,0.00,463.37
01:40:18,40,25,1,535,3648,27121,0.00,3428.00
01:40:25,51,29,0,504,3648,30088,0.00,396.00
01:40:32,39,28,1,470,3650,26917,0.00,2200.00
01:40:39,29,12,7,423,3667,22000,0.00,332.00
01:40:46,41,28,0,423,3670,29172,0.00,580.00
01:40:53,43,32,2,392,3671,30016,0.00,264.00
01:41:00,27,17,3,318,3672,27080,0.00,388.00
01:41:08,23,13,7,357,3671,19803,10480.00,3268.00
01:41:15,30,18,0,277,3728,21394,0.00,560.00
01:41:22,28,20,4,313,3729,25278,0.00,156.00
01:41:29,11,8,3,323,3730,16128,0.00,4272.00
01:41:36,40,25,1,313,3731,27636,0.00,140.00
01:41:43,44,31,2,270,3732,27750,0.00,504.00
01:41:51,67,34,0,226,3733,28687,0.00,392.52
01:41:58,37,23,1,142,3734,26088,0.00,776.00
01:42:05,12,11,3,204,3648,27372,0.00,316.00
01:42:12,31,21,1,205,3650,26540,0.00,1444.00
01:42:19,57,29,2,151,3651,33007,0.00,1380.00
01:42:26,24,16,2,174,3652,21157,0.00,220.00
01:42:33,49,30,0,216,3653,26971,0.00,772.00
01:42:40,51,26,3,236,3655,29280,0.00,220.00
01:42:47,36,24,2,271,3656,25783,0.00,268.00
01:42:54,21,13,3,316,3657,19394,0.00,596.00
01:43:02,33,23,0,333,3658,24708,0.00,2588.00
01:43:09,57,42,0,343,3659,29629,0.00,3088.00
01:43:16,44,29,1,309,3660,29716,0.00,456.00
01:43:23,36,24,4,289,3661,26128,0.00,140.00
01:43:30,62,37,0,303,3662,37035,16.00,3736.00
01:43:37,15,8,1,245,3663,16655,0.00,728.00
01:43:44,43,26,0,251,3672,26597,0.00,244.00
01:43:51,23,11,3,290,3673,17616,0.00,488.00
01:43:58,30,18,2,323,3673,24248,0.00,28.00
01:44:06,32,17,1,342,3674,22934,0.00,492.00
01:44:13,49,35,1,375,3675,28677,0.00,48.00
01:44:20,45,28,1,299,3676,29469,0.00,6292.00
01:44:27,16,10,4,271,3677,19295,0.00,464.00
01:44:34,46,28,1,285,3678,28577,0.00,436.00
01:44:41,65,32,1,320,3679,33711,0.00,108.00
01:44:48,48,32,0,316,3680,26926,0.00,348.00
01:44:55,37,22,2,289,3681,28292,0.00,82.35
01:45:02,45,32,1,252,3682,31306,0.00,1220.00
01:45:09,44,26,1,278,3683,28432,0.00,3580.00
01:45:16,50,30,1,215,3684,30111,0.00,1688.00
01:45:23,36,23,1,237,3686,25002,0.00,144.00
01:45:31,60,33,3,287,3687,36676,0.00,500.00
01:45:38,42,28,1,331,3678,28832,0.00,332.00
01:45:45,22,14,0,364,3680,18987,0.00,340.00
01:45:52,17,11,2,362,3682,19769,0.00,256.00
01:45:59,15,11,1,388,3683,18693,0.00,1504.00
01:46:06,23,11,2,398,3684,20746,0.00,376.00
01:46:13,34,29,0,411,3686,25963,0.00,308.00
01:46:20,26,15,8,393,3687,23830,0.00,4208.00
01:46:27,23,15,2,358,3688,20291,0.00,264.00
01:46:34,20,13,3,354,3690,19965,0.00,156.00
01:46:41,26,10,6,406,3691,17985,0.00,588.00
01:46:48,22,16,3,406,3691,21369,0.00,0.00
01:46:55,12,8,2,390,3692,15864,0.00,292.00
01:47:02,47,26,1,387,3693,25397,0.00,196.00
01:47:09,41,24,0,380,3693,27753,0.00,2036.00
01:47:16,35,23,2,344,3694,26670,0.00,348.00
01:47:23,37,28,0,283,3695,26251,0.00,256.00
01:47:30,48,27,7,297,3696,31395,0.00,3940.00
01:47:37,34,20,1,312,3697,23625,0.00,1480.00
01:47:44,39,23,2,352,3698,26544,0.00,400.00
01:47:51,48,29,1,322,3699,32581,0.00,3500.00
01:47:58,44,27,2,287,3700,30747,92.00,1236.00
01:48:05,35,22,2,298,3701,25046,0.00,392.00
01:48:12,38,25,2,314,3702,28900,0.00,580.00
01:48:19,22,15,2,336,3703,20647,0.00,4812.00
01:48:27,19,12,3,371,3704,19786,0.00,64.00
01:48:34,38,26,0,364,3705,24616,0.00,352.00
01:48:41,56,28,2,317,3705,28145,0.00,472.00
01:48:48,13,9,3,282,3706,17201,0.00,176.00
01:48:55,40,26,1,264,3707,27185,0.00,448.00
01:49:02,46,32,1,298,3708,29530,0.00,664.00
01:49:09,32,20,0,283,3709,24000,0.00,3028.00
01:49:16,39,23,2,237,3710,25073,0.00,376.00
01:49:24,57,42,0,241,3708,31934,0.00,492.00
01:49:31,58,41,0,236,3712,38409,0.00,608.00
01:49:38,31,19,1,203,3713,24165,0.00,116.00
01:49:45,36,22,1,207,3714,26916,0.00,312.00
01:49:53,59,41,0,240,3719,31561,4628.00,2008.00
01:50:00,14,8,4,209,3734,18350,0.00,1140.00
01:50:07,8,4,3,235,3735,13498,0.00,272.00
01:50:14,7,7,1,280,3736,15703,0.00,364.00
01:50:21,34,11,3,285,3736,17020,0.00,2132.00
01:50:28,8,4,1,247,3813,13350,0.00,344.00
01:50:35,21,8,8,238,3814,19138,0.00,588.00
01:50:42,9,5,2,234,3814,13384,0.00,7608.00
01:50:49,7,4,4,233,3815,14708,0.00,2368.00
01:50:56,10,7,3,200,3815,16063,0.00,632.00
01:51:03,8,9,8,172,3816,17344,0.00,36.00
01:51:10,22,10,8,167,3817,19153,0.00,736.00
01:51:17,7,4,5,137,3817,14790,0.00,160.00
01:51:24,7,6,1,203,3770,14641,0.00,3616.00
01:51:31,13,7,3,186,3771,15831,0.00,472.00
01:51:38,6,4,1,168,3771,11782,0.00,264.00
01:51:45,19,8,7,171,3772,19545,0.00,216.00
01:51:52,7,8,1,153,3772,13696,0.00,2988.00
01:51:59,6,4,2,158,3773,15064,0.00,3096.00
01:52:06,10,6,0,152,3773,13277,0.00,744.00
01:52:13,7,6,6,140,3774,15603,0.00,64.00
01:52:20,27,8,8,143,3775,17955,0.00,656.00
01:52:27,8,4,3,139,3775,14961,0.00,404.00
01:52:34,9,4,0,127,3776,14931,0.00,3840.00
01:52:41,7,6,4,144,3776,15667,0.00,352.00
01:52:48,6,4,4,153,3777,14771,0.00,268.00
01:52:55,16,7,8,134,3778,18782,0.00,220.00
