Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
23:14:51,7,8,3,324,3859,13000,0.00,360.00
23:14:58,10,5,2,332,3859,14665,0.00,420.00
23:15:05,25,11,5,384,3860,18883,0.00,316.00
23:15:12,22,14,2,448,3860,19086,0.00,196.00
23:15:19,19,12,2,449,3861,19708,0.00,536.00
23:15:26,26,17,1,430,3861,23416,0.00,32.00
23:15:33,36,21,1,409,3862,23640,0.00,1080.00
23:15:40,33,23,1,401,3863,25584,0.00,60.00
23:15:48,42,26,0,394,3864,28245,0.00,524.00
23:15:55,49,29,2,310,3871,30724,0.00,2760.00
23:16:02,40,29,0,289,3873,25680,0.00,508.00
23:16:09,26,16,3,296,3874,22461,0.00,136.00
23:16:16,40,21,4,298,3875,27149,0.00,428.00
23:16:23,37,20,1,283,3876,24924,1708.00,896.00
23:16:30,37,24,1,232,3918,31190,0.00,1516.00
23:16:37,30,20,2,218,3920,21881,0.00,1740.00
23:16:44,46,26,2,202,3921,29193,0.00,1248.00
23:16:51,35,25,2,188,3922,26855,0.00,0.00
23:16:58,49,33,1,177,3923,29711,0.00,488.00
23:17:05,59,30,1,178,3925,31009,0.00,516.00
23:17:12,46,32,1,173,3926,27724,0.00,260.00
23:17:19,43,27,1,169,3927,28750,0.00,308.00
23:17:26,43,25,1,141,3928,27114,0.00,2632.00
23:17:33,47,33,0,175,3930,27375,0.00,4008.00
23:17:40,44,29,1,178,3931,28241,732.00,356.00
23:17:48,49,33,2,170,3925,33609,0.00,728.00
23:17:55,60,29,4,170,3927,32448,0.00,732.00
23:18:02,42,28,1,176,3927,28511,0.00,4.00
23:18:09,45,29,1,175,3929,28262,0.00,584.00
23:18:16,56,31,1,163,3932,30234,0.00,332.00
23:18:23,55,32,0,167,3933,26877,0.00,1660.00
23:18:30,43,30,1,164,3934,32906,0.00,336.00
23:18:37,44,28,1,159,3935,28782,0.00,152.00
23:18:44,50,27,4,145,3938,30091,0.00,1136.00
23:18:51,45,29,0,137,3938,28195,0.00,284.00
23:18:58,47,30,0,129,3939,29928,80.00,472.00
23:19:05,67,32,0,132,3940,29180,0.00,968.00
23:19:12,39,22,2,163,3941,25150,0.00,164.00
23:19:20,41,24,1,148,3944,27568,0.00,280.00
23:19:27,42,25,1,146,3945,28994,0.00,2372.00
23:19:34,44,25,1,153,3946,26765,0.00,4532.00
23:19:41,48,28,1,138,3946,30769,0.00,360.00
23:19:48,46,29,2,132,3949,31705,0.00,284.00
23:19:55,69,31,0,209,3886,28778,0.00,668.00
23:20:02,49,34,2,191,3887,28895,0.00,120.00
23:20:09,44,28,0,212,3888,29113,0.00,252.00
23:20:16,47,27,1,213,3890,30842,0.00,2608.00
23:20:23,42,27,1,205,3891,26895,0.00,4392.00
23:20:30,38,25,2,202,3892,29569,0.00,272.00
23:20:37,33,21,1,203,3893,24332,0.00,592.00
23:20:44,56,26,2,208,3894,30361,0.00,212.00
23:20:52,37,27,1,198,3896,26351,0.00,356.00
23:20:59,41,28,2,195,3897,30319,0.00,488.00
23:21:06,42,24,1,177,3898,27556,0.00,608.00
23:21:13,44,28,1,179,3899,29065,0.00,952.00
23:21:20,38,22,1,178,3902,26309,0.00,684.00
23:21:27,21,14,3,192,3902,20630,0.00,2072.00
23:21:34,44,26,2,208,3904,28967,0.00,3728.00
23:21:41,39,28,2,203,3904,28318,0.00,132.00
23:21:48,28,19,1,167,3906,24194,0.00,1516.00
23:21:55,30,15,3,163,3907,23373,0.00,916.00
23:22:02,46,30,0,186,3908,27461,0.00,240.00
23:22:09,29,18,1,184,3909,25222,0.00,168.00
23:22:16,35,21,1,171,3901,25022,0.00,1804.00
23:22:23,37,28,1,203,3902,26223,0.00,4484.00
23:22:30,32,22,1,216,3903,28308,0.00,380.00
23:22:38,37,23,1,232,3904,26411,20.00,300.00
23:22:45,59,29,3,223,3908,32704,0.00,576.00
23:22:52,48,31,2,216,3908,28675,0.00,276.00
23:22:59,47,26,1,180,3909,31424,0.00,444.00
23:23:06,46,29,0,179,3910,29063,0.00,668.00
23:23:13,51,31,1,189,3911,28673,0.00,760.00
23:23:20,33,21,2,183,3914,23124,0.00,360.00
23:23:27,44,27,1,172,3914,28594,0.00,1140.00
23:23:34,41,26,2,180,3915,28722,0.00,3452.00
23:23:41,36,25,0,145,3916,27130,0.00,52.00
23:23:48,41,25,1,156,3918,28008,0.00,476.00
23:23:55,61,29,1,167,3920,32220,0.00,284.00
23:24:02,41,27,1,160,3920,26135,0.00,1808.00
23:24:09,24,13,3,154,3921,21468,0.00,0.00
23:24:16,67,30,0,139,3923,26096,128.00,2016.00
23:24:24,41,30,1,125,3924,29724,0.00,3692.00
23:24:31,47,27,1,140,3925,30341,0.00,252.00
23:24:38,52,33,8,147,3953,41819,13920.00,2084.00
23:24:45,57,32,1,158,3937,34919,3576.00,1476.00
23:24:52,43,31,1,139,3946,29646,180.00,48.00
23:24:59,6,4,2,124,3950,15136,0.00,828.00
23:25:06,16,9,5,150,3951,16422,0.00,536.00
23:25:13,6,3,1,128,4031,10845,0.00,464.00
23:25:20,19,11,9,150,3996,21374,0.00,404.00
23:25:27,5,4,0,141,3979,12807,0.00,2852.00
