Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
03:42:00,10,5,3,323,3794,20435,0.00,384.00
03:42:07,5,4,4,316,3794,15261,0.00,140.00
03:42:14,18,11,5,395,3795,19984,0.00,596.00
03:42:21,22,13,1,430,3795,22195,0.00,212.00
03:42:28,34,22,1,405,3796,26352,0.00,372.00
03:42:35,44,30,1,384,3797,30046,0.00,316.00
03:42:43,49,37,0,344,3798,30535,0.00,848.00
03:42:50,51,32,0,310,3799,29134,0.00,296.00
03:42:57,17,10,1,289,3799,17177,0.00,484.00
03:43:04,31,22,2,252,3816,26361,0.00,204.00
03:43:11,18,12,2,175,3817,18781,0.00,356.00
03:43:18,19,10,4,126,3817,19166,0.00,168.00
03:43:25,13,7,2,125,3818,15781,0.00,528.00
03:43:32,27,14,2,167,3818,21186,0.00,132.00
03:43:39,39,25,1,136,3856,26572,0.00,332.00
03:43:46,36,22,2,125,3834,25897,0.00,308.00
03:43:53,39,28,1,155,3816,24804,0.00,8320.00
03:44:00,38,24,2,130,3818,31082,0.00,224.00
03:44:07,35,23,2,123,3820,23636,4.00,368.00
03:44:14,44,23,5,125,3734,27531,0.00,236.00
03:44:21,31,23,0,130,3725,25891,0.00,440.00
03:44:29,6,4,2,153,3727,12722,0.00,512.00
03:44:36,12,6,2,166,3728,14737,0.00,964.00
03:44:43,31,26,2,220,3729,24346,0.00,860.00
03:44:50,30,19,2,226,3730,23848,0.00,396.00
03:44:57,39,24,1,232,3732,27549,0.00,140.00
03:45:04,57,31,4,264,3722,30244,0.00,3816.00
03:45:11,44,28,2,302,3723,30004,0.00,280.00
03:45:18,35,20,1,257,3728,23124,0.00,664.00
03:45:25,61,38,0,244,3729,30201,0.00,96.00
03:45:32,41,23,1,245,3730,27785,0.00,972.00
03:45:39,23,12,3,265,3731,20367,0.00,536.00
03:45:46,54,37,2,236,3736,35061,0.00,492.00
03:45:53,43,28,4,159,3737,29365,0.00,8240.00
03:46:00,40,22,2,159,3738,29776,0.00,600.00
03:46:07,32,20,3,180,3739,24917,0.00,152.00
03:46:14,63,36,0,221,3741,29807,0.00,384.00
03:46:22,37,25,2,257,3741,26489,0.00,520.00
03:46:29,41,25,0,262,3743,28008,0.00,292.00
03:46:36,59,35,0,191,3744,32357,0.00,980.00
03:46:43,41,30,3,180,3745,27685,0.00,2644.00
03:46:50,52,32,0,154,3746,28704,0.00,508.00
03:46:57,58,42,0,148,3747,34277,0.00,4.00
03:47:04,62,33,1,167,3748,29909,0.00,648.00
