Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
15:10:38,ghost-deployment-74496d68fd-hvb94,4m,174Mi,2m,73Mi,NONE
15:10:38,ghost-mysql-c75f59f48-bf92t,4m,379Mi,2m,73Mi,NONE
15:10:43,ghost-deployment-74496d68fd-hvb94,4m,174Mi,2m,73Mi,BLOCKED
15:10:43,ghost-mysql-c75f59f48-bf92t,4m,379Mi,2m,73Mi,BLOCKED
15:10:48,ghost-deployment-74496d68fd-hvb94,4m,174Mi,2m,73Mi,BLOCKED
15:10:48,ghost-mysql-c75f59f48-bf92t,4m,379Mi,2m,73Mi,BLOCKED
15:10:54,ghost-deployment-74496d68fd-hvb94,5m,176Mi,1m,73Mi,BLOCKED
15:10:54,ghost-mysql-c75f59f48-bf92t,4m,379Mi,1m,73Mi,BLOCKED
15:10:59,ghost-deployment-74496d68fd-hvb94,5m,176Mi,1m,73Mi,BLOCKED
15:10:59,ghost-mysql-c75f59f48-bf92t,4m,379Mi,1m,73Mi,BLOCKED
15:11:04,ghost-deployment-74496d68fd-hvb94,5m,176Mi,1m,73Mi,BLOCKED
15:11:04,ghost-mysql-c75f59f48-bf92t,4m,379Mi,1m,73Mi,BLOCKED
15:11:09,ghost-deployment-74496d68fd-hvb94,14m,174Mi,261m,78Mi,BLOCKED
15:11:09,ghost-mysql-c75f59f48-bf92t,4m,379Mi,261m,78Mi,BLOCKED
15:11:14,ghost-deployment-74496d68fd-hvb94,14m,174Mi,261m,78Mi,BLOCKED
15:11:14,ghost-mysql-c75f59f48-bf92t,4m,379Mi,261m,78Mi,BLOCKED
15:11:20,ghost-deployment-74496d68fd-hvb94,14m,174Mi,261m,78Mi,BLOCKED
15:11:20,ghost-mysql-c75f59f48-bf92t,4m,379Mi,261m,78Mi,BLOCKED
15:11:25,ghost-deployment-74496d68fd-hvb94,23m,164Mi,751m,78Mi,BLOCKED
15:11:25,ghost-mysql-c75f59f48-bf92t,4m,379Mi,751m,78Mi,BLOCKED
15:11:30,ghost-deployment-74496d68fd-hvb94,23m,164Mi,751m,78Mi,BLOCKED
15:11:30,ghost-mysql-c75f59f48-bf92t,4m,379Mi,751m,78Mi,BLOCKED
15:11:35,ghost-deployment-74496d68fd-hvb94,23m,164Mi,751m,78Mi,BLOCKED
15:11:35,ghost-mysql-c75f59f48-bf92t,4m,379Mi,751m,78Mi,BLOCKED
15:11:41,ghost-deployment-74496d68fd-hvb94,6m,165Mi,1140m,79Mi,BLOCKED
15:11:41,ghost-mysql-c75f59f48-bf92t,4m,379Mi,1140m,79Mi,BLOCKED
15:11:46,ghost-deployment-74496d68fd-hvb94,6m,165Mi,1140m,79Mi,BLOCKED
15:11:46,ghost-mysql-c75f59f48-bf92t,4m,379Mi,1140m,79Mi,BLOCKED
15:11:51,ghost-deployment-74496d68fd-hvb94,6m,165Mi,1140m,79Mi,BLOCKED
15:11:51,ghost-mysql-c75f59f48-bf92t,4m,379Mi,1140m,79Mi,BLOCKED
15:11:56,ghost-deployment-74496d68fd-hvb94,3m,164Mi,1349m,80Mi,BLOCKED
15:11:56,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1349m,80Mi,BLOCKED
15:12:01,ghost-deployment-74496d68fd-hvb94,3m,164Mi,1349m,80Mi,BLOCKED
15:12:01,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1349m,80Mi,BLOCKED
15:12:07,ghost-deployment-74496d68fd-hvb94,7m,166Mi,1447m,80Mi,BLOCKED
15:12:07,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1447m,80Mi,BLOCKED
15:12:12,ghost-deployment-74496d68fd-hvb94,7m,166Mi,1447m,80Mi,BLOCKED
15:12:12,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1447m,80Mi,BLOCKED
15:12:17,ghost-deployment-74496d68fd-hvb94,7m,166Mi,1447m,80Mi,BLOCKED
15:12:17,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1447m,80Mi,BLOCKED
15:12:22,ghost-deployment-74496d68fd-hvb94,5m,165Mi,1471m,81Mi,BLOCKED
15:12:22,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1471m,81Mi,BLOCKED
15:12:28,ghost-deployment-74496d68fd-hvb94,5m,165Mi,1471m,81Mi,BLOCKED
15:12:28,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1471m,81Mi,BLOCKED
15:12:33,ghost-deployment-74496d68fd-hvb94,5m,165Mi,1471m,81Mi,BLOCKED
15:12:33,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1471m,81Mi,BLOCKED
15:12:38,ghost-deployment-74496d68fd-hvb94,4m,166Mi,1444m,81Mi,BLOCKED
15:12:38,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1444m,81Mi,BLOCKED
15:12:43,ghost-deployment-74496d68fd-hvb94,4m,166Mi,1444m,81Mi,BLOCKED
15:12:43,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1444m,81Mi,BLOCKED
15:12:49,ghost-deployment-74496d68fd-hvb94,4m,166Mi,1444m,81Mi,BLOCKED
15:12:49,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1444m,81Mi,BLOCKED
15:12:54,ghost-deployment-74496d68fd-hvb94,7m,165Mi,1495m,81Mi,BLOCKED
15:12:54,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1495m,81Mi,BLOCKED
15:12:59,ghost-deployment-74496d68fd-hvb94,7m,165Mi,1495m,81Mi,BLOCKED
15:12:59,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1495m,81Mi,BLOCKED
15:13:04,ghost-deployment-74496d68fd-hvb94,7m,165Mi,1495m,81Mi,BLOCKED
15:13:04,ghost-mysql-c75f59f48-bf92t,5m,380Mi,1495m,81Mi,BLOCKED
15:13:09,ghost-deployment-74496d68fd-hvb94,7m,165Mi,1498m,81Mi,BLOCKED
15:13:09,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1498m,81Mi,BLOCKED
15:13:15,ghost-deployment-74496d68fd-hvb94,7m,165Mi,1498m,81Mi,BLOCKED
15:13:15,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1498m,81Mi,BLOCKED
15:13:20,ghost-deployment-74496d68fd-hvb94,7m,165Mi,1498m,81Mi,BLOCKED
15:13:20,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1498m,81Mi,BLOCKED
15:13:25,ghost-deployment-74496d68fd-hvb94,5m,166Mi,1474m,81Mi,BLOCKED
15:13:25,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1474m,81Mi,BLOCKED
15:13:30,ghost-deployment-74496d68fd-hvb94,5m,166Mi,1474m,81Mi,BLOCKED
15:13:30,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1474m,81Mi,BLOCKED
15:13:36,ghost-deployment-74496d68fd-hvb94,5m,166Mi,1474m,81Mi,BLOCKED
15:13:36,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1474m,81Mi,BLOCKED
15:13:41,ghost-deployment-74496d68fd-hvb94,2m,166Mi,1522m,81Mi,BLOCKED
15:13:41,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1522m,81Mi,BLOCKED
15:13:46,ghost-deployment-74496d68fd-hvb94,2m,166Mi,1522m,81Mi,BLOCKED
15:13:46,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1522m,81Mi,BLOCKED
15:13:51,ghost-deployment-74496d68fd-hvb94,2m,166Mi,1522m,81Mi,BLOCKED
15:13:51,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1522m,81Mi,BLOCKED
15:13:57,ghost-deployment-74496d68fd-hvb94,6m,167Mi,1505m,81Mi,BLOCKED
15:13:57,ghost-mysql-c75f59f48-bf92t,4m,380Mi,1505m,81Mi,BLOCKED
