Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
06:15:08,1779344107,7,6,3,177,4309,0.14,8593,18846,756.00,352.00
06:15:15,1779344114,14,5,3,153,4322,0.13,7929,16161,0.00,452.00
06:15:22,1779344121,21,7,3,151,4323,0.43,8434,17225,0.00,0.00
06:15:29,1779344128,29,9,2,154,4325,0.64,8462,17682,0.00,432.00
06:15:36,1779344135,41,10,1,143,4327,0.67,9756,21379,0.00,208.00
06:15:43,1779344142,49,11,1,131,4336,0.64,9460,22628,128.00,444.00
06:15:50,1779344149,65,18,1,130,4339,0.75,10589,25227,52.00,112.00
06:15:57,1779344156,68,15,1,192,4284,1.03,10638,24752,1104.00,356.00
06:16:04,1779344163,65,19,2,182,4290,1.11,11467,26808,0.00,196.00
06:16:12,1779344170,81,17,0,167,4301,2.20,10903,26062,0.00,472.00
06:16:19,1779344178,74,23,0,174,4304,2.18,11584,27673,0.00,144.00
06:16:26,1779344185,80,20,0,161,4308,2.25,12203,27419,0.00,468.00
06:16:33,1779344192,80,19,0,140,4309,2.51,12449,29462,0.00,13872.00
06:16:40,1779344199,76,21,0,148,4313,2.47,12078,27332,0.00,87.13
06:16:48,1779344206,82,18,0,145,4317,2.49,12763,29255,128.00,408.00
06:16:55,1779344214,77,23,0,125,4320,3.81,11100,25835,0.00,164.00
06:17:02,1779344221,81,19,0,122,4311,4.22,11837,27279,0.00,260.00
06:17:09,1779344228,82,18,0,195,4267,6.13,13206,29679,0.00,384.16
06:17:17,1779344235,80,20,0,186,4273,6.05,12045,27507,0.00,300.00
06:17:24,1779344243,72,22,1,192,4277,6.05,11626,28090,0.00,208.00
06:17:31,1779344250,76,23,0,187,4267,5.73,11677,27790,0.00,188.00
06:17:38,1779344257,84,15,0,182,4272,6.54,11677,29942,22.43,366.36
06:17:46,1779344264,83,18,0,182,4275,6.18,12501,27400,0.00,484.00
06:17:53,1779344272,83,16,0,187,4279,6.02,11156,29739,24.00,260.00
06:18:00,1779344279,78,22,0,185,4270,5.70,10743,25436,0.00,1128.00
06:18:08,1779344286,79,18,1,186,4274,5.27,12736,32148,0.00,368.32
06:18:15,1779344294,82,17,0,185,4278,5.57,11870,28404,0.00,352.00
06:18:22,1779344301,82,17,0,189,4268,5.18,12269,29229,0.00,139.81
06:18:30,1779344308,80,17,0,186,4272,5.33,11168,26912,0.00,404.00
06:18:37,1779344316,81,16,0,168,4277,6.98,12000,27571,0.00,276.00
06:18:44,1779344323,78,19,0,182,4270,7.06,11899,27227,23.76,233.66
06:18:51,1779344330,78,20,0,188,4275,6.28,12124,27653,0.00,540.00
06:18:59,1779344337,80,15,1,180,4279,6.26,11259,25497,213.33,205.71
06:19:06,1779344345,84,16,0,170,4283,6.08,12293,27785,0.00,368.00
06:19:14,1779344352,85,15,0,172,4281,5.67,11335,26482,24.00,104.00
06:19:21,1779344360,79,21,0,173,4284,5.54,11268,27416,0.00,252.00
06:19:28,1779344367,84,15,1,166,4289,5.54,11301,27981,0.00,230.77
06:19:35,1779344374,85,16,0,164,4293,5.58,12131,27703,0.00,124.00
06:19:43,1779344381,82,18,0,162,4282,5.35,13183,29378,0.00,16019.61
06:19:50,1779344389,79,21,0,161,4286,5.96,11374,26547,44.00,316.00
06:19:57,1779344396,81,16,0,164,4290,5.51,12363,28371,128.00,320.00
06:20:04,1779344403,75,15,0,167,4294,6.11,11869,26623,24.00,112.00
06:20:12,1779344410,83,17,0,164,4283,6.42,12062,28224,0.00,240.00
06:20:19,1779344418,80,19,0,169,4287,6.22,11797,28382,0.00,184.00
06:20:26,1779344425,80,14,0,166,4290,5.96,11388,25790,0.00,296.00
06:20:34,1779344432,85,14,0,157,4295,5.59,12113,27091,0.00,458.82
06:20:42,1779344440,83,17,1,146,4284,5.90,12230,27628,0.00,130.69
06:20:50,1779344448,82,17,0,160,4290,5.59,13799,32248,27.72,344.55
06:20:57,1779344456,78,14,1,157,4293,7.11,11047,25291,0.00,84.00
06:21:04,1779344463,82,16,0,143,4298,6.70,12494,26901,28.00,308.00
06:21:12,1779344471,84,15,0,157,4287,6.49,11393,26714,0.00,360.40
