Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
19:02:42,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1m,79Mi,BLOCKED
19:02:42,wordpress-mysql-8484774888-c4988,5m,496Mi,1m,79Mi,BLOCKED
19:02:47,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1m,79Mi,BLOCKED
19:02:47,wordpress-mysql-8484774888-c4988,5m,496Mi,1m,79Mi,BLOCKED
19:02:52,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1m,79Mi,BLOCKED
19:02:52,wordpress-mysql-8484774888-c4988,5m,496Mi,1m,79Mi,BLOCKED
19:02:57,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1m,79Mi,BLOCKED
19:02:57,wordpress-mysql-8484774888-c4988,5m,496Mi,1m,79Mi,BLOCKED
19:03:03,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1m,79Mi,BLOCKED
19:03:03,wordpress-mysql-8484774888-c4988,5m,496Mi,1m,79Mi,BLOCKED
19:03:08,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,915m,81Mi,BLOCKED
19:03:08,wordpress-mysql-8484774888-c4988,4m,496Mi,915m,81Mi,BLOCKED
19:03:13,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,915m,81Mi,BLOCKED
19:03:13,wordpress-mysql-8484774888-c4988,4m,496Mi,915m,81Mi,BLOCKED
19:03:18,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,915m,81Mi,BLOCKED
19:03:18,wordpress-mysql-8484774888-c4988,4m,496Mi,915m,81Mi,BLOCKED
19:03:23,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1485m,83Mi,BLOCKED
19:03:23,wordpress-mysql-8484774888-c4988,4m,496Mi,1485m,83Mi,BLOCKED
19:03:29,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1485m,83Mi,BLOCKED
19:03:29,wordpress-mysql-8484774888-c4988,4m,496Mi,1485m,83Mi,BLOCKED
19:03:34,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1485m,83Mi,BLOCKED
19:03:34,wordpress-mysql-8484774888-c4988,4m,496Mi,1485m,83Mi,BLOCKED
19:03:39,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1180m,87Mi,BLOCKED
19:03:39,wordpress-mysql-8484774888-c4988,4m,496Mi,1180m,87Mi,BLOCKED
19:03:44,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1180m,87Mi,BLOCKED
19:03:44,wordpress-mysql-8484774888-c4988,4m,496Mi,1180m,87Mi,BLOCKED
19:03:50,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1180m,87Mi,BLOCKED
19:03:50,wordpress-mysql-8484774888-c4988,4m,496Mi,1180m,87Mi,BLOCKED
19:03:55,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1557m,89Mi,BLOCKED
19:03:55,wordpress-mysql-8484774888-c4988,3m,496Mi,1557m,89Mi,BLOCKED
19:04:00,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1557m,89Mi,NONE
19:04:00,wordpress-mysql-8484774888-c4988,3m,496Mi,1557m,89Mi,NONE
19:04:05,wordpress-deployment-7c7bb76d6f-d9wdp,1m,130Mi,1557m,89Mi,BLOCKED
19:04:05,wordpress-mysql-8484774888-c4988,3m,496Mi,1557m,89Mi,BLOCKED
