Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
16:53:10,1778604789,11,4,2,246,4072,0.41,6452,12709,0.00,104.00
16:53:18,1778604796,10,9,2,250,4072,0.62,8794,16956,0.00,452.00
16:53:25,1778604804,9,6,3,241,4072,0.52,9539,18074,0.00,108.00
16:53:32,1778604811,12,5,2,227,4072,0.56,8966,17399,0.00,368.00
16:53:39,1778604818,8,6,4,235,4072,0.55,8811,16332,0.00,396.00
16:53:46,1778604825,7,7,1,237,4073,0.58,8773,15604,0.00,544.00
16:53:53,1778604832,10,8,1,234,4073,0.78,9847,18238,0.00,268.00
16:54:00,1778604839,6,6,0,234,4073,1.03,8490,15730,0.00,552.00
16:54:07,1778604846,11,12,3,233,4073,0.94,10355,19386,0.00,120.00
16:54:14,1778604853,8,7,2,230,4073,0.80,9868,17718,0.00,240.00
16:54:21,1778604860,9,8,4,224,4074,0.73,10318,21258,0.00,444.00
16:54:28,1778604867,10,13,2,231,4074,0.68,10016,17821,0.00,564.00
16:54:35,1778604874,8,6,2,226,4074,0.73,9383,17662,0.00,0.00
16:54:42,1778604881,7,6,1,224,4074,0.67,8473,15635,0.00,344.00
16:54:49,1778604888,15,12,3,227,4074,0.65,10766,20722,0.00,0.00
16:54:56,1778604895,6,5,0,228,4075,0.60,8050,14888,0.00,308.00
16:55:03,1778604902,8,7,2,226,4075,0.63,8741,15847,0.00,184.00
16:55:10,1778604909,12,7,2,213,4075,0.53,8624,16587,0.00,372.00
16:55:17,1778604916,9,7,5,216,4076,0.49,10615,19890,0.00,148.00
16:55:24,1778604923,8,5,2,217,4076,0.71,8962,17035,0.00,368.00
16:55:31,1778604930,6,5,2,215,4076,1.13,8232,15079,0.00,560.00
16:55:38,1778604937,8,10,1,219,4076,0.96,10134,17881,0.00,668.00
16:55:45,1778604944,13,7,2,209,4076,0.88,9918,18101,0.00,0.00
16:55:52,1778604951,8,8,2,218,4077,0.81,9949,17837,0.00,412.00
16:55:59,1778604958,6,5,3,213,4077,0.69,9620,17693,0.00,284.00
16:56:06,1778604965,8,9,0,208,4077,0.71,9687,17658,0.00,340.00
16:56:13,1778604972,10,7,4,205,4077,0.68,10402,19778,0.00,112.00
16:56:20,1778604979,9,9,2,207,4078,0.70,10709,21256,0.00,288.00
16:56:27,1778604986,9,10,2,208,4078,0.64,9249,16874,0.00,124.00
16:56:34,1778604993,5,6,1,208,4078,0.69,8330,15168,0.00,388.00
16:56:41,1778605000,11,9,2,198,4078,0.72,9779,18522,0.00,188.00
16:56:48,1778605007,8,10,1,212,4079,0.61,9966,17508,0.00,472.00
16:56:56,1778605014,7,7,3,210,4079,0.56,9843,18213,0.00,0.00
16:57:03,1778605022,5,5,1,197,4079,0.51,7958,14981,0.00,580.00
16:57:10,1778605029,9,6,3,204,4079,0.43,9957,18647,0.00,272.00
16:57:17,1778605036,6,9,1,201,4080,0.40,9800,18443,0.00,380.00
16:57:24,1778605043,7,7,5,204,4080,0.34,9936,18077,0.00,256.00
16:57:31,1778605050,8,6,1,206,4080,0.31,8293,15321,0.00,544.00
16:57:38,1778605057,13,14,2,196,4081,0.28,9831,18895,0.00,172.00
16:57:45,1778605064,6,7,1,205,4081,0.24,9671,16890,0.00,504.00
16:57:52,1778605071,8,10,3,204,4081,0.22,10508,18968,0.00,0.00
16:57:59,1778605078,8,9,2,204,4082,0.19,9451,16967,0.00,276.00
16:58:06,1778605085,10,9,3,204,4082,0.17,10470,20724,0.00,200.00
16:58:13,1778605092,8,8,0,192,4082,0.16,10039,18201,0.00,500.00
16:58:20,1778605099,7,5,2,203,4082,0.13,9234,17251,0.00,44.00
16:58:27,1778605106,8,8,2,204,4083,0.12,9780,18443,0.00,224.00
16:58:34,1778605113,13,10,3,204,4083,0.10,10440,19643,0.00,308.00
16:58:41,1778605120,6,6,0,195,4083,0.25,8414,15071,0.00,292.00
16:58:48,1778605127,10,16,3,201,4083,0.23,10668,19549,0.00,216.00
16:58:55,1778605134,11,10,2,202,4084,0.43,10947,20416,0.00,436.00
16:59:02,1778605141,8,7,3,190,4084,0.40,9443,17801,0.00,328.00
16:59:09,1778605148,7,7,3,204,4084,0.65,9058,16401,0.00,376.00
16:59:16,1778605155,9,8,3,203,4084,0.76,11000,19836,0.00,308.00
16:59:23,1778605162,6,4,2,199,4085,0.64,7005,13449,0.00,572.00
16:59:30,1778605169,12,7,3,189,4085,0.59,9046,17307,0.00,0.00
16:59:37,1778605176,7,11,2,194,4085,0.54,9710,17944,0.00,392.00
16:59:44,1778605183,6,5,3,191,4085,0.46,8837,16567,0.00,48.00
16:59:51,1778605190,9,8,0,190,4086,0.42,9433,16883,0.00,280.00
16:59:58,1778605197,8,8,3,193,4086,0.36,9809,18119,0.00,280.00
17:00:05,1778605204,7,7,1,198,4086,0.33,8781,17513,0.00,408.00
17:00:12,1778605211,7,6,2,192,4086,0.38,9013,16578,0.00,220.00
17:00:19,1778605218,7,7,2,192,4087,0.32,9804,18061,0.00,336.00
17:00:26,1778605225,12,9,2,190,4087,0.30,10396,19607,0.00,256.00
17:00:33,1778605232,7,8,3,189,4087,0.56,9245,17100,0.00,372.00
17:00:41,1778605239,9,7,4,194,4087,0.51,9724,17876,0.00,0.00
17:00:48,1778605247,10,13,2,202,4088,0.47,10848,19974,0.00,556.00
17:00:55,1778605254,9,7,3,200,4088,0.40,10488,19547,0.00,292.00
17:01:02,1778605261,7,6,1,197,4088,0.37,8882,16504,0.00,336.00
17:01:09,1778605268,8,8,4,190,4088,0.39,8867,16563,0.00,404.00
17:01:16,1778605275,7,6,2,196,4088,0.36,7956,13947,0.00,324.00
