timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect;"cacheStatus"
1778617051533;446;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;1;1;https://ghost.kiraryuuki.systems/;433;0;371;HIT
1778617051979;75;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;1;1;https://ghost.kiraryuuki.systems/;66;0;0;HIT
1778617052054;78;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;1;1;https://ghost.kiraryuuki.systems/;71;0;0;HIT
1778617052132;78;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;74;0;0;HIT
1778617052211;70;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;54;0;0;HIT
1778617052281;46;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;44;0;0;HIT
1778617052327;75;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;70;0;0;HIT
1778617052147;263;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;256;0;180;HIT
1778617052410;75;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;69;0;0;HIT
1778617052402;85;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;83;0;0;HIT
1778617052485;84;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;76;0;0;HIT
1778617052487;85;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;82;0;0;HIT
1778617052569;74;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;64;0;0;HIT
1778617052572;74;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;73;0;0;HIT
1778617052643;72;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;64;0;0;HIT
1778617052646;70;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;2;2;https://ghost.kiraryuuki.systems/;69;0;0;HIT
1778617052716;66;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;61;0;0;HIT
1778617052715;71;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;67;0;0;HIT
1778617052782;82;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;72;0;0;HIT
1778617052786;78;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;78;0;0;HIT
1778617052864;72;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;68;0;0;HIT
1778617052864;73;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;72;0;0;HIT
1778617052936;72;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;68;0;0;HIT
1778617052937;77;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;77;0;0;HIT
1778617052733;283;HTTP Request;200;OK;Thread Group 1-3;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;281;0;204;HIT
1778617053008;79;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;72;0;0;HIT
1778617053017;76;HTTP Request;200;OK;Thread Group 1-3;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;70;0;0;HIT
1778617053015;84;HTTP Request;200;OK;Thread Group 1-1;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;79;0;0;HIT
1778617053087;82;HTTP Request;200;OK;Thread Group 1-2;text;true;;17947;161;3;3;https://ghost.kiraryuuki.systems/;75;0;0;HIT
