Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
21:51:55,drupal-deployment-677cb58b94-lqq6k,14m,241Mi,1m,56Mi
21:51:55,drupal-mysql-d86854f86-nhsgt,6m,535Mi,1m,56Mi
21:52:00,drupal-deployment-677cb58b94-lqq6k,14m,241Mi,1m,56Mi
21:52:00,drupal-mysql-d86854f86-nhsgt,6m,535Mi,1m,56Mi
21:52:06,drupal-deployment-677cb58b94-lqq6k,21m,241Mi,1m,56Mi
21:52:06,drupal-mysql-d86854f86-nhsgt,9m,535Mi,1m,56Mi
21:52:11,drupal-deployment-677cb58b94-lqq6k,21m,241Mi,1m,56Mi
21:52:11,drupal-mysql-d86854f86-nhsgt,9m,535Mi,1m,56Mi
21:52:16,drupal-deployment-677cb58b94-lqq6k,92m,141Mi,1m,56Mi
21:52:16,drupal-mysql-d86854f86-nhsgt,99m,536Mi,1m,56Mi
21:52:21,drupal-deployment-677cb58b94-lqq6k,92m,141Mi,1m,56Mi
21:52:21,drupal-mysql-d86854f86-nhsgt,99m,536Mi,1m,56Mi
21:52:26,drupal-deployment-677cb58b94-lqq6k,92m,141Mi,1m,56Mi
21:52:26,drupal-mysql-d86854f86-nhsgt,99m,536Mi,1m,56Mi
21:52:31,drupal-deployment-677cb58b94-lqq6k,432m,169Mi,50m,57Mi
21:52:31,drupal-mysql-d86854f86-nhsgt,192m,536Mi,50m,57Mi
21:52:36,drupal-deployment-677cb58b94-lqq6k,432m,169Mi,50m,57Mi
21:52:36,drupal-mysql-d86854f86-nhsgt,192m,536Mi,50m,57Mi
21:52:41,drupal-deployment-677cb58b94-lqq6k,432m,169Mi,50m,57Mi
21:52:41,drupal-mysql-d86854f86-nhsgt,192m,536Mi,50m,57Mi
21:52:47,drupal-deployment-677cb58b94-lqq6k,609m,219Mi,66m,58Mi
21:52:47,drupal-mysql-d86854f86-nhsgt,257m,536Mi,66m,58Mi
21:52:52,drupal-deployment-677cb58b94-lqq6k,609m,219Mi,66m,58Mi
21:52:52,drupal-mysql-d86854f86-nhsgt,257m,536Mi,66m,58Mi
21:52:57,drupal-deployment-677cb58b94-lqq6k,609m,219Mi,66m,58Mi
21:52:57,drupal-mysql-d86854f86-nhsgt,257m,536Mi,66m,58Mi
21:53:02,drupal-deployment-677cb58b94-kxnww,1m,11Mi,97m,59Mi
21:53:02,drupal-deployment-677cb58b94-lqq6k,662m,289Mi,97m,59Mi
21:53:02,drupal-mysql-d86854f86-nhsgt,257m,536Mi,97m,59Mi
21:53:07,drupal-deployment-677cb58b94-kxnww,1m,11Mi,97m,59Mi
21:53:07,drupal-deployment-677cb58b94-lqq6k,662m,289Mi,97m,59Mi
21:53:07,drupal-mysql-d86854f86-nhsgt,257m,536Mi,97m,59Mi
21:53:12,drupal-deployment-677cb58b94-kxnww,1m,11Mi,97m,59Mi
21:53:12,drupal-deployment-677cb58b94-lqq6k,662m,289Mi,97m,59Mi
21:53:12,drupal-mysql-d86854f86-nhsgt,257m,536Mi,97m,59Mi
21:53:17,drupal-deployment-677cb58b94-kxnww,1m,11Mi,105m,60Mi
21:53:17,drupal-deployment-677cb58b94-lqq6k,747m,320Mi,105m,60Mi
21:53:17,drupal-mysql-d86854f86-nhsgt,293m,536Mi,105m,60Mi
21:53:23,drupal-deployment-677cb58b94-kxnww,1m,11Mi,105m,60Mi
21:53:23,drupal-deployment-677cb58b94-lqq6k,747m,320Mi,105m,60Mi
21:53:23,drupal-mysql-d86854f86-nhsgt,293m,536Mi,105m,60Mi
21:53:28,drupal-deployment-677cb58b94-kxnww,1m,11Mi,105m,60Mi
21:53:28,drupal-deployment-677cb58b94-lqq6k,747m,320Mi,105m,60Mi
21:53:28,drupal-mysql-d86854f86-nhsgt,293m,536Mi,105m,60Mi
21:53:33,drupal-deployment-677cb58b94-kxnww,62m,62Mi,102m,61Mi
21:53:33,drupal-deployment-677cb58b94-lqq6k,675m,375Mi,102m,61Mi
21:53:33,drupal-mysql-d86854f86-nhsgt,295m,537Mi,102m,61Mi
21:53:38,drupal-deployment-677cb58b94-kxnww,62m,62Mi,102m,61Mi
21:53:38,drupal-deployment-677cb58b94-lqq6k,675m,375Mi,102m,61Mi
21:53:38,drupal-mysql-d86854f86-nhsgt,295m,537Mi,102m,61Mi
21:53:43,drupal-deployment-677cb58b94-kxnww,62m,62Mi,102m,61Mi
21:53:43,drupal-deployment-677cb58b94-lqq6k,675m,375Mi,102m,61Mi
21:53:43,drupal-mysql-d86854f86-nhsgt,295m,537Mi,102m,61Mi
21:53:48,drupal-deployment-677cb58b94-kxnww,206m,204Mi,98m,63Mi
21:53:48,drupal-deployment-677cb58b94-lqq6k,336m,338Mi,98m,63Mi
21:53:48,drupal-mysql-d86854f86-nhsgt,307m,536Mi,98m,63Mi
21:53:53,drupal-deployment-677cb58b94-kxnww,206m,204Mi,98m,63Mi
21:53:53,drupal-deployment-677cb58b94-lqq6k,336m,338Mi,98m,63Mi
21:53:53,drupal-mysql-d86854f86-nhsgt,307m,536Mi,98m,63Mi
21:53:59,drupal-deployment-677cb58b94-kxnww,206m,204Mi,98m,63Mi
21:53:59,drupal-deployment-677cb58b94-lqq6k,336m,338Mi,98m,63Mi
21:53:59,drupal-mysql-d86854f86-nhsgt,307m,536Mi,98m,63Mi
21:54:04,drupal-deployment-677cb58b94-kxnww,413m,362Mi,94m,63Mi
21:54:04,drupal-deployment-677cb58b94-lqq6k,390m,305Mi,94m,63Mi
21:54:04,drupal-mysql-d86854f86-nhsgt,291m,540Mi,94m,63Mi
21:54:09,drupal-deployment-677cb58b94-kxnww,413m,362Mi,94m,63Mi
21:54:09,drupal-deployment-677cb58b94-lqq6k,390m,305Mi,94m,63Mi
21:54:09,drupal-mysql-d86854f86-nhsgt,291m,540Mi,94m,63Mi
21:54:14,drupal-deployment-677cb58b94-kxnww,413m,362Mi,94m,63Mi
21:54:14,drupal-deployment-677cb58b94-lqq6k,390m,305Mi,94m,63Mi
21:54:14,drupal-mysql-d86854f86-nhsgt,291m,540Mi,94m,63Mi
21:54:19,drupal-deployment-677cb58b94-kxnww,413m,362Mi,79m,64Mi
21:54:19,drupal-deployment-677cb58b94-lqq6k,309m,265Mi,79m,64Mi
21:54:19,drupal-mysql-d86854f86-nhsgt,252m,543Mi,79m,64Mi
21:54:24,drupal-deployment-677cb58b94-kxnww,413m,362Mi,79m,64Mi
21:54:24,drupal-deployment-677cb58b94-lqq6k,309m,265Mi,79m,64Mi
21:54:24,drupal-mysql-d86854f86-nhsgt,252m,543Mi,79m,64Mi
21:54:30,drupal-deployment-677cb58b94-kxnww,413m,362Mi,79m,64Mi
21:54:30,drupal-deployment-677cb58b94-lqq6k,309m,265Mi,79m,64Mi
21:54:30,drupal-mysql-d86854f86-nhsgt,252m,543Mi,79m,64Mi
21:54:35,drupal-deployment-677cb58b94-kxnww,370m,291Mi,79m,64Mi
21:54:35,drupal-deployment-677cb58b94-lqq6k,352m,235Mi,79m,64Mi
21:54:35,drupal-mysql-d86854f86-nhsgt,293m,543Mi,79m,64Mi
21:54:40,drupal-deployment-677cb58b94-kxnww,370m,291Mi,79m,64Mi
21:54:40,drupal-deployment-677cb58b94-lqq6k,352m,235Mi,79m,64Mi
21:54:40,drupal-mysql-d86854f86-nhsgt,293m,543Mi,79m,64Mi
21:54:45,drupal-deployment-677cb58b94-kxnww,370m,291Mi,79m,64Mi
21:54:45,drupal-deployment-677cb58b94-lqq6k,352m,235Mi,79m,64Mi
21:54:45,drupal-mysql-d86854f86-nhsgt,293m,543Mi,79m,64Mi
21:54:50,drupal-deployment-677cb58b94-kxnww,390m,263Mi,100m,64Mi
21:54:50,drupal-deployment-677cb58b94-lqq6k,420m,249Mi,100m,64Mi
21:54:50,drupal-mysql-d86854f86-nhsgt,362m,544Mi,100m,64Mi
21:54:55,drupal-deployment-677cb58b94-kxnww,390m,263Mi,100m,64Mi
21:54:55,drupal-deployment-677cb58b94-lqq6k,420m,249Mi,100m,64Mi
21:54:55,drupal-mysql-d86854f86-nhsgt,362m,544Mi,100m,64Mi
21:55:00,drupal-deployment-677cb58b94-kxnww,390m,263Mi,100m,64Mi
21:55:00,drupal-deployment-677cb58b94-lqq6k,420m,249Mi,100m,64Mi
21:55:00,drupal-mysql-d86854f86-nhsgt,362m,544Mi,100m,64Mi
21:55:05,drupal-deployment-677cb58b94-kxnww,99m,268Mi,62m,63Mi
21:55:05,drupal-deployment-677cb58b94-lqq6k,313m,385Mi,62m,63Mi
21:55:05,drupal-mysql-d86854f86-nhsgt,122m,543Mi,62m,63Mi
21:55:11,drupal-deployment-677cb58b94-kxnww,99m,268Mi,62m,63Mi
21:55:11,drupal-deployment-677cb58b94-lqq6k,313m,385Mi,62m,63Mi
21:55:11,drupal-mysql-d86854f86-nhsgt,122m,543Mi,62m,63Mi
21:55:16,drupal-deployment-677cb58b94-kxnww,99m,268Mi,62m,63Mi
21:55:16,drupal-deployment-677cb58b94-lqq6k,313m,385Mi,62m,63Mi
21:55:16,drupal-mysql-d86854f86-nhsgt,122m,543Mi,62m,63Mi
21:55:21,drupal-deployment-677cb58b94-kxnww,199m,237Mi,65m,63Mi
21:55:21,drupal-deployment-677cb58b94-lqq6k,107m,384Mi,65m,63Mi
21:55:21,drupal-mysql-d86854f86-nhsgt,162m,546Mi,65m,63Mi
21:55:26,drupal-deployment-677cb58b94-kxnww,199m,237Mi,65m,63Mi
21:55:26,drupal-deployment-677cb58b94-lqq6k,107m,384Mi,65m,63Mi
21:55:26,drupal-mysql-d86854f86-nhsgt,162m,546Mi,65m,63Mi
21:55:31,drupal-deployment-677cb58b94-kxnww,469m,357Mi,106m,63Mi
21:55:31,drupal-deployment-677cb58b94-lqq6k,399m,340Mi,106m,63Mi
21:55:31,drupal-mysql-d86854f86-nhsgt,364m,546Mi,106m,63Mi
21:55:36,drupal-deployment-677cb58b94-kxnww,469m,357Mi,106m,63Mi
21:55:36,drupal-deployment-677cb58b94-lqq6k,399m,340Mi,106m,63Mi
21:55:36,drupal-mysql-d86854f86-nhsgt,364m,546Mi,106m,63Mi
21:55:42,drupal-deployment-677cb58b94-kxnww,469m,357Mi,106m,63Mi
21:55:42,drupal-deployment-677cb58b94-lqq6k,399m,340Mi,106m,63Mi
21:55:42,drupal-mysql-d86854f86-nhsgt,364m,546Mi,106m,63Mi
21:55:47,drupal-deployment-677cb58b94-kxnww,555m,475Mi,109m,69Mi
21:55:47,drupal-deployment-677cb58b94-lqq6k,260m,320Mi,109m,69Mi
21:55:47,drupal-mysql-d86854f86-nhsgt,343m,546Mi,109m,69Mi
21:55:52,drupal-deployment-677cb58b94-kxnww,555m,475Mi,109m,69Mi
21:55:52,drupal-deployment-677cb58b94-lqq6k,260m,320Mi,109m,69Mi
21:55:52,drupal-mysql-d86854f86-nhsgt,343m,546Mi,109m,69Mi
21:55:57,drupal-deployment-677cb58b94-kxnww,555m,475Mi,109m,69Mi
21:55:57,drupal-deployment-677cb58b94-lqq6k,260m,320Mi,109m,69Mi
21:55:57,drupal-mysql-d86854f86-nhsgt,343m,546Mi,109m,69Mi
21:56:02,drupal-deployment-677cb58b94-kxnww,46m,449Mi,102m,67Mi
21:56:02,drupal-deployment-677cb58b94-lqq6k,671m,484Mi,102m,67Mi
21:56:02,drupal-mysql-d86854f86-nhsgt,295m,554Mi,102m,67Mi
21:56:07,drupal-deployment-677cb58b94-kxnww,46m,449Mi,102m,67Mi
21:56:07,drupal-deployment-677cb58b94-lqq6k,671m,484Mi,102m,67Mi
21:56:07,drupal-mysql-d86854f86-nhsgt,295m,554Mi,102m,67Mi
21:56:12,drupal-deployment-677cb58b94-kxnww,46m,449Mi,102m,67Mi
21:56:12,drupal-deployment-677cb58b94-lqq6k,671m,484Mi,102m,67Mi
21:56:12,drupal-mysql-d86854f86-nhsgt,295m,554Mi,102m,67Mi
21:56:18,drupal-deployment-677cb58b94-kxnww,398m,420Mi,105m,69Mi
21:56:18,drupal-deployment-677cb58b94-lqq6k,494m,478Mi,105m,69Mi
21:56:18,drupal-mysql-d86854f86-nhsgt,361m,548Mi,105m,69Mi
21:56:23,drupal-deployment-677cb58b94-kxnww,398m,420Mi,105m,69Mi
21:56:23,drupal-deployment-677cb58b94-lqq6k,494m,478Mi,105m,69Mi
21:56:23,drupal-mysql-d86854f86-nhsgt,361m,548Mi,105m,69Mi
21:56:28,drupal-deployment-677cb58b94-kxnww,398m,420Mi,105m,69Mi
21:56:28,drupal-deployment-677cb58b94-lqq6k,494m,478Mi,105m,69Mi
21:56:28,drupal-mysql-d86854f86-nhsgt,361m,548Mi,105m,69Mi
21:56:33,drupal-deployment-677cb58b94-kxnww,398m,420Mi,102m,67Mi
21:56:33,drupal-deployment-677cb58b94-lqq6k,42m,435Mi,102m,67Mi
21:56:33,drupal-mysql-d86854f86-nhsgt,403m,548Mi,102m,67Mi
21:56:38,drupal-deployment-677cb58b94-kxnww,398m,420Mi,102m,67Mi
21:56:38,drupal-deployment-677cb58b94-lqq6k,42m,435Mi,102m,67Mi
21:56:38,drupal-mysql-d86854f86-nhsgt,403m,548Mi,102m,67Mi
21:56:43,drupal-deployment-677cb58b94-kxnww,398m,420Mi,102m,67Mi
21:56:43,drupal-deployment-677cb58b94-lqq6k,42m,435Mi,102m,67Mi
21:56:43,drupal-mysql-d86854f86-nhsgt,403m,548Mi,102m,67Mi
21:56:48,drupal-deployment-677cb58b94-kxnww,463m,450Mi,105m,67Mi
21:56:48,drupal-deployment-677cb58b94-lqq6k,42m,435Mi,105m,67Mi
21:56:49,drupal-mysql-d86854f86-nhsgt,273m,550Mi,105m,67Mi
21:56:54,drupal-deployment-677cb58b94-kxnww,463m,450Mi,105m,67Mi
21:56:54,drupal-deployment-677cb58b94-lqq6k,42m,435Mi,105m,67Mi
21:56:54,drupal-mysql-d86854f86-nhsgt,273m,550Mi,105m,67Mi
21:56:59,drupal-deployment-677cb58b94-kxnww,463m,450Mi,105m,67Mi
21:56:59,drupal-deployment-677cb58b94-lqq6k,42m,435Mi,105m,67Mi
21:56:59,drupal-mysql-d86854f86-nhsgt,273m,550Mi,105m,67Mi
21:57:04,drupal-deployment-677cb58b94-kxnww,40m,424Mi,95m,66Mi
21:57:04,drupal-deployment-677cb58b94-lqq6k,628m,471Mi,95m,66Mi
21:57:04,drupal-mysql-d86854f86-nhsgt,292m,548Mi,95m,66Mi
21:57:09,drupal-deployment-677cb58b94-kxnww,40m,424Mi,95m,66Mi
21:57:09,drupal-deployment-677cb58b94-lqq6k,628m,471Mi,95m,66Mi
21:57:09,drupal-mysql-d86854f86-nhsgt,292m,548Mi,95m,66Mi
21:57:14,drupal-deployment-677cb58b94-kxnww,40m,424Mi,95m,66Mi
21:57:14,drupal-deployment-677cb58b94-lqq6k,628m,471Mi,95m,66Mi
21:57:14,drupal-mysql-d86854f86-nhsgt,292m,548Mi,95m,66Mi
21:57:19,drupal-deployment-677cb58b94-kxnww,254m,409Mi,131m,69Mi
21:57:19,drupal-deployment-677cb58b94-lqq6k,504m,501Mi,131m,69Mi
21:57:19,drupal-mysql-d86854f86-nhsgt,180m,553Mi,131m,69Mi
21:57:25,drupal-deployment-677cb58b94-kxnww,254m,409Mi,131m,69Mi
21:57:25,drupal-deployment-677cb58b94-lqq6k,504m,501Mi,131m,69Mi
21:57:25,drupal-mysql-d86854f86-nhsgt,180m,553Mi,131m,69Mi
21:57:30,drupal-deployment-677cb58b94-kxnww,254m,409Mi,131m,69Mi
21:57:30,drupal-deployment-677cb58b94-lqq6k,504m,501Mi,131m,69Mi
21:57:30,drupal-mysql-d86854f86-nhsgt,180m,553Mi,131m,69Mi
21:57:35,drupal-deployment-677cb58b94-kxnww,630m,471Mi,97m,68Mi
21:57:35,drupal-deployment-677cb58b94-lqq6k,40m,478Mi,97m,68Mi
21:57:35,drupal-mysql-d86854f86-nhsgt,338m,551Mi,97m,68Mi
21:57:40,drupal-deployment-677cb58b94-kxnww,630m,471Mi,97m,68Mi
21:57:40,drupal-deployment-677cb58b94-lqq6k,40m,478Mi,97m,68Mi
21:57:40,drupal-mysql-d86854f86-nhsgt,338m,551Mi,97m,68Mi
21:57:45,drupal-deployment-677cb58b94-kxnww,630m,471Mi,97m,68Mi
21:57:45,drupal-deployment-677cb58b94-lqq6k,40m,478Mi,97m,68Mi
21:57:45,drupal-mysql-d86854f86-nhsgt,338m,551Mi,97m,68Mi
21:57:50,drupal-deployment-677cb58b94-kxnww,457m,451Mi,105m,69Mi
21:57:50,drupal-deployment-677cb58b94-lqq6k,389m,433Mi,105m,69Mi
21:57:50,drupal-mysql-d86854f86-nhsgt,369m,550Mi,105m,69Mi
21:57:56,drupal-deployment-677cb58b94-kxnww,457m,451Mi,105m,69Mi
21:57:56,drupal-deployment-677cb58b94-lqq6k,389m,433Mi,105m,69Mi
