Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
20:55:07,drupal-deployment-677cb58b94-qs87m,14m,191Mi,1m,49Mi
20:55:07,drupal-mysql-d86854f86-nhsgt,7m,412Mi,1m,49Mi
20:55:12,drupal-deployment-677cb58b94-qs87m,14m,191Mi,1m,49Mi
20:55:12,drupal-mysql-d86854f86-nhsgt,7m,412Mi,1m,49Mi
20:55:17,drupal-deployment-677cb58b94-qs87m,19m,191Mi,1m,49Mi
20:55:17,drupal-mysql-d86854f86-nhsgt,7m,412Mi,1m,49Mi
20:55:22,drupal-deployment-677cb58b94-qs87m,19m,191Mi,1m,49Mi
20:55:22,drupal-mysql-d86854f86-nhsgt,7m,412Mi,1m,49Mi
20:55:27,drupal-deployment-677cb58b94-qs87m,19m,191Mi,1m,49Mi
20:55:27,drupal-mysql-d86854f86-nhsgt,7m,412Mi,1m,49Mi
20:55:32,drupal-deployment-677cb58b94-qs87m,19m,191Mi,1m,49Mi
20:55:32,drupal-mysql-d86854f86-nhsgt,7m,412Mi,1m,49Mi
20:55:38,drupal-deployment-677cb58b94-qs87m,19m,191Mi,1m,49Mi
20:55:38,drupal-mysql-d86854f86-nhsgt,7m,412Mi,1m,49Mi
20:55:43,drupal-deployment-677cb58b94-qs87m,19m,191Mi,1m,49Mi
20:55:43,drupal-mysql-d86854f86-nhsgt,7m,412Mi,1m,49Mi
20:55:48,drupal-deployment-677cb58b94-qs87m,22m,191Mi,9m,51Mi
20:55:48,drupal-mysql-d86854f86-nhsgt,54m,431Mi,9m,51Mi
20:55:53,drupal-deployment-677cb58b94-qs87m,22m,191Mi,9m,51Mi
20:55:53,drupal-mysql-d86854f86-nhsgt,54m,431Mi,9m,51Mi
20:55:58,drupal-deployment-677cb58b94-qs87m,22m,191Mi,9m,51Mi
20:55:58,drupal-mysql-d86854f86-nhsgt,54m,431Mi,9m,51Mi
20:56:03,drupal-deployment-677cb58b94-qs87m,140m,150Mi,41m,53Mi
20:56:03,drupal-mysql-d86854f86-nhsgt,54m,431Mi,41m,53Mi
20:56:08,drupal-deployment-677cb58b94-qs87m,140m,150Mi,41m,53Mi
20:56:08,drupal-mysql-d86854f86-nhsgt,54m,431Mi,41m,53Mi
20:56:13,drupal-deployment-677cb58b94-qs87m,140m,150Mi,41m,53Mi
20:56:13,drupal-mysql-d86854f86-nhsgt,54m,431Mi,41m,53Mi
20:56:19,drupal-deployment-677cb58b94-qs87m,402m,211Mi,41m,53Mi
20:56:19,drupal-mysql-d86854f86-nhsgt,146m,477Mi,41m,53Mi
20:56:24,drupal-deployment-677cb58b94-qs87m,402m,211Mi,41m,53Mi
20:56:24,drupal-mysql-d86854f86-nhsgt,146m,477Mi,41m,53Mi
20:56:29,drupal-deployment-677cb58b94-qs87m,402m,211Mi,41m,53Mi
20:56:29,drupal-mysql-d86854f86-nhsgt,146m,477Mi,41m,53Mi
20:56:34,drupal-deployment-677cb58b94-qs87m,505m,239Mi,66m,55Mi
20:56:34,drupal-mysql-d86854f86-nhsgt,233m,486Mi,66m,55Mi
20:56:39,drupal-deployment-677cb58b94-qs87m,505m,239Mi,66m,55Mi
20:56:39,drupal-mysql-d86854f86-nhsgt,233m,486Mi,66m,55Mi
20:56:44,drupal-deployment-677cb58b94-qs87m,505m,239Mi,66m,55Mi
20:56:44,drupal-mysql-d86854f86-nhsgt,233m,486Mi,66m,55Mi
20:56:49,drupal-deployment-677cb58b94-qs87m,568m,271Mi,76m,56Mi
20:56:49,drupal-mysql-d86854f86-nhsgt,238m,494Mi,76m,56Mi
20:56:55,drupal-deployment-677cb58b94-qs87m,568m,271Mi,76m,56Mi
20:56:55,drupal-mysql-d86854f86-nhsgt,238m,494Mi,76m,56Mi
20:57:00,drupal-deployment-677cb58b94-qs87m,568m,271Mi,76m,56Mi
20:57:00,drupal-mysql-d86854f86-nhsgt,238m,494Mi,76m,56Mi
20:57:05,drupal-deployment-677cb58b94-2kr5l,10m,42Mi,76m,56Mi
20:57:05,drupal-deployment-677cb58b94-qs87m,584m,303Mi,76m,56Mi
20:57:05,drupal-mysql-d86854f86-nhsgt,267m,497Mi,76m,56Mi
20:57:10,drupal-deployment-677cb58b94-2kr5l,10m,42Mi,76m,56Mi
20:57:10,drupal-deployment-677cb58b94-qs87m,584m,303Mi,76m,56Mi
20:57:10,drupal-mysql-d86854f86-nhsgt,267m,497Mi,76m,56Mi
20:57:15,drupal-deployment-677cb58b94-2kr5l,10m,42Mi,76m,56Mi
20:57:15,drupal-deployment-677cb58b94-qs87m,584m,303Mi,76m,56Mi
20:57:15,drupal-mysql-d86854f86-nhsgt,267m,497Mi,76m,56Mi
20:57:20,drupal-deployment-677cb58b94-2kr5l,1m,44Mi,78m,55Mi
20:57:20,drupal-deployment-677cb58b94-qs87m,592m,320Mi,78m,55Mi
20:57:20,drupal-mysql-d86854f86-nhsgt,266m,499Mi,78m,55Mi
20:57:25,drupal-deployment-677cb58b94-2kr5l,1m,44Mi,78m,55Mi
20:57:25,drupal-deployment-677cb58b94-qs87m,592m,320Mi,78m,55Mi
20:57:25,drupal-mysql-d86854f86-nhsgt,266m,499Mi,78m,55Mi
20:57:31,drupal-deployment-677cb58b94-2kr5l,1m,44Mi,78m,55Mi
20:57:31,drupal-deployment-677cb58b94-qs87m,592m,320Mi,78m,55Mi
20:57:31,drupal-mysql-d86854f86-nhsgt,266m,499Mi,78m,55Mi
