timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect;"cacheStatus"
1778784142231;340;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;2;2;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;330;0;262;BYPASS
1778784142572;89;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;2;2;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;86;0;0;BYPASS
1778784142661;75;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;2;2;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;73;0;0;BYPASS
1778784142534;309;HTTP Request;200;OK;Thread Group 1-2;text;true;;18001;181;3;3;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;300;0;202;BYPASS
1778784142736;127;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;3;3;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;123;0;0;BYPASS
1778784142843;89;HTTP Request;200;OK;Thread Group 1-2;text;true;;18001;181;3;3;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;85;0;0;BYPASS
1778784142863;78;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;3;3;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;74;0;0;BYPASS
1778784142932;102;HTTP Request;200;OK;Thread Group 1-2;text;true;;18001;181;3;3;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;92;0;0;BYPASS
1778784142941;96;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;3;3;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;94;0;0;BYPASS
1778784142830;315;HTTP Request;200;OK;Thread Group 1-3;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;285;0;188;BYPASS
1778784143037;152;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;144;0;0;BYPASS
1778784143034;213;HTTP Request;200;OK;Thread Group 1-2;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;208;0;0;BYPASS
1778784143145;117;HTTP Request;200;OK;Thread Group 1-3;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;105;0;0;BYPASS
1778784143189;81;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;76;0;0;BYPASS
1778784143247;82;HTTP Request;200;OK;Thread Group 1-2;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;73;0;0;BYPASS
1778784143262;126;HTTP Request;200;OK;Thread Group 1-3;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;124;0;0;BYPASS
1778784143270;120;HTTP Request;200;OK;Thread Group 1-1;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;118;0;0;BYPASS
1778784143329;73;HTTP Request;200;OK;Thread Group 1-2;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;68;0;0;BYPASS
1778784143130;290;HTTP Request;200;OK;Thread Group 1-4;text;true;;18001;181;4;4;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;275;0;202;BYPASS
1778784143388;110;HTTP Request;200;OK;Thread Group 1-3;text;true;;18001;181;5;5;https://ghost.kiraryuuki.systems/?id=1'%20OR%20'1'='1;107;0;0;BYPASS
