Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
10:37:13,6,4,1,734,3540,11673,0.00,864.00
10:37:20,23,9,4,734,3541,19321,0.00,420.00
10:37:27,47,15,0,719,3541,16604,0.00,616.00
10:37:34,61,13,2,704,3542,19943,0.00,208.00
10:37:41,59,14,1,694,3543,20187,0.00,336.00
10:37:48,71,18,9,642,3569,22726,7992.00,1904.00
10:37:55,60,14,0,521,3615,18630,0.00,824.00
10:38:02,78,20,1,474,3616,23275,3512.00,1780.00
10:38:09,63,15,1,441,3630,20070,0.00,284.00
10:38:16,63,16,1,432,3633,20452,0.00,0.00
10:38:23,60,15,0,399,3635,21489,0.00,568.00
10:38:30,77,17,0,338,3641,18738,1280.00,372.00
10:38:37,78,18,0,312,3651,19046,0.00,256.00
10:38:45,80,18,0,297,3653,21923,0.00,308.00
10:38:52,78,20,0,266,3657,22015,0.00,496.00
10:38:59,81,17,0,266,3658,19622,0.00,1492.00
10:39:06,81,17,0,283,3660,22353,356.44,392.08
10:39:13,83,17,0,263,3661,20620,0.00,1060.38
10:39:20,83,18,0,257,3663,25735,0.00,1344.00
10:39:27,81,18,0,249,3666,19614,0.00,916.00
10:39:35,82,17,0,243,3668,25854,0.00,48.00
10:39:42,82,17,0,227,3670,20983,0.00,296.00
10:39:49,81,17,1,232,3671,23255,0.00,132.00
10:39:56,82,17,0,226,3674,17175,52.00,532.00
10:40:03,83,17,0,205,3680,22184,0.00,1884.00
10:40:10,83,18,0,160,3685,18366,0.00,456.00
10:40:17,82,17,0,143,3687,22103,0.00,164.00
10:40:25,81,18,0,134,3689,22122,0.00,380.00
10:40:32,81,17,0,135,3691,19515,0.00,292.00
10:40:39,81,19,0,208,3611,20717,0.00,184.00
10:40:46,79,20,0,186,3613,20375,0.00,348.00
10:40:53,82,18,1,151,3615,21612,0.00,276.00
10:41:00,84,15,0,143,3616,19056,0.00,361.90
10:41:08,77,22,1,136,3618,22903,0.00,872.00
10:41:15,80,20,0,133,3620,23104,0.00,536.00
10:41:22,80,18,1,131,3622,24421,0.00,120.00
10:41:29,82,16,0,205,3570,23171,0.00,1068.00
10:41:37,76,23,1,193,3572,21453,0.00,1076.00
10:41:44,81,17,0,185,3573,23546,0.00,352.00
10:41:51,81,17,0,184,3575,21212,0.00,280.00
10:41:58,83,16,0,172,3579,19970,0.00,188.00
10:42:05,80,18,1,179,3580,25892,0.00,540.00
10:42:12,81,18,0,161,3582,20961,0.00,136.00
10:42:19,81,19,1,157,3583,22361,0.00,289.11
10:42:27,80,19,0,150,3587,23824,0.00,212.00
10:42:34,82,16,0,150,3589,22822,68.00,1100.00
10:42:41,82,17,0,157,3590,22316,0.00,256.00
10:42:48,82,16,0,167,3593,23839,0.00,264.00
10:42:55,80,19,0,144,3595,20634,0.00,2700.00
10:43:02,82,16,0,136,3599,23692,0.00,40.00
10:43:09,80,19,0,137,3600,21191,0.00,396.00
10:43:17,80,20,0,140,3602,20448,0.00,212.00
10:43:24,83,17,0,140,3604,22265,0.00,895.05
10:43:31,83,16,0,152,3608,22563,0.00,120.00
10:43:38,80,18,0,144,3610,22385,0.00,440.00
10:43:45,79,21,0,141,3611,22618,0.00,384.00
10:43:52,82,17,0,138,3614,22186,0.00,240.00
10:43:59,84,16,0,125,3618,19995,0.00,836.00
10:44:06,78,21,1,187,3577,22978,140.00,1132.00
10:44:14,13,5,3,176,3579,13766,0.00,320.00
10:44:21,82,17,0,172,3581,22874,0.00,176.00
10:44:28,82,17,0,156,3583,22560,0.00,2192.00
10:44:35,79,21,0,149,3587,23485,0.00,236.00
10:44:42,80,19,0,135,3589,21237,0.00,216.00
10:44:49,82,17,0,146,3591,22086,0.00,864.00
10:44:56,80,20,1,124,3593,21410,0.00,556.00
10:45:03,83,17,0,134,3597,19897,0.00,228.00
10:45:11,82,17,0,130,3599,20783,0.00,184.00
10:45:18,82,17,0,125,3601,21051,0.00,572.00
10:45:25,78,20,0,132,3602,21915,0.00,496.00
10:45:32,81,18,0,136,3606,22557,0.00,832.00
10:45:39,83,16,0,134,3609,21046,0.00,128.00
10:45:46,80,20,0,137,3600,21439,0.00,148.00
10:45:53,82,17,0,128,3602,23000,0.00,336.00
10:46:01,82,16,0,177,3575,24152,0.00,384.00
10:46:08,78,22,0,159,3577,21408,0.00,440.00
10:46:15,82,18,0,156,3581,22588,0.00,1412.00
10:46:22,82,17,0,146,3583,21282,0.00,116.00
10:46:29,85,15,0,147,3585,18808,0.00,968.00
10:46:36,81,18,0,157,3589,23051,0.00,0.00
10:46:43,82,17,0,156,3591,20721,0.00,292.00
10:46:50,81,17,1,143,3593,23310,0.00,220.00
10:46:58,82,18,0,145,3595,21181,1604.00,192.00
10:47:05,79,21,0,139,3602,26586,0.00,516.00
10:47:12,82,17,0,137,3604,22693,0.00,0.00
10:47:19,84,15,0,135,3606,18530,0.00,272.00
10:47:26,8,9,2,138,3606,14235,0.00,124.00
10:47:33,6,5,3,134,3609,14531,0.00,388.00
10:47:40,6,4,3,161,3609,12707,0.00,260.00
10:47:47,9,3,1,247,3609,11607,0.00,196.00
