Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
09:25:18,7,4,3,756,3524,13297,0.00,324.00
09:25:25,11,6,3,743,3524,14837,0.00,148.00
09:25:32,34,8,2,736,3525,16334,0.00,452.00
09:25:39,51,11,2,727,3525,19896,0.00,444.00
09:25:46,51,16,0,710,3526,18884,0.00,1112.00
09:25:54,45,14,4,694,3528,24245,5812.00,1964.00
09:26:01,76,18,5,557,3607,22894,752.00,832.00
09:26:08,41,10,2,534,3610,17360,0.00,288.00
09:26:15,64,17,1,530,3611,18002,0.00,460.00
09:26:22,62,15,2,513,3615,23606,528.00,3456.00
09:26:29,81,18,0,451,3605,18804,0.00,444.00
09:26:36,56,20,2,419,3608,24356,0.00,364.00
09:26:43,77,17,1,389,3609,20178,0.00,572.00
09:26:50,79,19,1,372,3612,23851,0.00,380.00
09:26:58,75,24,0,356,3614,23349,0.00,444.00
09:27:05,78,20,0,354,3615,28929,0.00,914.85
09:27:12,79,18,0,346,3617,19123,0.00,649.50
09:27:19,80,16,0,328,3619,20620,0.00,228.00
09:27:26,27,8,2,324,3620,15200,0.00,164.00
09:27:33,81,18,0,309,3622,21845,0.00,184.00
09:27:40,75,15,0,312,3623,22148,0.00,524.00
09:27:47,42,9,1,307,3624,17453,0.00,472.00
09:27:54,74,19,1,301,3626,21857,0.00,376.00
09:28:01,66,15,1,297,3628,20809,0.00,964.00
09:28:08,80,19,0,287,3629,20789,0.00,76.00
09:28:15,80,19,0,288,3630,21177,0.00,456.00
09:28:23,76,22,2,287,3632,29201,156.00,3624.00
09:28:30,83,17,0,220,3640,19280,0.00,1012.00
09:28:37,80,18,0,175,3644,23446,0.00,428.00
09:28:44,80,19,0,163,3645,20620,0.00,244.00
09:28:51,78,17,0,160,3647,22006,0.00,456.00
09:28:58,76,15,1,159,3649,21909,0.00,412.00
09:29:05,77,21,0,147,3651,26139,0.00,668.00
09:29:12,76,18,0,134,3652,19196,0.00,580.00
09:29:19,80,19,0,267,3554,23449,0.00,320.00
09:29:26,80,20,0,237,3556,20956,0.00,456.00
09:29:34,78,18,0,228,3558,21101,0.00,508.00
09:29:41,81,18,0,206,3560,21690,0.00,300.00
09:29:48,78,19,0,205,3561,23604,0.00,284.00
09:29:55,81,18,0,204,3562,19396,4.00,508.00
09:30:02,82,16,0,193,3565,20898,0.00,352.00
09:30:09,73,16,1,185,3566,20206,0.00,340.00
09:30:17,80,19,0,194,3568,20937,0.00,228.00
09:30:24,82,16,1,202,3569,22387,0.00,100.00
09:30:31,54,13,0,183,3571,18753,0.00,232.00
09:30:38,78,22,0,179,3574,22180,0.00,308.00
09:30:45,80,19,0,172,3575,19726,0.00,472.00
09:30:52,81,18,0,167,3577,19879,0.00,512.00
09:30:59,81,18,0,168,3578,21518,0.00,652.00
09:31:07,79,20,0,175,3581,21754,0.00,396.00
09:31:14,80,17,1,183,3583,22305,0.00,416.00
09:31:21,83,16,0,189,3584,21440,0.00,244.00
09:31:28,72,16,1,182,3585,20983,0.00,112.00
09:31:35,79,21,0,176,3588,25625,0.00,348.00
09:31:42,81,18,0,174,3590,21313,0.00,520.00
09:31:50,83,17,0,173,3591,21370,140.00,512.00
09:31:57,75,23,1,188,3593,20556,0.00,236.00
09:32:04,83,18,0,170,3594,18913,0.00,3164.00
09:32:11,63,14,1,160,3597,19815,0.00,240.00
09:32:18,83,16,0,159,3599,22616,0.00,104.00
09:32:26,77,16,0,165,3600,18235,0.00,1068.00
09:32:33,83,17,0,165,3601,20022,0.00,292.00
09:32:40,86,13,0,163,3604,17443,0.00,520.00
09:32:47,77,22,1,158,3606,20110,0.00,60.00
09:32:54,6,6,1,153,3606,13306,0.00,364.00
09:33:01,81,17,0,170,3607,21657,0.00,488.00
09:33:08,79,17,0,162,3609,22297,0.00,368.00
09:33:15,36,8,3,167,3611,15120,0.00,68.00
09:33:23,72,16,1,164,3612,22714,0.00,796.00
09:33:30,79,15,1,156,3613,21253,0.00,336.00
09:33:37,79,20,0,147,3616,18998,0.00,780.00
09:33:44,81,18,0,140,3618,20980,0.00,228.00
09:33:51,18,8,3,138,3619,15133,0.00,208.00
09:33:58,81,18,0,147,3620,22892,0.00,1128.00
09:34:05,82,18,0,152,3621,24845,0.00,151.46
09:34:13,79,17,1,139,3625,18402,0.00,608.00
09:34:20,82,17,0,154,3626,24592,0.00,228.00
09:34:27,81,19,0,136,3627,20157,0.00,348.00
09:34:34,83,16,0,139,3628,19488,0.00,468.00
09:34:41,84,15,0,141,3631,21432,0.00,368.00
09:34:48,81,18,0,133,3633,21562,0.00,372.00
09:34:55,83,17,0,129,3634,20427,4.00,248.00
09:35:02,80,19,1,130,3635,22542,0.00,344.00
09:35:09,83,16,0,241,3547,22762,0.00,344.00
09:35:17,78,21,0,228,3548,21348,0.00,708.00
09:35:24,82,17,0,219,3550,21965,0.00,356.00
09:35:31,8,4,5,210,3551,15036,0.00,120.00
09:35:38,6,3,2,223,3551,14160,0.00,264.00
09:35:45,8,6,1,222,3552,13590,0.00,612.00
09:35:52,9,3,2,314,3552,11308,0.00,480.00
09:35:59,14,4,3,403,3552,13581,0.00,304.00
