Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
08:22:13,5,4,1,520,3798,12704,0.00,280.00
08:22:20,13,8,3,501,3798,21178,0.00,196.00
08:22:27,20,7,1,507,3798,12823,0.00,188.00
08:22:34,22,5,3,497,3799,14734,0.00,156.00
08:22:41,34,9,1,482,3799,16042,0.00,252.00
08:22:48,52,12,1,485,3799,17420,0.00,200.00
08:22:55,49,13,1,474,3801,17575,0.00,312.00
08:23:02,60,16,1,457,3802,18969,0.00,448.00
08:23:09,54,11,0,462,3804,17656,0.00,432.00
08:23:16,59,14,1,458,3804,20486,0.00,112.00
08:23:23,57,13,2,452,3805,19028,0.00,3288.00
08:23:30,65,17,1,440,3810,24424,0.00,1924.00
08:23:37,74,21,1,338,3823,18889,0.00,960.00
08:23:44,61,17,0,343,3824,17534,0.00,248.00
08:23:51,81,18,0,290,3822,22331,0.00,356.00
08:23:58,49,11,2,249,3826,17143,0.00,20.00
08:24:05,74,16,0,236,3827,20142,0.00,440.00
08:24:12,36,9,3,236,3829,17247,0.00,180.00
08:24:19,76,18,0,231,3830,24159,0.00,564.00
08:24:26,60,15,1,173,3834,20855,4.00,932.00
08:24:33,82,15,0,162,3836,18539,0.00,416.00
08:24:41,78,20,0,145,3837,24005,0.00,432.00
08:24:48,77,15,0,130,3838,21835,0.00,356.44
08:24:55,78,20,0,130,3839,21972,0.00,1028.00
08:25:02,74,19,1,129,3840,21997,0.00,1192.00
08:25:09,81,16,0,256,3743,19936,0.00,196.00
08:25:16,81,17,1,235,3744,23498,313.73,788.24
08:25:24,81,18,1,140,3755,24056,0.00,0.00
08:25:31,78,20,0,227,3659,23391,0.00,900.00
08:25:38,81,16,0,203,3650,22888,0.00,415.38
08:25:45,81,16,0,202,3652,20445,0.00,297.03
08:25:52,74,19,0,173,3654,21922,36.00,1556.00
08:25:59,80,17,0,172,3656,21969,0.00,944.00
08:26:06,78,21,1,150,3659,18775,15.84,459.41
08:26:14,81,17,0,142,3660,22594,0.00,224.00
08:26:21,81,18,0,134,3661,20735,0.00,456.00
08:26:28,79,20,0,134,3663,19587,0.00,248.00
08:26:35,81,19,0,232,3565,22107,0.00,316.00
08:26:42,81,16,0,231,3566,21375,0.00,288.00
08:26:49,80,19,0,214,3567,23251,0.00,600.00
08:26:56,77,21,0,209,3569,18877,0.00,204.00
08:27:04,78,20,1,212,3570,21309,0.00,427.72
08:27:11,80,18,0,211,3571,24366,0.00,92.00
08:27:18,83,16,0,206,3572,19811,0.00,244.00
08:27:25,79,18,0,202,3573,20009,0.00,584.00
08:27:32,82,17,0,195,3575,20362,0.00,384.00
08:27:39,81,17,0,197,3576,23026,0.00,616.00
08:27:46,77,21,1,197,3578,19965,0.00,236.00
08:27:53,80,16,1,200,3578,21396,0.00,508.00
08:28:00,81,18,0,194,3581,24562,0.00,464.00
08:28:07,75,20,0,185,3583,21408,0.00,376.00
08:28:14,79,20,0,189,3584,20756,0.00,460.00
08:28:22,79,18,0,201,3585,21190,0.00,652.00
08:28:29,83,16,0,199,3586,20070,0.00,0.00
08:28:36,80,19,0,199,3588,21933,0.00,488.00
08:28:43,83,16,1,202,3590,22605,0.00,116.00
08:28:50,81,19,0,207,3591,25959,0.00,468.00
08:28:57,75,17,1,201,3592,21181,0.00,308.00
08:29:04,82,18,0,183,3594,22563,0.00,340.00
08:29:11,77,15,0,184,3596,20206,0.00,312.00
08:29:18,79,18,0,189,3597,21907,0.00,148.00
08:29:26,79,17,0,189,3598,21749,0.00,194.06
08:29:33,83,17,0,173,3600,22041,0.00,316.00
08:29:40,78,18,0,176,3602,21465,0.00,536.00
08:29:47,72,16,0,167,3603,20797,0.00,1236.00
08:29:54,77,21,0,157,3604,20097,0.00,292.00
08:30:02,81,18,1,164,3605,22383,0.00,444.00
08:30:09,82,16,0,174,3607,24069,0.00,236.00
08:30:16,80,19,0,165,3609,20175,0.00,344.00
08:30:23,82,16,0,168,3610,21140,0.00,428.00
08:30:30,80,17,1,160,3611,22652,0.00,196.00
08:30:37,78,21,0,161,3613,21246,0.00,332.00
08:30:44,82,17,0,155,3614,18820,0.00,684.00
08:30:51,78,16,0,149,3615,21566,0.00,176.00
08:30:59,83,16,0,158,3616,20085,0.00,536.00
08:31:06,79,18,1,162,3619,22168,0.00,124.00
08:31:13,79,20,0,157,3620,22615,0.00,344.00
08:31:20,80,17,1,155,3621,27030,0.00,1108.91
08:31:27,75,20,0,147,3622,20154,0.00,340.00
08:31:34,84,15,0,146,3623,19161,0.00,1556.00
08:31:41,73,17,1,144,3626,21748,0.00,952.00
08:31:49,81,18,0,147,3627,20181,0.00,332.00
08:31:56,79,18,1,133,3628,20761,0.00,356.00
08:32:03,80,19,0,165,3629,22366,0.00,276.00
08:32:10,84,16,0,162,3631,22760,0.00,348.00
08:32:17,78,21,0,154,3633,21139,0.00,368.00
08:32:24,83,17,0,141,3634,20615,0.00,204.00
08:32:31,7,5,2,124,3634,15252,0.00,696.00
08:32:38,10,5,3,145,3635,15116,0.00,148.00
08:32:45,7,6,2,163,3635,12556,0.00,352.00
08:32:52,6,3,3,253,3636,14919,0.00,276.00
08:32:59,7,4,0,296,3636,11795,0.00,423.76
08:33:06,8,9,3,332,3636,14030,0.00,244.00
08:33:13,5,4,2,339,3636,13208,0.00,268.00
08:33:20,11,6,3,338,3636,15064,0.00,268.00
08:33:27,5,3,0,328,3636,11269,0.00,600.00
08:33:34,11,7,2,327,3636,16646,0.00,108.00
08:33:42,10,5,1,333,3636,14480,0.00,516.00
08:33:49,5,4,4,338,3637,13644,0.00,120.00
08:33:56,6,4,1,329,3637,12457,4.00,364.00
08:34:03,8,5,6,327,3637,15644,0.00,308.00
08:34:10,10,5,1,337,3637,14075,0.00,428.00
08:34:17,7,7,2,336,3637,11931,0.00,308.00
08:34:24,6,6,4,328,3637,15952,0.00,452.00
