Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
21:21:04,80,18,0,145,3700,23396,0.00,376.00
21:21:12,82,18,0,130,3704,22843,0.00,336.00
21:21:19,78,21,0,134,3693,19333,0.00,892.00
21:21:26,82,17,0,125,3698,21908,0.00,160.00
21:21:33,83,16,0,149,3690,19940,0.00,1996.00
21:21:40,84,15,0,135,3694,22223,0.00,316.00
21:21:47,80,19,0,126,3696,22396,0.00,460.00
21:21:55,82,17,0,125,3690,20073,0.00,2040.00
21:22:02,78,19,0,123,3692,21218,0.00,872.00
21:22:09,79,21,0,150,3685,22448,0.00,204.00
21:22:16,78,21,0,127,3689,26500,0.00,104.00
21:22:23,84,15,1,119,3692,20723,0.00,408.00
21:22:30,83,18,0,152,3682,22741,304.00,1616.00
21:22:37,80,17,0,132,3690,21234,0.00,407.92
21:22:45,83,17,0,119,3692,23751,0.00,152.00
21:22:52,79,19,1,117,3695,21637,0.00,364.00
21:22:59,81,18,0,119,3697,21510,64.00,584.00
21:23:06,82,18,1,125,3691,21122,0.00,984.00
21:23:14,85,16,0,124,3694,20098,0.00,400.00
21:23:21,83,17,0,143,3684,20715,596.00,2872.00
21:23:29,79,20,0,121,3681,19536,0.00,256.00
21:23:36,83,16,0,122,3685,19489,0.00,2068.00
21:23:43,80,18,0,139,3678,24307,0.00,336.00
21:23:50,6,4,2,123,3681,12569,0.00,840.00
21:23:57,5,2,2,134,3681,11891,4.00,744.00
21:24:04,7,3,3,220,3684,15024,0.00,364.00
21:24:11,21,6,4,304,3685,17450,0.00,256.00
21:24:18,7,5,0,318,3686,14665,0.00,364.00
21:24:25,7,4,3,328,3686,14011,0.00,108.00
21:24:32,9,4,2,316,3686,12615,0.00,256.00
21:24:39,8,7,2,315,3686,13775,0.00,60.00
21:24:46,6,4,2,314,3687,12700,0.00,408.00
21:24:53,6,4,3,313,3687,14506,0.00,244.00
21:25:00,8,4,1,312,3687,16312,0.00,452.00
21:25:07,7,4,2,319,3688,12869,0.00,444.00
21:25:14,7,4,3,316,3688,14968,0.00,376.00
21:25:21,7,5,4,307,3688,15520,0.00,216.00
21:25:28,9,9,3,320,3688,18253,0.00,424.00
21:25:35,7,3,3,305,3689,13636,0.00,424.00
21:25:42,10,6,2,316,3689,15081,0.00,328.00
21:25:49,7,6,3,303,3690,14171,0.00,88.00
21:25:56,5,3,1,315,3690,12162,0.00,328.00
21:26:03,6,3,1,308,3690,13988,0.00,268.00
21:26:10,6,4,1,316,3691,12593,0.00,304.00
21:26:17,8,4,2,316,3691,14222,0.00,268.00
21:26:24,7,4,2,321,3691,14739,20.00,204.00
21:26:31,5,6,1,317,3692,14538,0.00,116.00
21:26:38,9,9,1,308,3692,15138,0.00,408.00
21:26:46,9,5,2,307,3692,17025,0.00,284.00
21:26:53,8,3,2,303,3692,13280,0.00,284.00
21:27:00,7,4,3,313,3693,15280,20.00,508.00
21:27:07,6,4,3,315,3693,14956,0.00,356.00
21:27:14,9,6,1,314,3693,14618,0.00,600.00
21:27:21,5,2,4,306,3694,13275,0.00,276.00
21:27:28,6,3,2,312,3694,14448,0.00,432.00
21:27:35,7,5,2,325,3694,14356,20.00,564.00
21:27:42,7,6,1,334,3695,12990,0.00,116.00
21:27:49,9,4,1,331,3695,15394,0.00,244.00
21:27:56,8,3,3,325,3695,14495,0.00,260.00
21:28:03,4,2,2,320,3695,12853,0.00,404.00
21:28:10,7,5,2,320,3696,14910,24.00,276.00
21:28:17,6,3,2,320,3696,12449,0.00,272.00
21:28:24,7,5,2,317,3696,15222,0.00,108.00
21:28:31,6,5,2,321,3696,14472,0.00,212.00
21:28:38,6,5,3,330,3697,14972,0.00,248.00
21:28:45,9,6,2,316,3697,18178,8.00,588.00
21:28:52,16,12,7,425,3694,26354,0.00,944.00
21:28:59,7,8,3,431,3689,15603,0.00,236.00
21:29:06,5,3,3,432,3689,14223,116.00,11872.00
21:29:13,5,3,3,715,3629,12359,0.00,448.00
21:29:20,10,5,1,722,3629,14462,0.00,360.00
21:29:27,6,4,1,720,3629,13367,0.00,352.00
21:29:34,8,4,3,721,3630,15341,24.00,672.00
21:29:41,5,3,2,720,3630,13860,0.00,108.00
21:29:48,8,7,2,719,3630,15267,0.00,408.00
21:29:55,9,5,1,718,3631,15147,0.00,4188.00
21:30:02,7,7,3,720,3631,13723,0.00,136.00
21:30:09,7,7,2,712,3631,13705,16.00,1456.00
21:30:16,5,2,2,716,3631,13057,0.00,252.00
