Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
10:05:56,6,8,4,687,3591,14764,0.00,12.00
10:06:03,9,5,2,671,3591,14126,0.00,240.00
10:06:10,42,11,2,661,3591,19528,128.00,300.00
10:06:17,52,14,0,643,3592,17489,0.00,464.00
10:06:24,58,14,1,640,3585,19006,92.00,1652.00
10:06:31,66,15,1,533,3599,18091,0.00,504.00
10:06:38,65,17,0,515,3600,20941,0.00,0.00
10:06:46,67,16,0,506,3603,18167,0.00,568.00
10:06:53,62,17,1,507,3605,21971,0.00,140.00
10:07:00,74,20,5,430,3629,25430,5376.00,1140.00
10:07:07,70,20,1,353,3668,20558,0.00,188.00
10:07:14,68,14,1,324,3670,18219,0.00,300.00
10:07:21,78,18,1,293,3674,22702,0.00,0.00
10:07:28,81,17,0,305,3676,22334,0.00,408.00
10:07:35,76,23,0,271,3679,25116,0.00,168.00
10:07:42,83,16,0,267,3681,19330,0.00,588.00
10:07:49,81,17,0,215,3684,19023,0.00,184.00
10:07:56,65,33,2,213,3686,24292,4.00,3740.00
10:08:04,82,18,0,142,3694,21567,0.00,320.00
10:08:11,81,15,1,239,3598,25000,120.00,152.00
10:08:18,82,17,0,233,3600,21058,0.00,612.00
10:08:25,79,20,0,225,3602,20991,0.00,467.33
10:08:32,84,16,0,204,3605,16703,0.00,1948.00
10:08:39,82,17,0,196,3607,22216,0.00,604.00
10:08:46,80,19,0,174,3608,18064,0.00,1092.00
10:08:53,85,15,0,147,3610,21341,0.00,184.00
10:09:00,80,19,0,135,3611,20370,0.00,824.00
10:09:07,83,16,0,129,3613,20338,0.00,76.00
10:09:14,79,17,0,234,3527,20523,0.00,716.00
10:09:22,79,20,0,219,3529,25530,0.00,40.00
10:09:29,83,16,0,202,3530,20264,0.00,1004.00
10:09:36,80,19,0,206,3533,22132,0.00,116.00
10:09:43,81,19,0,203,3535,21866,0.00,880.00
10:09:50,79,20,0,211,3536,24962,0.00,460.00
10:09:57,76,22,0,206,3538,20711,0.00,288.00
10:10:05,83,17,0,210,3541,19984,0.00,416.00
10:10:12,80,19,0,205,3543,21932,0.00,332.00
10:10:19,83,16,0,215,3544,19524,0.00,828.00
10:10:26,82,16,0,200,3545,21856,0.00,292.00
10:10:33,81,18,0,210,3546,22211,0.00,2568.00
10:10:41,83,16,0,193,3549,21216,0.00,1092.00
10:10:48,80,20,0,179,3551,20204,0.00,424.00
10:10:55,80,20,0,187,3553,18853,0.00,332.08
10:11:02,74,16,0,180,3554,20905,0.00,236.00
10:11:09,83,17,0,173,3557,20106,24.00,308.00
10:11:17,80,19,0,179,3559,23718,0.00,216.00
10:11:24,81,18,0,187,3560,21210,116.00,380.00
10:11:31,82,16,0,182,3562,25049,0.00,100.00
10:11:38,84,16,0,169,3566,19245,0.00,328.00
10:11:45,79,19,0,169,3567,19139,0.00,940.00
10:11:52,82,17,0,161,3569,22081,0.00,196.00
10:12:00,81,18,0,177,3570,23384,0.00,532.00
10:12:07,77,20,1,160,3574,21823,0.00,772.00
10:12:14,82,17,0,149,3575,20299,0.00,488.00
10:12:21,80,19,0,141,3577,24282,0.00,808.00
10:12:28,83,16,0,128,3579,19535,0.00,716.00
10:12:35,84,16,0,142,3581,20459,0.00,1084.00
10:12:42,81,18,0,139,3584,21397,0.00,512.00
10:12:50,81,19,0,127,3586,27692,0.00,244.00
10:12:57,77,22,0,157,3588,23252,0.00,72.00
10:13:05,79,19,0,155,3589,23374,0.00,1064.00
10:13:12,82,18,0,146,3593,22938,0.00,216.00
10:13:19,82,17,1,135,3594,18644,0.00,368.00
10:13:26,82,18,0,124,3596,20384,0.00,416.00
10:13:33,83,17,0,142,3598,21876,0.00,216.00
10:13:40,80,19,0,137,3601,20965,0.00,664.00
10:13:48,73,15,1,132,3603,21969,0.00,328.00
10:13:55,82,17,0,228,3545,18507,0.00,384.00
10:14:02,7,5,6,210,3546,16685,0.00,36.00
10:14:09,81,17,0,189,3547,21520,0.00,2040.00
10:14:16,81,18,0,198,3551,20784,0.00,380.00
10:14:23,82,16,0,185,3552,21052,0.00,693.07
10:14:30,83,17,0,176,3554,21132,0.00,184.00
10:14:38,78,21,0,187,3556,18817,0.00,976.00
10:14:45,80,20,0,182,3559,18966,212.00,172.00
10:14:52,85,15,0,180,3562,22413,0.00,328.00
10:14:59,83,17,0,178,3563,19037,0.00,260.00
10:15:06,78,21,0,182,3565,21254,0.00,148.00
10:15:13,83,16,0,184,3569,21159,0.00,252.00
10:15:21,80,19,0,182,3571,22947,0.00,12.00
10:15:28,77,22,1,162,3562,20904,0.00,384.00
10:15:35,80,17,0,171,3564,24853,0.00,152.00
10:15:42,79,19,0,167,3568,23699,0.00,1036.00
10:15:49,84,16,0,167,3570,19976,0.00,872.00
10:15:56,82,16,0,164,3572,19951,0.00,1312.00
10:16:03,80,19,0,166,3574,23067,0.00,568.00
10:16:10,7,4,1,161,3575,12923,0.00,272.00
10:16:17,14,5,3,156,3576,14734,0.00,628.00
10:16:24,6,6,0,166,3577,13720,0.00,1400.00
