Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
20:22:27,6,4,3,226,4280,14683,24.00,148.00
20:22:34,8,5,3,152,4365,15195,1136.00,296.00
20:22:41,5,5,4,136,4369,14311,0.00,0.00
20:22:48,51,16,1,183,4311,18217,52.00,324.00
20:22:56,60,16,2,144,4313,22781,0.00,132.00
20:23:03,62,24,11,115,4277,29486,13876.00,444.00
20:23:10,70,22,6,135,4253,24988,8532.00,156.00
20:23:17,59,13,1,136,4179,17972,1524.75,2495.05
20:23:24,62,17,1,170,4139,19848,572.00,292.00
20:23:31,61,35,2,146,4146,27110,968.00,8624.00
20:23:38,71,19,8,151,4107,26884,4772.00,596.00
20:23:45,55,14,1,145,4052,20858,0.00,1088.00
20:23:52,78,19,1,134,4023,20348,0.00,332.00
20:24:00,79,19,1,154,3989,20033,356.00,600.00
20:24:07,82,17,1,121,3998,20407,1448.00,1512.00
20:24:14,79,20,0,149,3970,24267,4.00,636.00
20:24:21,75,17,0,174,3937,17750,20.00,228.00
20:24:28,82,16,0,119,3939,20263,20.00,136.00
20:24:35,82,16,0,174,3907,19510,64.00,488.00
20:24:42,77,19,0,163,3911,23664,0.00,212.00
20:24:49,78,20,0,142,3915,21321,0.00,1624.00
20:24:57,80,16,1,121,3919,23790,252.00,128.00
20:25:04,82,17,0,160,3889,21548,0.00,0.00
20:25:11,83,17,0,153,3893,20492,144.00,400.00
20:25:19,78,21,0,135,3898,20972,0.00,128.00
20:25:26,82,16,0,128,3900,19880,4.00,844.00
20:25:33,22,7,1,188,3870,16560,12.00,224.00
20:25:40,5,4,3,173,3873,13237,0.00,208.00
20:25:47,82,16,0,189,3876,18530,24.00,624.00
20:25:54,82,18,0,167,3878,20268,28.00,516.00
20:26:01,81,19,0,139,3882,22065,24.00,444.00
20:26:08,74,24,0,153,3884,22692,64.00,224.00
20:26:16,81,18,1,151,3887,24884,16.00,1484.00
20:26:23,81,19,0,118,3882,19995,1840.00,1696.00
20:26:30,80,20,0,137,3846,22245,12.00,688.00
20:26:37,83,17,0,135,3827,20322,24.00,164.00
20:26:44,81,19,0,140,3810,20817,96.00,300.00
20:26:51,82,18,0,139,3814,19741,24.00,468.00
20:26:58,80,20,0,154,3795,18882,8.00,416.00
20:27:05,84,16,0,133,3797,19190,584.00,252.00
20:27:12,77,21,0,151,3780,20059,0.00,516.00
20:27:20,81,18,0,113,3766,19704,60.00,1452.00
20:27:27,81,17,1,160,3722,22185,28.00,532.00
20:27:34,83,17,0,158,3724,21174,0.00,184.00
20:27:41,81,19,0,153,3726,20089,0.00,232.00
