Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
23:50:26,drupal-deployment-677cb58b94-w8nvb,31m,210Mi,1m,79Mi
23:50:26,drupal-mysql-d86854f86-h9gp6,7m,466Mi,1m,79Mi
23:50:31,drupal-deployment-677cb58b94-w8nvb,31m,210Mi,1m,79Mi
23:50:31,drupal-mysql-d86854f86-h9gp6,7m,466Mi,1m,79Mi
23:50:36,drupal-deployment-677cb58b94-w8nvb,24m,210Mi,1m,79Mi
23:50:36,drupal-mysql-d86854f86-h9gp6,8m,466Mi,1m,79Mi
23:50:41,drupal-deployment-677cb58b94-w8nvb,24m,210Mi,1m,79Mi
23:50:41,drupal-mysql-d86854f86-h9gp6,8m,466Mi,1m,79Mi
23:50:46,drupal-deployment-677cb58b94-w8nvb,24m,210Mi,1m,79Mi
23:50:46,drupal-mysql-d86854f86-h9gp6,8m,466Mi,1m,79Mi
23:50:52,drupal-deployment-677cb58b94-w8nvb,19m,204Mi,49m,81Mi
23:50:52,drupal-mysql-d86854f86-h9gp6,9m,466Mi,49m,81Mi
23:50:57,drupal-deployment-677cb58b94-w8nvb,19m,204Mi,49m,81Mi
23:50:57,drupal-mysql-d86854f86-h9gp6,9m,466Mi,49m,81Mi
23:51:02,drupal-deployment-677cb58b94-w8nvb,19m,204Mi,49m,81Mi
23:51:02,drupal-mysql-d86854f86-h9gp6,9m,466Mi,49m,81Mi
23:51:07,drupal-deployment-677cb58b94-w8nvb,27m,204Mi,54m,82Mi
23:51:07,drupal-mysql-d86854f86-h9gp6,8m,466Mi,54m,82Mi
23:51:12,drupal-deployment-677cb58b94-w8nvb,27m,204Mi,54m,82Mi
23:51:12,drupal-mysql-d86854f86-h9gp6,8m,466Mi,54m,82Mi
23:51:17,drupal-deployment-677cb58b94-w8nvb,27m,204Mi,54m,82Mi
23:51:17,drupal-mysql-d86854f86-h9gp6,8m,466Mi,54m,82Mi
23:51:22,drupal-deployment-677cb58b94-w8nvb,13m,204Mi,63m,84Mi
23:51:22,drupal-mysql-d86854f86-h9gp6,9m,466Mi,63m,84Mi
23:51:27,drupal-deployment-677cb58b94-w8nvb,13m,204Mi,63m,84Mi
23:51:27,drupal-mysql-d86854f86-h9gp6,9m,466Mi,63m,84Mi
23:51:33,drupal-deployment-677cb58b94-w8nvb,13m,204Mi,63m,84Mi
23:51:33,drupal-mysql-d86854f86-h9gp6,9m,466Mi,63m,84Mi
23:51:38,drupal-deployment-677cb58b94-w8nvb,38m,204Mi,74m,86Mi
23:51:38,drupal-mysql-d86854f86-h9gp6,7m,466Mi,74m,86Mi
23:51:43,drupal-deployment-677cb58b94-w8nvb,38m,204Mi,74m,86Mi
23:51:43,drupal-mysql-d86854f86-h9gp6,7m,466Mi,74m,86Mi
23:51:48,drupal-deployment-677cb58b94-w8nvb,38m,204Mi,74m,86Mi
23:51:48,drupal-mysql-d86854f86-h9gp6,7m,466Mi,74m,86Mi
23:51:53,drupal-deployment-677cb58b94-w8nvb,22m,204Mi,59m,87Mi
23:51:53,drupal-mysql-d86854f86-h9gp6,7m,466Mi,59m,87Mi
23:51:58,drupal-deployment-677cb58b94-w8nvb,22m,204Mi,59m,87Mi
23:51:58,drupal-mysql-d86854f86-h9gp6,7m,466Mi,59m,87Mi
23:52:03,drupal-deployment-677cb58b94-w8nvb,22m,204Mi,59m,87Mi
23:52:03,drupal-mysql-d86854f86-h9gp6,7m,466Mi,59m,87Mi
23:52:08,drupal-deployment-677cb58b94-w8nvb,15m,206Mi,44m,88Mi
23:52:08,drupal-mysql-d86854f86-h9gp6,9m,466Mi,44m,88Mi
23:52:14,drupal-deployment-677cb58b94-w8nvb,15m,206Mi,44m,88Mi
23:52:14,drupal-mysql-d86854f86-h9gp6,9m,466Mi,44m,88Mi
23:52:19,drupal-deployment-677cb58b94-w8nvb,15m,206Mi,44m,88Mi
23:52:19,drupal-mysql-d86854f86-h9gp6,9m,466Mi,44m,88Mi
23:52:24,drupal-deployment-677cb58b94-w8nvb,26m,206Mi,58m,89Mi
23:52:24,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,89Mi
23:52:29,drupal-deployment-677cb58b94-w8nvb,26m,206Mi,58m,89Mi
23:52:29,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,89Mi
23:52:34,drupal-deployment-677cb58b94-w8nvb,26m,206Mi,58m,89Mi
23:52:34,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,89Mi
23:52:39,drupal-deployment-677cb58b94-w8nvb,31m,206Mi,60m,90Mi
23:52:39,drupal-mysql-d86854f86-h9gp6,8m,466Mi,60m,90Mi
23:52:44,drupal-deployment-677cb58b94-w8nvb,31m,206Mi,60m,90Mi
23:52:44,drupal-mysql-d86854f86-h9gp6,8m,466Mi,60m,90Mi
23:52:49,drupal-deployment-677cb58b94-w8nvb,18m,206Mi,68m,90Mi
23:52:49,drupal-mysql-d86854f86-h9gp6,7m,466Mi,68m,90Mi
23:52:54,drupal-deployment-677cb58b94-w8nvb,18m,206Mi,68m,90Mi
23:52:54,drupal-mysql-d86854f86-h9gp6,7m,466Mi,68m,90Mi
23:53:00,drupal-deployment-677cb58b94-w8nvb,18m,206Mi,68m,90Mi
23:53:00,drupal-mysql-d86854f86-h9gp6,7m,466Mi,68m,90Mi
23:53:05,drupal-deployment-677cb58b94-w8nvb,27m,208Mi,58m,90Mi
23:53:05,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,90Mi
23:53:10,drupal-deployment-677cb58b94-w8nvb,27m,208Mi,58m,90Mi
23:53:10,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,90Mi
23:53:15,drupal-deployment-677cb58b94-w8nvb,27m,208Mi,58m,90Mi
23:53:15,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,90Mi
23:53:20,drupal-deployment-677cb58b94-w8nvb,27m,208Mi,58m,90Mi
23:53:20,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,90Mi
23:53:25,drupal-deployment-677cb58b94-w8nvb,27m,208Mi,58m,90Mi
23:53:25,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,90Mi
23:53:30,drupal-deployment-677cb58b94-w8nvb,27m,208Mi,58m,90Mi
23:53:30,drupal-mysql-d86854f86-h9gp6,8m,466Mi,58m,90Mi
23:53:35,drupal-deployment-677cb58b94-w8nvb,20m,208Mi,59m,89Mi
23:53:35,drupal-mysql-d86854f86-h9gp6,8m,466Mi,59m,89Mi
23:53:40,drupal-deployment-677cb58b94-w8nvb,20m,208Mi,59m,89Mi
23:53:40,drupal-mysql-d86854f86-h9gp6,8m,466Mi,59m,89Mi
23:53:46,drupal-deployment-677cb58b94-w8nvb,20m,208Mi,59m,89Mi
23:53:46,drupal-mysql-d86854f86-h9gp6,8m,466Mi,59m,89Mi
23:53:51,drupal-deployment-677cb58b94-w8nvb,21m,208Mi,59m,88Mi
23:53:51,drupal-mysql-d86854f86-h9gp6,9m,466Mi,59m,88Mi
23:53:56,drupal-deployment-677cb58b94-w8nvb,21m,208Mi,59m,88Mi
23:53:56,drupal-mysql-d86854f86-h9gp6,9m,466Mi,59m,88Mi
23:54:01,drupal-deployment-677cb58b94-w8nvb,21m,208Mi,59m,88Mi
23:54:01,drupal-mysql-d86854f86-h9gp6,9m,466Mi,59m,88Mi
23:54:06,drupal-deployment-677cb58b94-w8nvb,24m,208Mi,56m,88Mi
23:54:06,drupal-mysql-d86854f86-h9gp6,7m,466Mi,56m,88Mi
23:54:11,drupal-deployment-677cb58b94-w8nvb,24m,208Mi,56m,88Mi
23:54:11,drupal-mysql-d86854f86-h9gp6,7m,466Mi,56m,88Mi
23:54:16,drupal-deployment-677cb58b94-w8nvb,24m,208Mi,56m,88Mi
23:54:16,drupal-mysql-d86854f86-h9gp6,7m,466Mi,56m,88Mi
23:54:21,drupal-deployment-677cb58b94-w8nvb,17m,208Mi,59m,88Mi
23:54:21,drupal-mysql-d86854f86-h9gp6,8m,466Mi,59m,88Mi
23:54:27,drupal-deployment-677cb58b94-w8nvb,17m,208Mi,59m,88Mi
23:54:27,drupal-mysql-d86854f86-h9gp6,8m,466Mi,59m,88Mi
23:54:32,drupal-deployment-677cb58b94-w8nvb,17m,208Mi,59m,88Mi
23:54:32,drupal-mysql-d86854f86-h9gp6,8m,466Mi,59m,88Mi
23:54:37,drupal-deployment-677cb58b94-w8nvb,23m,208Mi,56m,88Mi
23:54:37,drupal-mysql-d86854f86-h9gp6,8m,466Mi,56m,88Mi
23:54:42,drupal-deployment-677cb58b94-w8nvb,23m,208Mi,56m,88Mi
23:54:42,drupal-mysql-d86854f86-h9gp6,8m,466Mi,56m,88Mi
23:54:47,drupal-deployment-677cb58b94-w8nvb,23m,208Mi,56m,88Mi
23:54:47,drupal-mysql-d86854f86-h9gp6,8m,466Mi,56m,88Mi
23:54:52,drupal-deployment-677cb58b94-w8nvb,31m,208Mi,58m,88Mi
23:54:52,drupal-mysql-d86854f86-h9gp6,7m,466Mi,58m,88Mi
23:54:57,drupal-deployment-677cb58b94-w8nvb,31m,208Mi,58m,88Mi
23:54:57,drupal-mysql-d86854f86-h9gp6,7m,466Mi,58m,88Mi
