Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
22:40:29,drupal-deployment-677cb58b94-w8nvb,27m,186Mi,1m,74Mi
22:40:29,drupal-mysql-d86854f86-h9gp6,8m,461Mi,1m,74Mi
22:40:34,drupal-deployment-677cb58b94-w8nvb,17m,191Mi,1m,74Mi
22:40:34,drupal-mysql-d86854f86-h9gp6,6m,461Mi,1m,74Mi
22:40:39,drupal-deployment-677cb58b94-w8nvb,17m,191Mi,1m,74Mi
22:40:39,drupal-mysql-d86854f86-h9gp6,6m,461Mi,1m,74Mi
22:40:45,drupal-deployment-677cb58b94-w8nvb,17m,191Mi,1m,74Mi
22:40:45,drupal-mysql-d86854f86-h9gp6,6m,461Mi,1m,74Mi
22:40:50,drupal-deployment-677cb58b94-w8nvb,24m,193Mi,1m,74Mi
22:40:50,drupal-mysql-d86854f86-h9gp6,9m,461Mi,1m,74Mi
22:40:55,drupal-deployment-677cb58b94-w8nvb,24m,193Mi,1m,74Mi
22:40:55,drupal-mysql-d86854f86-h9gp6,9m,461Mi,1m,74Mi
22:41:00,drupal-deployment-677cb58b94-w8nvb,24m,193Mi,1m,74Mi
22:41:00,drupal-mysql-d86854f86-h9gp6,9m,461Mi,1m,74Mi
22:41:05,drupal-deployment-677cb58b94-w8nvb,23m,187Mi,9m,75Mi
22:41:05,drupal-mysql-d86854f86-h9gp6,7m,462Mi,9m,75Mi
22:41:10,drupal-deployment-677cb58b94-w8nvb,23m,187Mi,9m,75Mi
22:41:10,drupal-mysql-d86854f86-h9gp6,7m,462Mi,9m,75Mi
22:41:15,drupal-deployment-677cb58b94-w8nvb,23m,187Mi,9m,75Mi
22:41:15,drupal-mysql-d86854f86-h9gp6,7m,462Mi,9m,75Mi
22:41:20,drupal-deployment-677cb58b94-w8nvb,33m,189Mi,44m,77Mi
22:41:20,drupal-mysql-d86854f86-h9gp6,8m,462Mi,44m,77Mi
22:41:25,drupal-deployment-677cb58b94-w8nvb,33m,189Mi,44m,77Mi
22:41:25,drupal-mysql-d86854f86-h9gp6,8m,462Mi,44m,77Mi
22:41:31,drupal-deployment-677cb58b94-w8nvb,33m,189Mi,44m,77Mi
22:41:31,drupal-mysql-d86854f86-h9gp6,8m,462Mi,44m,77Mi
22:41:36,drupal-deployment-677cb58b94-w8nvb,33m,189Mi,44m,77Mi
22:41:36,drupal-mysql-d86854f86-h9gp6,7m,462Mi,44m,77Mi
22:41:41,drupal-deployment-677cb58b94-w8nvb,33m,189Mi,44m,77Mi
22:41:41,drupal-mysql-d86854f86-h9gp6,7m,462Mi,44m,77Mi
22:41:46,drupal-deployment-677cb58b94-w8nvb,33m,189Mi,44m,77Mi
22:41:46,drupal-mysql-d86854f86-h9gp6,7m,462Mi,44m,77Mi
22:41:51,drupal-deployment-677cb58b94-w8nvb,27m,191Mi,60m,79Mi
22:41:51,drupal-mysql-d86854f86-h9gp6,7m,462Mi,60m,79Mi
22:41:56,drupal-deployment-677cb58b94-w8nvb,27m,191Mi,60m,79Mi
22:41:56,drupal-mysql-d86854f86-h9gp6,7m,462Mi,60m,79Mi
22:42:01,drupal-deployment-677cb58b94-w8nvb,27m,191Mi,60m,79Mi
22:42:01,drupal-mysql-d86854f86-h9gp6,7m,462Mi,60m,79Mi
22:42:06,drupal-deployment-677cb58b94-w8nvb,25m,193Mi,62m,79Mi
22:42:06,drupal-mysql-d86854f86-h9gp6,9m,462Mi,62m,79Mi
22:42:12,drupal-deployment-677cb58b94-w8nvb,25m,193Mi,62m,79Mi
22:42:12,drupal-mysql-d86854f86-h9gp6,9m,462Mi,62m,79Mi
22:42:17,drupal-deployment-677cb58b94-w8nvb,25m,193Mi,62m,79Mi
22:42:17,drupal-mysql-d86854f86-h9gp6,9m,462Mi,62m,79Mi
22:42:22,drupal-deployment-677cb58b94-w8nvb,21m,197Mi,59m,79Mi
22:42:22,drupal-mysql-d86854f86-h9gp6,7m,462Mi,59m,79Mi
22:42:27,drupal-deployment-677cb58b94-w8nvb,21m,197Mi,59m,79Mi
22:42:27,drupal-mysql-d86854f86-h9gp6,7m,462Mi,59m,79Mi
22:42:32,drupal-deployment-677cb58b94-w8nvb,21m,197Mi,59m,79Mi
22:42:32,drupal-mysql-d86854f86-h9gp6,7m,462Mi,59m,79Mi
22:42:37,drupal-deployment-677cb58b94-w8nvb,28m,197Mi,60m,80Mi
22:42:37,drupal-mysql-d86854f86-h9gp6,7m,462Mi,60m,80Mi
22:42:42,drupal-deployment-677cb58b94-w8nvb,28m,197Mi,60m,80Mi
22:42:42,drupal-mysql-d86854f86-h9gp6,7m,462Mi,60m,80Mi
22:42:47,drupal-deployment-677cb58b94-w8nvb,28m,197Mi,60m,80Mi
22:42:47,drupal-mysql-d86854f86-h9gp6,7m,462Mi,60m,80Mi
22:42:53,drupal-deployment-677cb58b94-w8nvb,28m,197Mi,62m,80Mi
22:42:53,drupal-mysql-d86854f86-h9gp6,9m,462Mi,62m,80Mi
22:42:58,drupal-deployment-677cb58b94-w8nvb,28m,197Mi,62m,80Mi
22:42:58,drupal-mysql-d86854f86-h9gp6,9m,462Mi,62m,80Mi
22:43:03,drupal-deployment-677cb58b94-w8nvb,28m,197Mi,62m,80Mi
22:43:03,drupal-mysql-d86854f86-h9gp6,9m,462Mi,62m,80Mi
22:43:08,drupal-deployment-677cb58b94-w8nvb,14m,199Mi,53m,80Mi
22:43:08,drupal-mysql-d86854f86-h9gp6,7m,462Mi,53m,80Mi
22:43:13,drupal-deployment-677cb58b94-w8nvb,14m,199Mi,53m,80Mi
22:43:13,drupal-mysql-d86854f86-h9gp6,7m,462Mi,53m,80Mi
22:43:18,drupal-deployment-677cb58b94-w8nvb,14m,199Mi,53m,80Mi
22:43:18,drupal-mysql-d86854f86-h9gp6,7m,462Mi,53m,80Mi
22:43:23,drupal-deployment-677cb58b94-w8nvb,26m,201Mi,39m,80Mi
22:43:23,drupal-mysql-d86854f86-h9gp6,7m,462Mi,39m,80Mi
22:43:28,drupal-deployment-677cb58b94-w8nvb,26m,201Mi,39m,80Mi
22:43:28,drupal-mysql-d86854f86-h9gp6,7m,462Mi,39m,80Mi
22:43:33,drupal-deployment-677cb58b94-w8nvb,26m,201Mi,39m,80Mi
22:43:33,drupal-mysql-d86854f86-h9gp6,7m,462Mi,39m,80Mi
22:43:39,drupal-deployment-677cb58b94-w8nvb,25m,203Mi,57m,80Mi
22:43:39,drupal-mysql-d86854f86-h9gp6,8m,463Mi,57m,80Mi
22:43:44,drupal-deployment-677cb58b94-w8nvb,25m,203Mi,57m,80Mi
22:43:44,drupal-mysql-d86854f86-h9gp6,8m,463Mi,57m,80Mi
22:43:49,drupal-deployment-677cb58b94-w8nvb,25m,203Mi,57m,80Mi
22:43:49,drupal-mysql-d86854f86-h9gp6,8m,463Mi,57m,80Mi
22:43:54,drupal-deployment-677cb58b94-w8nvb,27m,203Mi,61m,80Mi
22:43:54,drupal-mysql-d86854f86-h9gp6,8m,463Mi,61m,80Mi
22:43:59,drupal-deployment-677cb58b94-w8nvb,27m,203Mi,61m,80Mi
22:43:59,drupal-mysql-d86854f86-h9gp6,8m,463Mi,61m,80Mi
22:44:04,drupal-deployment-677cb58b94-w8nvb,27m,203Mi,57m,80Mi
22:44:04,drupal-mysql-d86854f86-h9gp6,8m,463Mi,57m,80Mi
22:44:09,drupal-deployment-677cb58b94-w8nvb,17m,203Mi,57m,80Mi
22:44:09,drupal-mysql-d86854f86-h9gp6,6m,463Mi,57m,80Mi
22:44:14,drupal-deployment-677cb58b94-w8nvb,17m,203Mi,57m,80Mi
22:44:14,drupal-mysql-d86854f86-h9gp6,6m,463Mi,57m,80Mi
22:44:19,drupal-deployment-677cb58b94-w8nvb,35m,203Mi,63m,80Mi
22:44:19,drupal-mysql-d86854f86-h9gp6,8m,463Mi,63m,80Mi
22:44:25,drupal-deployment-677cb58b94-w8nvb,35m,203Mi,63m,80Mi
22:44:25,drupal-mysql-d86854f86-h9gp6,8m,463Mi,63m,80Mi
22:44:30,drupal-deployment-677cb58b94-w8nvb,35m,203Mi,63m,80Mi
22:44:30,drupal-mysql-d86854f86-h9gp6,8m,463Mi,63m,80Mi
22:44:35,drupal-deployment-677cb58b94-w8nvb,26m,203Mi,63m,80Mi
22:44:35,drupal-mysql-d86854f86-h9gp6,7m,463Mi,63m,80Mi
22:44:40,drupal-deployment-677cb58b94-w8nvb,26m,203Mi,63m,80Mi
22:44:40,drupal-mysql-d86854f86-h9gp6,7m,463Mi,63m,80Mi
22:44:45,drupal-deployment-677cb58b94-w8nvb,26m,203Mi,63m,80Mi
22:44:45,drupal-mysql-d86854f86-h9gp6,7m,463Mi,63m,80Mi
22:44:50,drupal-deployment-677cb58b94-w8nvb,26m,203Mi,69m,80Mi
22:44:50,drupal-mysql-d86854f86-h9gp6,9m,463Mi,69m,80Mi
22:44:55,drupal-deployment-677cb58b94-w8nvb,26m,203Mi,69m,80Mi
22:44:55,drupal-mysql-d86854f86-h9gp6,9m,463Mi,69m,80Mi
22:45:00,drupal-deployment-677cb58b94-w8nvb,26m,203Mi,69m,80Mi
22:45:00,drupal-mysql-d86854f86-h9gp6,9m,463Mi,69m,80Mi
22:45:06,drupal-deployment-677cb58b94-w8nvb,15m,203Mi,58m,80Mi
22:45:06,drupal-mysql-d86854f86-h9gp6,9m,463Mi,58m,80Mi
