Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
09:16:10,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1m,67Mi,BLOCKED
09:16:10,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1m,67Mi,BLOCKED
09:16:15,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1m,67Mi,BLOCKED
09:16:15,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1m,67Mi,BLOCKED
09:16:20,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1m,67Mi,BLOCKED
09:16:20,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1m,67Mi,BLOCKED
09:16:25,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1m,67Mi,BLOCKED
09:16:25,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1m,67Mi,BLOCKED
09:16:31,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1m,67Mi,BLOCKED
09:16:31,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1m,67Mi,BLOCKED
09:16:36,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,312m,68Mi,BLOCKED
09:16:36,wordpress-mysql-8484774888-zwtmv,4m,449Mi,312m,68Mi,BLOCKED
09:16:41,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,312m,68Mi,BLOCKED
09:16:41,wordpress-mysql-8484774888-zwtmv,4m,449Mi,312m,68Mi,BLOCKED
09:16:46,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,312m,68Mi,BLOCKED
09:16:46,wordpress-mysql-8484774888-zwtmv,4m,449Mi,312m,68Mi,BLOCKED
09:16:52,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1283m,70Mi,BLOCKED
09:16:52,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1283m,70Mi,BLOCKED
09:16:57,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1283m,70Mi,BLOCKED
09:16:57,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1283m,70Mi,BLOCKED
09:17:02,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1435m,72Mi,BLOCKED
09:17:02,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1435m,72Mi,BLOCKED
09:17:07,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1435m,72Mi,BLOCKED
09:17:07,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1435m,72Mi,BLOCKED
09:17:13,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1435m,72Mi,BLOCKED
09:17:13,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1435m,72Mi,BLOCKED
09:17:18,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1474m,74Mi,BLOCKED
09:17:18,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1474m,74Mi,BLOCKED
09:17:23,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1474m,74Mi,BLOCKED
09:17:23,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1474m,74Mi,BLOCKED
09:17:29,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1474m,74Mi,BLOCKED
09:17:29,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1474m,74Mi,BLOCKED
09:17:34,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1501m,76Mi,BLOCKED
09:17:34,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1501m,76Mi,BLOCKED
09:17:39,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1501m,76Mi,BLOCKED
09:17:39,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1501m,76Mi,BLOCKED
09:17:45,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1501m,76Mi,BLOCKED
09:17:45,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1501m,76Mi,BLOCKED
09:17:50,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1501m,76Mi,BLOCKED
09:17:50,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1501m,76Mi,BLOCKED
09:17:55,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1501m,76Mi,BLOCKED
09:17:55,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1501m,76Mi,BLOCKED
09:18:00,wordpress-deployment-7c7bb76d6f-h22rk,1m,102Mi,1501m,76Mi,BLOCKED
09:18:00,wordpress-mysql-8484774888-zwtmv,4m,449Mi,1501m,76Mi,BLOCKED
