Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
08:06:20,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1m,67Mi,BLOCKED
08:06:20,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1m,67Mi,BLOCKED
08:06:25,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1m,67Mi,BLOCKED
08:06:25,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1m,67Mi,BLOCKED
08:06:30,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1m,67Mi,BLOCKED
08:06:30,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1m,67Mi,BLOCKED
08:06:35,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1m,67Mi,BLOCKED
08:06:35,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1m,67Mi,BLOCKED
08:06:40,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1m,67Mi,BLOCKED
08:06:40,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1m,67Mi,BLOCKED
08:06:46,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1m,67Mi,BLOCKED
08:06:46,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1m,67Mi,BLOCKED
08:06:51,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,183m,68Mi,BLOCKED
08:06:51,wordpress-mysql-8484774888-zwtmv,4m,448Mi,183m,68Mi,BLOCKED
08:06:56,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,183m,68Mi,BLOCKED
08:06:56,wordpress-mysql-8484774888-zwtmv,4m,448Mi,183m,68Mi,BLOCKED
08:07:02,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,183m,68Mi,BLOCKED
08:07:02,wordpress-mysql-8484774888-zwtmv,4m,448Mi,183m,68Mi,BLOCKED
08:07:07,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1202m,69Mi,BLOCKED
08:07:07,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1202m,69Mi,BLOCKED
08:07:12,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1202m,69Mi,BLOCKED
08:07:12,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1202m,69Mi,BLOCKED
08:07:17,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1462m,71Mi,BLOCKED
08:07:17,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1462m,71Mi,BLOCKED
08:07:23,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1462m,71Mi,BLOCKED
08:07:23,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1462m,71Mi,BLOCKED
08:07:28,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1462m,71Mi,BLOCKED
08:07:28,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1462m,71Mi,BLOCKED
08:07:33,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1461m,72Mi,BLOCKED
08:07:33,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1461m,72Mi,BLOCKED
08:07:38,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1461m,72Mi,BLOCKED
08:07:38,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1461m,72Mi,BLOCKED
08:07:44,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1461m,72Mi,BLOCKED
08:07:44,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1461m,72Mi,BLOCKED
08:07:49,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1468m,74Mi,BLOCKED
08:07:49,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1468m,74Mi,BLOCKED
08:07:54,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1468m,74Mi,BLOCKED
08:07:54,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1468m,74Mi,BLOCKED
08:07:59,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1468m,74Mi,BLOCKED
08:07:59,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1468m,74Mi,BLOCKED
08:08:05,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1456m,74Mi,BLOCKED
08:08:05,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1456m,74Mi,BLOCKED
08:08:10,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1456m,74Mi,BLOCKED
08:08:10,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1456m,74Mi,BLOCKED
08:08:15,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1456m,74Mi,BLOCKED
08:08:15,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1456m,74Mi,BLOCKED
08:08:20,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1477m,76Mi,BLOCKED
08:08:20,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1477m,76Mi,BLOCKED
08:08:26,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1477m,76Mi,BLOCKED
08:08:26,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1477m,76Mi,BLOCKED
08:08:31,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1477m,76Mi,BLOCKED
08:08:31,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1477m,76Mi,BLOCKED
08:08:36,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1477m,76Mi,BLOCKED
08:08:36,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1477m,76Mi,BLOCKED
08:08:41,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1477m,76Mi,BLOCKED
08:08:41,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1477m,76Mi,BLOCKED
08:08:47,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1477m,76Mi,BLOCKED
08:08:47,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1477m,76Mi,BLOCKED
08:08:53,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1493m,76Mi,BLOCKED
08:08:53,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1493m,76Mi,BLOCKED
08:08:58,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1493m,76Mi,BLOCKED
08:08:58,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1493m,76Mi,BLOCKED
08:09:03,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1511m,75Mi,BLOCKED
08:09:03,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1511m,75Mi,BLOCKED
08:09:08,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1511m,75Mi,BLOCKED
08:09:08,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1511m,75Mi,BLOCKED
08:09:14,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1511m,75Mi,BLOCKED
08:09:14,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1511m,75Mi,BLOCKED
08:09:19,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1473m,76Mi,BLOCKED
08:09:19,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1473m,76Mi,BLOCKED
08:09:24,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1473m,76Mi,BLOCKED
08:09:24,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1473m,76Mi,BLOCKED
08:09:29,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1473m,76Mi,BLOCKED
08:09:29,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1473m,76Mi,BLOCKED
08:09:35,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1501m,74Mi,BLOCKED
08:09:35,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1501m,74Mi,BLOCKED
08:09:40,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1501m,74Mi,BLOCKED
08:09:40,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1501m,74Mi,BLOCKED
08:09:45,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1501m,74Mi,BLOCKED
08:09:45,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1501m,74Mi,BLOCKED
08:09:51,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1497m,74Mi,BLOCKED
08:09:51,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1497m,74Mi,BLOCKED
08:09:56,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1497m,74Mi,BLOCKED
08:09:56,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1497m,74Mi,BLOCKED
08:10:01,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1497m,74Mi,BLOCKED
08:10:01,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1497m,74Mi,BLOCKED
08:10:07,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1491m,74Mi,BLOCKED
08:10:07,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1491m,74Mi,BLOCKED
08:10:12,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1491m,74Mi,BLOCKED
08:10:12,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1491m,74Mi,BLOCKED
08:10:17,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1465m,74Mi,BLOCKED
08:10:17,wordpress-mysql-8484774888-zwtmv,4m,448Mi,1465m,74Mi,BLOCKED
08:10:22,wordpress-deployment-7c7bb76d6f-h22rk,1m,93Mi,1465m,74Mi,BLOCKED
