Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
17:54:16,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,1m,46Mi
17:54:16,wordpress-mysql-8484774888-6nxvs,3m,463Mi,1m,46Mi
17:54:21,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,1m,46Mi
17:54:21,wordpress-mysql-8484774888-6nxvs,3m,463Mi,1m,46Mi
17:54:26,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,1m,46Mi
17:54:26,wordpress-mysql-8484774888-6nxvs,3m,463Mi,1m,46Mi
17:54:31,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,1m,46Mi
17:54:31,wordpress-mysql-8484774888-6nxvs,3m,463Mi,1m,46Mi
17:54:37,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,30m,47Mi
17:54:37,wordpress-mysql-8484774888-6nxvs,3m,463Mi,30m,47Mi
17:54:42,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,30m,47Mi
17:54:42,wordpress-mysql-8484774888-6nxvs,3m,463Mi,30m,47Mi
17:54:47,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,30m,47Mi
17:54:47,wordpress-mysql-8484774888-6nxvs,3m,463Mi,30m,47Mi
17:54:52,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,50Mi
17:54:52,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,50Mi
17:54:57,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,50Mi
17:54:57,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,50Mi
17:55:02,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,50Mi
17:55:02,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,50Mi
17:55:07,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,50Mi
17:55:07,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,50Mi
17:55:12,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,50Mi
17:55:12,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,50Mi
17:55:18,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,50Mi
17:55:18,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,50Mi
17:55:23,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,54Mi
17:55:23,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,54Mi
17:55:28,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,54Mi
17:55:28,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,54Mi
17:55:33,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,54Mi
17:55:33,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,54Mi
17:55:38,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,54Mi
17:55:38,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,54Mi
17:55:43,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,54Mi
17:55:43,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,54Mi
17:55:48,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,54Mi
17:55:48,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,54Mi
17:55:53,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,59m,57Mi
17:55:53,wordpress-mysql-8484774888-6nxvs,3m,463Mi,59m,57Mi
17:55:59,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,59m,57Mi
17:55:59,wordpress-mysql-8484774888-6nxvs,3m,463Mi,59m,57Mi
17:56:04,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,59m,57Mi
17:56:04,wordpress-mysql-8484774888-6nxvs,3m,463Mi,59m,57Mi
