Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
16:30:21,wordpress-mysql-8484774888-6nxvs,3m,462Mi,50m,52Mi
16:30:26,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,50m,52Mi
16:30:26,wordpress-mysql-8484774888-6nxvs,3m,462Mi,50m,52Mi
16:30:31,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,50m,52Mi
16:30:31,wordpress-mysql-8484774888-6nxvs,3m,462Mi,50m,52Mi
16:30:36,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:30:36,wordpress-mysql-8484774888-6nxvs,4m,462Mi,42m,51Mi
16:30:41,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:30:41,wordpress-mysql-8484774888-6nxvs,4m,462Mi,42m,51Mi
16:30:47,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:30:47,wordpress-mysql-8484774888-6nxvs,4m,462Mi,42m,51Mi
16:30:52,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:30:52,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:30:57,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:30:57,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:31:02,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:31:02,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:31:07,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:31:07,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:31:12,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:31:12,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:31:17,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:31:17,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:31:22,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,39m,50Mi
16:31:22,wordpress-mysql-8484774888-6nxvs,3m,462Mi,39m,50Mi
