Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
17:26:08,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
17:26:08,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
17:26:13,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
17:26:13,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
17:26:18,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
17:26:18,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
17:26:24,wordpress-deployment-7c7bb76d6f-wrkvd,7m,120Mi,1m,46Mi
17:26:24,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
17:26:29,wordpress-deployment-7c7bb76d6f-wrkvd,7m,120Mi,1m,46Mi
17:26:29,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
17:26:34,wordpress-deployment-7c7bb76d6f-wrkvd,7m,120Mi,1m,46Mi
17:26:34,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
17:26:39,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,28m,47Mi
17:26:39,wordpress-mysql-8484774888-6nxvs,5m,463Mi,28m,47Mi
17:26:44,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,28m,47Mi
17:26:44,wordpress-mysql-8484774888-6nxvs,5m,463Mi,28m,47Mi
17:26:49,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,49Mi
17:26:49,wordpress-mysql-8484774888-6nxvs,4m,463Mi,57m,49Mi
17:26:54,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,49Mi
17:26:54,wordpress-mysql-8484774888-6nxvs,4m,463Mi,57m,49Mi
17:26:59,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,49Mi
17:26:59,wordpress-mysql-8484774888-6nxvs,4m,463Mi,57m,49Mi
17:27:04,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,50Mi
17:27:04,wordpress-mysql-8484774888-6nxvs,4m,463Mi,60m,50Mi
17:27:10,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,50Mi
17:27:10,wordpress-mysql-8484774888-6nxvs,4m,463Mi,60m,50Mi
17:27:15,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,50Mi
17:27:15,wordpress-mysql-8484774888-6nxvs,4m,463Mi,60m,50Mi
17:27:20,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,53Mi
17:27:20,wordpress-mysql-8484774888-6nxvs,4m,463Mi,60m,53Mi
17:27:25,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,53Mi
17:27:25,wordpress-mysql-8484774888-6nxvs,4m,463Mi,60m,53Mi
17:27:30,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,53Mi
17:27:30,wordpress-mysql-8484774888-6nxvs,4m,463Mi,60m,53Mi
17:27:35,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,54Mi
17:27:35,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,54Mi
17:27:40,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,54Mi
17:27:40,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,54Mi
17:27:45,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,54Mi
17:27:45,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,54Mi
17:27:51,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,62m,55Mi
17:27:51,wordpress-mysql-8484774888-6nxvs,3m,463Mi,62m,55Mi
17:27:56,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,62m,55Mi
17:27:56,wordpress-mysql-8484774888-6nxvs,3m,463Mi,62m,55Mi
17:28:01,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,62m,55Mi
17:28:01,wordpress-mysql-8484774888-6nxvs,3m,463Mi,62m,55Mi
17:28:06,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,67m,56Mi
17:28:06,wordpress-mysql-8484774888-6nxvs,3m,463Mi,67m,56Mi
17:28:11,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,67m,56Mi
17:28:11,wordpress-mysql-8484774888-6nxvs,3m,463Mi,67m,56Mi
17:28:16,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,67m,56Mi
17:28:16,wordpress-mysql-8484774888-6nxvs,3m,463Mi,67m,56Mi
17:28:21,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,64m,57Mi
17:28:21,wordpress-mysql-8484774888-6nxvs,3m,463Mi,64m,57Mi
17:28:26,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,64m,57Mi
17:28:26,wordpress-mysql-8484774888-6nxvs,3m,463Mi,64m,57Mi
17:28:31,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,64m,57Mi
17:28:31,wordpress-mysql-8484774888-6nxvs,3m,463Mi,64m,57Mi
17:28:37,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:28:37,wordpress-mysql-8484774888-6nxvs,4m,463Mi,57m,57Mi
17:28:42,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:28:42,wordpress-mysql-8484774888-6nxvs,4m,463Mi,57m,57Mi
17:28:47,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:28:47,wordpress-mysql-8484774888-6nxvs,4m,463Mi,57m,57Mi
17:28:52,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,57Mi
17:28:52,wordpress-mysql-8484774888-6nxvs,4m,463Mi,54m,57Mi
17:28:57,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,57Mi
17:28:57,wordpress-mysql-8484774888-6nxvs,4m,463Mi,54m,57Mi
17:29:02,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,57Mi
17:29:02,wordpress-mysql-8484774888-6nxvs,4m,463Mi,54m,57Mi
17:29:07,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:29:07,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,57Mi
17:29:12,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:29:12,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,57Mi
17:29:17,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:29:17,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,57Mi
17:29:23,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:29:23,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,57Mi
17:29:28,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:29:28,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,57Mi
17:29:33,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,57Mi
17:29:33,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,57Mi
17:29:38,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,55Mi
17:29:38,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,55Mi
17:29:43,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,55Mi
17:29:43,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,55Mi
17:29:48,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,55Mi
17:29:48,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,55Mi
17:29:53,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:29:53,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:29:58,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:29:58,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:30:04,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:30:04,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:30:09,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,62m,56Mi
17:30:09,wordpress-mysql-8484774888-6nxvs,3m,463Mi,62m,56Mi
17:30:14,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,62m,56Mi
17:30:14,wordpress-mysql-8484774888-6nxvs,3m,463Mi,62m,56Mi
17:30:19,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,62m,56Mi
17:30:19,wordpress-mysql-8484774888-6nxvs,3m,463Mi,62m,56Mi
17:30:24,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,56Mi
17:30:24,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,56Mi
17:30:29,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,56Mi
17:30:29,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,56Mi
17:30:34,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,55Mi
17:30:34,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,55Mi
17:30:39,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,55Mi
17:30:39,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,55Mi
17:30:44,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,56m,55Mi
17:30:44,wordpress-mysql-8484774888-6nxvs,3m,463Mi,56m,55Mi
17:30:50,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:30:50,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:30:55,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:30:55,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:31:00,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:31:00,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:31:05,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:31:05,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:31:10,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:31:10,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:31:15,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:31:15,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:31:20,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,56Mi
17:31:20,wordpress-mysql-8484774888-6nxvs,3m,463Mi,60m,56Mi
17:31:25,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,56Mi
17:31:25,wordpress-mysql-8484774888-6nxvs,3m,463Mi,60m,56Mi
17:31:30,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,60m,56Mi
17:31:30,wordpress-mysql-8484774888-6nxvs,3m,463Mi,60m,56Mi
17:31:36,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:31:36,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:31:41,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:31:41,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:31:46,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:31:46,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:31:51,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:31:51,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:31:56,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:31:56,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:32:01,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:32:01,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:32:06,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:32:06,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:32:12,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:32:12,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:32:17,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:32:17,wordpress-mysql-8484774888-6nxvs,3m,463Mi,58m,55Mi
17:32:22,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:32:22,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:32:27,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:32:27,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:32:32,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:32:32,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:32:37,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:32:37,wordpress-mysql-8484774888-6nxvs,4m,463Mi,58m,55Mi
17:32:42,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:32:42,wordpress-mysql-8484774888-6nxvs,4m,463Mi,58m,55Mi
17:32:47,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,58m,55Mi
17:32:47,wordpress-mysql-8484774888-6nxvs,4m,463Mi,58m,55Mi
17:32:53,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,59m,55Mi
17:32:53,wordpress-mysql-8484774888-6nxvs,3m,463Mi,59m,55Mi
17:32:58,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,59m,55Mi
17:32:58,wordpress-mysql-8484774888-6nxvs,3m,463Mi,59m,55Mi
17:33:03,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,59m,55Mi
17:33:03,wordpress-mysql-8484774888-6nxvs,3m,463Mi,59m,55Mi
17:33:08,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:33:08,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:33:13,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:33:13,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:33:18,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:33:18,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:33:23,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,55Mi
17:33:23,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,55Mi
17:33:28,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,55Mi
17:33:28,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,55Mi
17:33:33,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,55Mi
17:33:33,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,55Mi
17:33:39,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:33:39,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:33:44,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:33:44,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:33:49,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,54m,55Mi
17:33:49,wordpress-mysql-8484774888-6nxvs,3m,463Mi,54m,55Mi
17:33:54,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,9m,55Mi
17:33:54,wordpress-mysql-8484774888-6nxvs,3m,463Mi,9m,55Mi
17:33:59,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,9m,55Mi
17:33:59,wordpress-mysql-8484774888-6nxvs,3m,463Mi,9m,55Mi
17:34:04,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,6m,55Mi
17:34:04,wordpress-mysql-8484774888-6nxvs,3m,463Mi,6m,55Mi
17:34:09,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,6m,55Mi
17:34:09,wordpress-mysql-8484774888-6nxvs,3m,463Mi,6m,55Mi
17:34:14,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,6m,55Mi
17:34:14,wordpress-mysql-8484774888-6nxvs,3m,463Mi,6m,55Mi
17:34:19,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,10m,55Mi
17:34:19,wordpress-mysql-8484774888-6nxvs,3m,463Mi,10m,55Mi
17:34:25,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,10m,55Mi
17:34:25,wordpress-mysql-8484774888-6nxvs,3m,463Mi,10m,55Mi
17:34:30,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,10m,55Mi
17:34:30,wordpress-mysql-8484774888-6nxvs,3m,463Mi,10m,55Mi
17:34:35,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,43m,56Mi
17:34:35,wordpress-mysql-8484774888-6nxvs,3m,463Mi,43m,56Mi
17:34:40,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,43m,56Mi
17:34:40,wordpress-mysql-8484774888-6nxvs,3m,463Mi,43m,56Mi
17:34:45,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,43m,56Mi
17:34:45,wordpress-mysql-8484774888-6nxvs,3m,463Mi,43m,56Mi
17:34:50,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,55Mi
17:34:50,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,55Mi
17:34:55,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,55Mi
17:34:55,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,55Mi
17:35:00,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,57m,55Mi
17:35:00,wordpress-mysql-8484774888-6nxvs,3m,463Mi,57m,55Mi
17:35:05,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:35:05,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
17:35:11,wordpress-deployment-7c7bb76d6f-wrkvd,1m,120Mi,55m,55Mi
17:35:11,wordpress-mysql-8484774888-6nxvs,3m,463Mi,55m,55Mi
