Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
16:53:10,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:53:10,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:53:15,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:53:15,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:53:20,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:53:20,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:53:25,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:53:25,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:53:31,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:53:31,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:53:36,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,17m,47Mi
16:53:36,wordpress-mysql-8484774888-6nxvs,3m,462Mi,17m,47Mi
16:53:41,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,17m,47Mi
16:53:41,wordpress-mysql-8484774888-6nxvs,3m,462Mi,17m,47Mi
16:53:46,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,17m,47Mi
16:53:46,wordpress-mysql-8484774888-6nxvs,3m,462Mi,17m,47Mi
16:53:51,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,49Mi
16:53:51,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,49Mi
16:53:56,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,49Mi
16:53:56,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,49Mi
16:54:01,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,49Mi
16:54:01,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,49Mi
16:54:06,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,60m,50Mi
16:54:06,wordpress-mysql-8484774888-6nxvs,3m,462Mi,60m,50Mi
16:54:11,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,60m,50Mi
