Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
17:33:10,1779643988,83,17,0,323,3968,11.45,12541,26494,0.00,313.73
17:33:15,1779643993,79,21,0,322,3959,11.58,12661,27062,0.00,284.62
17:33:22,1779643999,83,17,0,317,3962,11.18,11702,25474,0.00,211.11
17:33:25,1779644004,80,20,0,316,3965,11.18,12752,31286,0.00,304.00
17:33:30,1779644008,85,15,0,314,3968,10.84,10713,25678,0.00,336.28
17:33:36,1779644014,78,22,0,315,3961,11.09,13848,30789,0.00,356.16
17:33:41,1779644019,83,17,0,306,3964,11.49,12178,26365,0.00,271.84
17:33:46,1779644024,81,19,0,302,3966,11.85,11308,27370,0.00,404.00
17:33:51,1779644029,83,17,0,298,3970,12.23,11770,27093,0.00,237.62
17:33:57,1779644035,81,19,0,300,3962,12.29,12575,29001,0.00,1475.41
17:34:02,1779644040,83,17,0,319,3965,13.31,12742,29996,0.00,163.11
17:34:07,1779644045,82,18,0,317,3968,12.97,12285,29139,0.00,156.00
17:34:12,1779644050,82,18,0,340,3960,12.57,11508,28652,0.00,248.00
17:34:17,1779644055,81,19,0,336,3960,12.36,12351,29505,0.00,244.00
17:34:23,1779644061,81,19,0,331,3963,12.33,12916,30068,0.00,110.89
17:34:30,1779644066,83,17,0,312,3969,12.71,11337,26962,0.00,232.73
17:34:35,1779644072,80,20,0,323,3961,12.73,12274,26327,0.00,688.00
17:34:39,1779644078,84,16,0,327,3964,14.11,12592,27355,0.00,52.00
17:34:45,1779644083,81,19,0,316,3968,13.86,10737,25478,0.00,286.27
17:34:50,1779644088,81,20,0,314,3970,14.04,11982,27817,0.00,235.29
17:34:54,1779644093,75,26,0,320,3962,14.83,14437,33448,0.00,176.92
17:35:01,1779644098,83,17,0,342,3965,14.21,10301,23437,0.00,1223.76
17:35:05,1779644103,76,24,0,326,3967,14.99,14386,29244,0.00,536.17
17:35:10,1779644108,81,19,0,320,3970,14.59,11127,25771,0.00,231.58
17:35:16,1779644113,80,20,0,310,3962,14.30,12095,27457,0.00,365.22
17:35:21,1779644119,84,16,0,322,3965,14.52,11118,26167,0.00,364.00
17:35:27,1779644125,80,20,0,324,3968,13.76,9996,24382,0.00,225.74
17:35:35,1779644130,80,20,0,324,3961,13.86,12141,29567,0.00,297.14
17:35:39,1779644136,81,20,0,332,3964,13.87,12110,27885,0.00,146.53
17:35:44,1779644141,81,19,0,323,3967,13.72,11758,27856,0.00,261.68
17:35:49,1779644146,79,21,0,312,3969,13.18,12539,27654,0.00,914.78
17:35:55,1779644153,79,21,0,302,3962,12.44,13463,34030,0.00,142.57
17:35:58,1779644157,81,19,0,305,3964,12.17,10885,27703,0.00,372.00
17:36:04,1779644162,85,15,0,304,3967,12.32,9815,24861,0.00,11530.10
17:36:11,1779644167,80,20,0,293,3970,12.13,11782,31513,0.00,465.57
17:36:14,1779644173,81,20,0,317,3962,12.12,10746,26037,0.00,240.00
17:36:21,1779644178,79,21,0,327,3965,12.43,12255,26146,0.00,1180.00
17:36:26,1779644184,81,19,0,330,3969,11.84,10324,25060,0.00,392.08
17:36:31,1779644189,80,21,0,326,3972,12.09,12269,26959,4.00,260.00
17:36:38,1779644196,79,21,0,323,3964,13.35,13534,26988,0.00,285.15
17:36:43,1779644201,79,21,0,309,3967,13.73,10819,25418,0.00,124.00
17:36:49,1779644207,79,21,0,328,3970,13.27,12832,28381,0.00,11852.00
17:36:55,1779644213,79,21,0,311,3963,14.37,17703,44443,0.00,248.00
17:37:00,1779644217,79,21,0,317,3965,14.50,12096,27882,0.00,347.66
17:37:05,1779644223,79,21,0,309,3968,13.98,12966,30521,0.00,225.74
17:37:10,1779644228,80,20,0,297,3970,13.98,14256,32857,0.00,11475.73
17:37:15,1779644233,81,19,0,309,3963,13.50,16940,39334,0.00,400.00
17:37:20,1779644238,79,21,0,319,3965,13.22,11600,28200,0.00,152.00
17:37:26,1779644243,79,21,0,309,3969,13.28,13909,29779,0.00,220.95
17:37:31,1779644249,80,20,0,304,3971,13.18,19290,45059,0.00,145.79
17:37:37,1779644254,82,18,0,308,3964,13.56,16325,37704,0.00,295.33
17:37:42,1779644259,80,20,0,303,3966,13.67,10074,27056,0.00,481.55
17:37:47,1779644265,82,18,0,309,3970,13.38,19187,42802,0.00,284.00
17:37:52,1779644270,80,20,0,308,3972,14.39,12654,28296,0.00,287.50
17:37:58,1779644276,79,21,0,299,3965,14.52,13925,31904,0.00,225.93
17:38:02,1779644281,79,21,0,305,3968,14.72,11047,25826,0.00,237.62
17:38:08,1779644286,75,22,1,303,3971,15.30,13604,29326,0.00,800.00
17:38:13,1779644291,82,19,0,330,3962,14.64,11307,28857,0.00,250.00
17:38:18,1779644296,78,22,0,328,3965,13.94,12945,33104,0.00,154.46
17:38:23,1779644301,78,22,0,323,3968,13.71,11030,31845,0.00,320.00
17:38:30,1779644306,79,21,0,304,3971,13.89,13450,30755,0.00,174.26
17:38:33,1779644311,81,19,0,318,3963,14.54,9355,24767,0.00,156.86
17:38:39,1779644317,76,24,0,311,3966,14.34,12106,29366,0.00,485.19
17:38:45,1779644322,79,21,0,309,3969,13.75,13791,31631,0.00,11276.00
17:38:51,1779644328,80,20,0,300,3972,14.49,23421,48191,0.00,203.28
17:38:54,1779644333,81,19,0,293,3964,14.77,10202,25706,0.00,206.90
17:39:01,1779644339,84,16,0,305,3967,13.99,17364,42603,0.00,265.55
17:39:04,1779644343,80,20,0,313,3969,14.15,10829,27004,0.00,11424.00
17:39:12,1779644349,81,19,0,307,3973,14.53,11605,25504,0.00,359.78
17:39:15,1779644354,80,21,0,325,3965,14.53,10361,25222,0.00,48.00
17:39:22,1779644359,79,21,0,318,3968,14.66,13244,26513,0.00,245.52
17:39:26,1779644365,82,18,0,319,3971,14.61,11636,28976,0.00,332.00
17:39:32,1779644370,81,20,0,301,3974,14.96,12080,24544,0.00,377.36
17:39:39,1779644376,81,19,0,328,3967,14.49,12859,30223,0.00,144.76
17:39:43,1779644381,82,19,0,312,3969,14.53,12874,29759,0.00,443.24
17:39:48,1779644386,83,17,0,300,3972,14.72,10592,26261,0.00,368.00
17:39:53,1779644391,79,21,0,317,3964,14.99,12620,29265,0.00,396.04
17:39:59,1779644397,81,19,0,314,3967,15.39,13583,29629,3.36,299.16
