Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
19:03:27,ghost-deployment-74496d68fd-s6xpz,5m,115Mi,1m,53Mi
19:03:27,ghost-mysql-c75f59f48-n4rmd,4m,502Mi,1m,53Mi
19:03:32,ghost-deployment-74496d68fd-s6xpz,4m,115Mi,1m,53Mi
19:03:32,ghost-mysql-c75f59f48-n4rmd,4m,502Mi,1m,53Mi
19:03:37,ghost-deployment-74496d68fd-s6xpz,4m,115Mi,1m,53Mi
19:03:37,ghost-mysql-c75f59f48-n4rmd,4m,502Mi,1m,53Mi
19:03:43,ghost-deployment-74496d68fd-s6xpz,4m,115Mi,1m,53Mi
19:03:43,ghost-mysql-c75f59f48-n4rmd,4m,502Mi,1m,53Mi
19:03:48,ghost-deployment-74496d68fd-s6xpz,2m,116Mi,1m,53Mi
19:03:48,ghost-mysql-c75f59f48-n4rmd,46m,502Mi,1m,53Mi
19:03:53,ghost-deployment-74496d68fd-s6xpz,2m,116Mi,1m,53Mi
19:03:53,ghost-mysql-c75f59f48-n4rmd,46m,502Mi,1m,53Mi
19:03:58,ghost-deployment-74496d68fd-s6xpz,2m,116Mi,1m,53Mi
19:03:58,ghost-mysql-c75f59f48-n4rmd,46m,502Mi,1m,53Mi
19:04:03,ghost-deployment-74496d68fd-s6xpz,884m,160Mi,31m,57Mi
19:04:03,ghost-mysql-c75f59f48-n4rmd,211m,502Mi,31m,57Mi
19:04:08,ghost-deployment-74496d68fd-s6xpz,884m,160Mi,31m,57Mi
19:04:08,ghost-mysql-c75f59f48-n4rmd,211m,502Mi,31m,57Mi
19:04:13,ghost-deployment-74496d68fd-s6xpz,884m,160Mi,31m,57Mi
19:04:13,ghost-mysql-c75f59f48-n4rmd,211m,502Mi,31m,57Mi
19:04:19,ghost-deployment-74496d68fd-s6xpz,895m,162Mi,43m,60Mi
19:04:19,ghost-deployment-74496d68fd-tt4rd,305m,97Mi,43m,60Mi
19:04:19,ghost-mysql-c75f59f48-n4rmd,175m,503Mi,43m,60Mi
19:04:24,ghost-deployment-74496d68fd-s6xpz,895m,162Mi,43m,60Mi
19:04:24,ghost-deployment-74496d68fd-tt4rd,305m,97Mi,43m,60Mi
19:04:24,ghost-mysql-c75f59f48-n4rmd,175m,503Mi,43m,60Mi
19:04:29,ghost-deployment-74496d68fd-s6xpz,895m,162Mi,43m,60Mi
19:04:29,ghost-deployment-74496d68fd-tt4rd,305m,97Mi,43m,60Mi
19:04:29,ghost-mysql-c75f59f48-n4rmd,175m,503Mi,43m,60Mi
19:04:34,ghost-deployment-74496d68fd-pgbr9,387m,97Mi,49m,64Mi
19:04:34,ghost-deployment-74496d68fd-s6xpz,814m,181Mi,49m,64Mi
19:04:34,ghost-deployment-74496d68fd-tt4rd,1m,97Mi,49m,64Mi
