Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
18:45:33,ghost-deployment-74496d68fd-s6xpz,445m,158Mi,46m,71Mi
18:45:33,ghost-mysql-c75f59f48-n4rmd,236m,498Mi,46m,71Mi
18:45:38,ghost-deployment-74496d68fd-fmbqt,497m,156Mi,46m,71Mi
18:45:38,ghost-deployment-74496d68fd-jcjqn,419m,189Mi,46m,71Mi
18:45:38,ghost-deployment-74496d68fd-s6xpz,445m,158Mi,46m,71Mi
18:45:38,ghost-mysql-c75f59f48-n4rmd,236m,498Mi,46m,71Mi
18:45:43,ghost-deployment-74496d68fd-fmbqt,497m,156Mi,46m,71Mi
18:45:43,ghost-deployment-74496d68fd-jcjqn,419m,189Mi,46m,71Mi
18:45:43,ghost-deployment-74496d68fd-s6xpz,445m,158Mi,46m,71Mi
18:45:43,ghost-mysql-c75f59f48-n4rmd,236m,498Mi,46m,71Mi
18:45:48,ghost-deployment-74496d68fd-fmbqt,497m,156Mi,51m,70Mi
18:45:48,ghost-deployment-74496d68fd-jcjqn,239m,201Mi,51m,70Mi
18:45:48,ghost-deployment-74496d68fd-s6xpz,538m,180Mi,51m,70Mi
18:45:48,ghost-mysql-c75f59f48-n4rmd,233m,498Mi,51m,70Mi
18:45:53,ghost-deployment-74496d68fd-fmbqt,497m,156Mi,51m,70Mi
18:45:53,ghost-deployment-74496d68fd-jcjqn,239m,201Mi,51m,70Mi
18:45:53,ghost-deployment-74496d68fd-s6xpz,538m,180Mi,51m,70Mi
18:45:53,ghost-mysql-c75f59f48-n4rmd,233m,498Mi,51m,70Mi
18:45:58,ghost-deployment-74496d68fd-fmbqt,497m,156Mi,51m,70Mi
18:45:58,ghost-deployment-74496d68fd-jcjqn,239m,201Mi,51m,70Mi
18:45:58,ghost-deployment-74496d68fd-s6xpz,538m,180Mi,51m,70Mi
18:45:58,ghost-mysql-c75f59f48-n4rmd,233m,498Mi,51m,70Mi
18:46:03,ghost-deployment-74496d68fd-fmbqt,525m,173Mi,47m,70Mi
18:46:03,ghost-deployment-74496d68fd-jcjqn,603m,179Mi,47m,70Mi
18:46:03,ghost-deployment-74496d68fd-s6xpz,538m,180Mi,47m,70Mi
18:46:03,ghost-mysql-c75f59f48-n4rmd,242m,498Mi,47m,70Mi
18:46:09,ghost-deployment-74496d68fd-fmbqt,525m,173Mi,47m,70Mi
18:46:09,ghost-deployment-74496d68fd-jcjqn,603m,179Mi,47m,70Mi
18:46:09,ghost-deployment-74496d68fd-s6xpz,538m,180Mi,47m,70Mi
18:46:09,ghost-mysql-c75f59f48-n4rmd,242m,498Mi,47m,70Mi
18:46:14,ghost-deployment-74496d68fd-fmbqt,525m,173Mi,47m,70Mi
18:46:14,ghost-deployment-74496d68fd-jcjqn,603m,179Mi,47m,70Mi
18:46:14,ghost-deployment-74496d68fd-s6xpz,538m,180Mi,47m,70Mi
18:46:14,ghost-mysql-c75f59f48-n4rmd,242m,498Mi,47m,70Mi
18:46:19,ghost-deployment-74496d68fd-fmbqt,315m,151Mi,49m,70Mi
18:46:19,ghost-deployment-74496d68fd-jcjqn,500m,199Mi,49m,70Mi
18:46:19,ghost-deployment-74496d68fd-s6xpz,347m,157Mi,49m,70Mi
18:46:19,ghost-mysql-c75f59f48-n4rmd,223m,499Mi,49m,70Mi
18:46:24,ghost-deployment-74496d68fd-fmbqt,315m,151Mi,49m,70Mi
18:46:24,ghost-deployment-74496d68fd-jcjqn,500m,199Mi,49m,70Mi
18:46:24,ghost-deployment-74496d68fd-s6xpz,347m,157Mi,49m,70Mi
18:46:24,ghost-mysql-c75f59f48-n4rmd,223m,499Mi,49m,70Mi
18:46:29,ghost-deployment-74496d68fd-fmbqt,315m,151Mi,49m,70Mi
18:46:29,ghost-deployment-74496d68fd-jcjqn,500m,199Mi,49m,70Mi
18:46:29,ghost-deployment-74496d68fd-s6xpz,347m,157Mi,49m,70Mi
18:46:29,ghost-mysql-c75f59f48-n4rmd,223m,499Mi,49m,70Mi
18:46:34,ghost-deployment-74496d68fd-fmbqt,465m,160Mi,49m,70Mi
18:46:34,ghost-deployment-74496d68fd-jcjqn,350m,210Mi,49m,70Mi
18:46:34,ghost-deployment-74496d68fd-s6xpz,563m,174Mi,49m,70Mi
18:46:34,ghost-mysql-c75f59f48-n4rmd,247m,499Mi,49m,70Mi
18:46:39,ghost-deployment-74496d68fd-fmbqt,465m,160Mi,49m,70Mi
18:46:39,ghost-deployment-74496d68fd-jcjqn,350m,210Mi,49m,70Mi
18:46:39,ghost-deployment-74496d68fd-s6xpz,563m,174Mi,49m,70Mi
18:46:39,ghost-mysql-c75f59f48-n4rmd,247m,499Mi,49m,70Mi
18:46:45,ghost-deployment-74496d68fd-fmbqt,465m,160Mi,49m,70Mi
18:46:45,ghost-deployment-74496d68fd-jcjqn,350m,210Mi,49m,70Mi
18:46:45,ghost-deployment-74496d68fd-s6xpz,563m,174Mi,49m,70Mi
