Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
19:24:00,ghost-deployment-74496d68fd-pgbr9,4m,117Mi,1m,53Mi
19:24:00,ghost-mysql-c75f59f48-n4rmd,4m,507Mi,1m,53Mi
19:24:05,ghost-deployment-74496d68fd-pgbr9,2m,117Mi,1m,53Mi
19:24:05,ghost-mysql-c75f59f48-n4rmd,4m,507Mi,1m,53Mi
19:24:10,ghost-deployment-74496d68fd-pgbr9,2m,117Mi,1m,53Mi
19:24:10,ghost-mysql-c75f59f48-n4rmd,4m,507Mi,1m,53Mi
19:24:15,ghost-deployment-74496d68fd-pgbr9,2m,117Mi,1m,53Mi
19:24:15,ghost-mysql-c75f59f48-n4rmd,4m,507Mi,1m,53Mi
19:24:20,ghost-deployment-74496d68fd-pgbr9,32m,121Mi,1m,53Mi
19:24:20,ghost-mysql-c75f59f48-n4rmd,11m,507Mi,1m,53Mi
19:24:25,ghost-deployment-74496d68fd-pgbr9,32m,121Mi,1m,53Mi
19:24:25,ghost-mysql-c75f59f48-n4rmd,11m,507Mi,1m,53Mi
19:24:30,ghost-deployment-74496d68fd-pgbr9,32m,121Mi,1m,53Mi
19:24:30,ghost-mysql-c75f59f48-n4rmd,11m,507Mi,1m,53Mi
19:24:36,ghost-deployment-74496d68fd-pgbr9,709m,148Mi,17m,53Mi
19:24:36,ghost-mysql-c75f59f48-n4rmd,11m,507Mi,17m,53Mi
19:24:41,ghost-deployment-74496d68fd-pgbr9,709m,148Mi,17m,53Mi
19:24:41,ghost-mysql-c75f59f48-n4rmd,11m,507Mi,17m,53Mi
19:24:46,ghost-deployment-74496d68fd-pgbr9,831m,157Mi,40m,54Mi
19:24:46,ghost-mysql-c75f59f48-n4rmd,161m,507Mi,40m,54Mi
19:24:51,ghost-deployment-74496d68fd-pgbr9,831m,157Mi,40m,54Mi
19:24:51,ghost-mysql-c75f59f48-n4rmd,161m,507Mi,40m,54Mi
19:24:56,ghost-deployment-74496d68fd-pgbr9,831m,157Mi,40m,54Mi
19:24:56,ghost-mysql-c75f59f48-n4rmd,161m,507Mi,40m,54Mi
19:25:01,ghost-deployment-74496d68fd-mrrrs,1m,93Mi,37m,55Mi
19:25:01,ghost-deployment-74496d68fd-pgbr9,831m,157Mi,37m,55Mi
19:25:01,ghost-deployment-74496d68fd-vzmwn,372m,93Mi,37m,55Mi
19:25:01,ghost-mysql-c75f59f48-n4rmd,184m,508Mi,37m,55Mi
19:25:06,ghost-deployment-74496d68fd-mrrrs,1m,93Mi,37m,55Mi
19:25:06,ghost-deployment-74496d68fd-pgbr9,831m,157Mi,37m,55Mi
19:25:06,ghost-deployment-74496d68fd-vzmwn,372m,93Mi,37m,55Mi
19:25:06,ghost-mysql-c75f59f48-n4rmd,184m,508Mi,37m,55Mi
19:25:12,ghost-deployment-74496d68fd-mrrrs,1m,93Mi,37m,55Mi
19:25:12,ghost-deployment-74496d68fd-pgbr9,831m,157Mi,37m,55Mi
19:25:12,ghost-deployment-74496d68fd-vzmwn,372m,93Mi,37m,55Mi
19:25:12,ghost-mysql-c75f59f48-n4rmd,184m,508Mi,37m,55Mi
19:25:17,ghost-deployment-74496d68fd-mrrrs,22m,82Mi,43m,56Mi
19:25:17,ghost-deployment-74496d68fd-pgbr9,837m,160Mi,43m,56Mi
19:25:17,ghost-deployment-74496d68fd-vzmwn,1m,93Mi,43m,56Mi
19:25:17,ghost-mysql-c75f59f48-n4rmd,184m,508Mi,43m,56Mi
19:25:22,ghost-deployment-74496d68fd-mrrrs,22m,82Mi,43m,56Mi
19:25:22,ghost-deployment-74496d68fd-pgbr9,837m,160Mi,43m,56Mi
19:25:22,ghost-deployment-74496d68fd-vzmwn,1m,93Mi,43m,56Mi
19:25:22,ghost-mysql-c75f59f48-n4rmd,184m,508Mi,43m,56Mi
19:25:27,ghost-deployment-74496d68fd-mrrrs,22m,82Mi,43m,56Mi
19:25:27,ghost-deployment-74496d68fd-pgbr9,837m,160Mi,43m,56Mi
19:25:27,ghost-deployment-74496d68fd-vzmwn,1m,93Mi,43m,56Mi
19:25:27,ghost-mysql-c75f59f48-n4rmd,184m,508Mi,43m,56Mi
19:25:32,ghost-deployment-74496d68fd-mrrrs,204m,114Mi,42m,56Mi
19:25:32,ghost-deployment-74496d68fd-pgbr9,856m,162Mi,42m,56Mi
19:25:32,ghost-deployment-74496d68fd-vzmwn,80m,105Mi,42m,56Mi
19:25:32,ghost-mysql-c75f59f48-n4rmd,213m,508Mi,42m,56Mi
19:25:37,ghost-deployment-74496d68fd-mrrrs,204m,114Mi,42m,56Mi
19:25:37,ghost-deployment-74496d68fd-pgbr9,856m,162Mi,42m,56Mi
19:25:37,ghost-deployment-74496d68fd-vzmwn,80m,105Mi,42m,56Mi
19:25:37,ghost-mysql-c75f59f48-n4rmd,213m,508Mi,42m,56Mi
19:25:42,ghost-deployment-74496d68fd-mrrrs,204m,114Mi,42m,56Mi
19:25:42,ghost-deployment-74496d68fd-pgbr9,856m,162Mi,42m,56Mi
19:25:42,ghost-deployment-74496d68fd-vzmwn,80m,105Mi,42m,56Mi
19:25:42,ghost-mysql-c75f59f48-n4rmd,213m,508Mi,42m,56Mi
19:25:48,ghost-deployment-74496d68fd-mrrrs,757m,148Mi,43m,57Mi
19:25:48,ghost-deployment-74496d68fd-pgbr9,450m,161Mi,43m,57Mi
19:25:48,ghost-deployment-74496d68fd-vzmwn,390m,136Mi,43m,57Mi
19:25:48,ghost-mysql-c75f59f48-n4rmd,194m,508Mi,43m,57Mi
19:25:53,ghost-deployment-74496d68fd-mrrrs,757m,148Mi,43m,57Mi
19:25:53,ghost-deployment-74496d68fd-pgbr9,450m,161Mi,43m,57Mi
19:25:53,ghost-deployment-74496d68fd-vzmwn,390m,136Mi,43m,57Mi
19:25:53,ghost-mysql-c75f59f48-n4rmd,194m,508Mi,43m,57Mi
19:25:58,ghost-deployment-74496d68fd-mrrrs,757m,148Mi,43m,57Mi
19:25:58,ghost-deployment-74496d68fd-pgbr9,450m,161Mi,43m,57Mi
19:25:58,ghost-deployment-74496d68fd-vzmwn,390m,136Mi,43m,57Mi
19:25:58,ghost-mysql-c75f59f48-n4rmd,194m,508Mi,43m,57Mi
