Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
18:22:08,ghost-deployment-74496d68fd-hvmrp,3m,187Mi,1m,52Mi
18:22:08,ghost-mysql-c75f59f48-n4rmd,4m,515Mi,1m,52Mi
18:22:13,ghost-deployment-74496d68fd-hvmrp,3m,187Mi,1m,52Mi
18:22:13,ghost-mysql-c75f59f48-n4rmd,4m,515Mi,1m,52Mi
18:22:18,ghost-deployment-74496d68fd-hvmrp,9m,184Mi,1m,52Mi
18:22:18,ghost-mysql-c75f59f48-n4rmd,4m,515Mi,1m,52Mi
18:22:23,ghost-deployment-74496d68fd-hvmrp,9m,184Mi,1m,52Mi
18:22:23,ghost-mysql-c75f59f48-n4rmd,4m,515Mi,1m,52Mi
18:22:28,ghost-deployment-74496d68fd-hvmrp,9m,184Mi,1m,52Mi
18:22:28,ghost-mysql-c75f59f48-n4rmd,4m,515Mi,1m,52Mi
18:22:33,ghost-deployment-74496d68fd-hvmrp,370m,210Mi,37m,54Mi
18:22:33,ghost-mysql-c75f59f48-n4rmd,117m,516Mi,37m,54Mi
18:22:39,ghost-deployment-74496d68fd-hvmrp,370m,210Mi,37m,54Mi
18:22:39,ghost-mysql-c75f59f48-n4rmd,117m,516Mi,37m,54Mi
18:22:44,ghost-deployment-74496d68fd-hvmrp,370m,210Mi,37m,54Mi
18:22:44,ghost-mysql-c75f59f48-n4rmd,117m,516Mi,37m,54Mi
18:22:49,ghost-deployment-74496d68fd-hvmrp,946m,221Mi,46m,56Mi
18:22:49,ghost-mysql-c75f59f48-n4rmd,223m,516Mi,46m,56Mi
18:22:54,ghost-deployment-74496d68fd-hvmrp,946m,221Mi,46m,56Mi
18:22:54,ghost-mysql-c75f59f48-n4rmd,223m,516Mi,46m,56Mi
18:22:59,ghost-deployment-74496d68fd-hvmrp,946m,221Mi,46m,56Mi
18:22:59,ghost-mysql-c75f59f48-n4rmd,223m,516Mi,46m,56Mi
18:23:04,ghost-deployment-74496d68fd-hvmrp,954m,230Mi,44m,58Mi
18:23:04,ghost-mysql-c75f59f48-n4rmd,220m,516Mi,44m,58Mi
18:23:10,ghost-deployment-74496d68fd-hvmrp,954m,230Mi,44m,58Mi
18:23:10,ghost-mysql-c75f59f48-n4rmd,220m,516Mi,44m,58Mi
18:23:15,ghost-deployment-74496d68fd-hvmrp,954m,230Mi,44m,58Mi
18:23:15,ghost-mysql-c75f59f48-n4rmd,220m,516Mi,44m,58Mi
18:23:20,ghost-deployment-74496d68fd-hvmrp,821m,245Mi,44m,58Mi
18:23:20,ghost-deployment-74496d68fd-s6xpz,183m,95Mi,44m,58Mi
18:23:20,ghost-mysql-c75f59f48-n4rmd,195m,517Mi,44m,58Mi
18:23:25,ghost-deployment-74496d68fd-hvmrp,821m,245Mi,44m,58Mi
18:23:25,ghost-deployment-74496d68fd-s6xpz,183m,95Mi,44m,58Mi
18:23:25,ghost-mysql-c75f59f48-n4rmd,195m,517Mi,44m,58Mi
18:23:30,ghost-deployment-74496d68fd-hvmrp,821m,245Mi,44m,58Mi
18:23:30,ghost-deployment-74496d68fd-s6xpz,183m,95Mi,44m,58Mi
18:23:30,ghost-mysql-c75f59f48-n4rmd,195m,517Mi,44m,58Mi
18:23:35,ghost-deployment-74496d68fd-hvmrp,349m,248Mi,58m,59Mi
18:23:35,ghost-deployment-74496d68fd-s6xpz,183m,95Mi,58m,59Mi
18:23:35,ghost-mysql-c75f59f48-n4rmd,103m,517Mi,58m,59Mi
18:23:40,ghost-deployment-74496d68fd-hvmrp,349m,248Mi,58m,59Mi
