Timestamp,Pod_Name,CPU_m,Memory_Mi
23:03:33,drupal-deployment-677cb58b94-9t4vm,22m,273Mi
23:03:33,drupal-mysql-d86854f86-jkqb9,9m,430Mi
23:03:38,drupal-deployment-677cb58b94-9t4vm,22m,273Mi
23:03:38,drupal-mysql-d86854f86-jkqb9,9m,430Mi
23:03:43,drupal-deployment-677cb58b94-9t4vm,22m,273Mi
23:03:43,drupal-mysql-d86854f86-jkqb9,9m,430Mi
23:03:48,drupal-deployment-677cb58b94-9t4vm,27m,261Mi
23:03:48,drupal-mysql-d86854f86-jkqb9,9m,430Mi
23:03:53,drupal-deployment-677cb58b94-9t4vm,27m,261Mi
23:03:53,drupal-mysql-d86854f86-jkqb9,9m,430Mi
23:03:58,drupal-deployment-677cb58b94-9t4vm,27m,261Mi
23:03:58,drupal-mysql-d86854f86-jkqb9,9m,430Mi
23:04:03,drupal-deployment-677cb58b94-9t4vm,65m,249Mi
23:04:03,drupal-mysql-d86854f86-jkqb9,28m,430Mi
23:04:08,drupal-deployment-677cb58b94-9t4vm,65m,249Mi
23:04:08,drupal-mysql-d86854f86-jkqb9,28m,430Mi
23:04:13,drupal-deployment-677cb58b94-9t4vm,65m,249Mi
23:04:13,drupal-mysql-d86854f86-jkqb9,28m,430Mi
23:04:18,drupal-deployment-677cb58b94-9t4vm,104m,201Mi
23:04:18,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:04:23,drupal-deployment-677cb58b94-9t4vm,104m,201Mi
23:04:23,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:04:28,drupal-deployment-677cb58b94-9t4vm,104m,201Mi
23:04:28,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:04:34,drupal-deployment-677cb58b94-9t4vm,90m,177Mi
23:04:34,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:04:39,drupal-deployment-677cb58b94-9t4vm,90m,177Mi
23:04:39,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:04:44,drupal-deployment-677cb58b94-9t4vm,90m,177Mi
23:04:44,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:04:49,drupal-deployment-677cb58b94-9t4vm,112m,177Mi
23:04:49,drupal-mysql-d86854f86-jkqb9,48m,430Mi
23:04:54,drupal-deployment-677cb58b94-9t4vm,112m,177Mi
23:04:54,drupal-mysql-d86854f86-jkqb9,48m,430Mi
23:04:59,drupal-deployment-677cb58b94-9t4vm,112m,177Mi
23:04:59,drupal-mysql-d86854f86-jkqb9,48m,430Mi
23:05:04,drupal-deployment-677cb58b94-9t4vm,98m,171Mi
23:05:04,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:05:09,drupal-deployment-677cb58b94-9t4vm,98m,171Mi
23:05:09,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:05:14,drupal-deployment-677cb58b94-9t4vm,98m,171Mi
23:05:14,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:05:19,drupal-deployment-677cb58b94-9t4vm,77m,171Mi
23:05:19,drupal-mysql-d86854f86-jkqb9,33m,430Mi
23:05:24,drupal-deployment-677cb58b94-9t4vm,77m,171Mi
23:05:24,drupal-mysql-d86854f86-jkqb9,33m,430Mi
23:05:29,drupal-deployment-677cb58b94-9t4vm,77m,171Mi
23:05:29,drupal-mysql-d86854f86-jkqb9,33m,430Mi
23:05:34,drupal-deployment-677cb58b94-9t4vm,102m,175Mi
23:05:34,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:05:39,drupal-deployment-677cb58b94-9t4vm,102m,175Mi
23:05:39,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:05:44,drupal-deployment-677cb58b94-9t4vm,102m,175Mi
23:05:44,drupal-mysql-d86854f86-jkqb9,44m,430Mi
23:05:49,drupal-deployment-677cb58b94-9t4vm,102m,175Mi
23:05:49,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:05:54,drupal-deployment-677cb58b94-9t4vm,102m,175Mi
23:05:54,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:05:59,drupal-deployment-677cb58b94-9t4vm,102m,175Mi
23:05:59,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:06:04,drupal-deployment-677cb58b94-9t4vm,101m,175Mi
23:06:05,drupal-mysql-d86854f86-jkqb9,45m,430Mi
23:06:10,drupal-deployment-677cb58b94-9t4vm,101m,175Mi
23:06:10,drupal-mysql-d86854f86-jkqb9,45m,430Mi
23:06:15,drupal-deployment-677cb58b94-9t4vm,101m,175Mi
23:06:15,drupal-mysql-d86854f86-jkqb9,45m,430Mi
23:06:20,drupal-deployment-677cb58b94-9t4vm,102m,167Mi
23:06:20,drupal-mysql-d86854f86-jkqb9,44m,431Mi
23:06:25,drupal-deployment-677cb58b94-9t4vm,102m,167Mi
23:06:25,drupal-mysql-d86854f86-jkqb9,44m,431Mi
23:06:30,drupal-deployment-677cb58b94-9t4vm,102m,167Mi
23:06:30,drupal-mysql-d86854f86-jkqb9,44m,431Mi
23:06:35,drupal-deployment-677cb58b94-9t4vm,105m,173Mi
23:06:35,drupal-mysql-d86854f86-jkqb9,45m,430Mi
23:06:40,drupal-deployment-677cb58b94-9t4vm,105m,173Mi
23:06:40,drupal-mysql-d86854f86-jkqb9,45m,430Mi
23:06:45,drupal-deployment-677cb58b94-9t4vm,105m,173Mi
23:06:45,drupal-mysql-d86854f86-jkqb9,45m,430Mi
23:06:50,drupal-deployment-677cb58b94-9t4vm,101m,171Mi
23:06:50,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:06:55,drupal-deployment-677cb58b94-9t4vm,101m,171Mi
23:06:55,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:07:00,drupal-deployment-677cb58b94-9t4vm,101m,171Mi
23:07:00,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:07:05,drupal-deployment-677cb58b94-9t4vm,100m,174Mi
23:07:05,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:07:10,drupal-deployment-677cb58b94-9t4vm,100m,174Mi
23:07:10,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:07:15,drupal-deployment-677cb58b94-9t4vm,100m,174Mi
23:07:15,drupal-mysql-d86854f86-jkqb9,45m,431Mi
23:07:20,drupal-deployment-677cb58b94-9t4vm,108m,175Mi
23:07:20,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:07:25,drupal-deployment-677cb58b94-9t4vm,108m,175Mi
23:07:25,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:07:31,drupal-deployment-677cb58b94-9t4vm,108m,175Mi
23:07:31,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:07:36,drupal-deployment-677cb58b94-9t4vm,105m,173Mi
23:07:36,drupal-mysql-d86854f86-jkqb9,50m,431Mi
23:07:41,drupal-deployment-677cb58b94-9t4vm,105m,173Mi
23:07:41,drupal-mysql-d86854f86-jkqb9,50m,431Mi
23:07:46,drupal-deployment-677cb58b94-9t4vm,105m,173Mi
23:07:46,drupal-mysql-d86854f86-jkqb9,50m,431Mi
23:07:51,drupal-deployment-677cb58b94-9t4vm,113m,165Mi
23:07:51,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:07:56,drupal-deployment-677cb58b94-9t4vm,113m,165Mi
23:07:56,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:08:01,drupal-deployment-677cb58b94-9t4vm,113m,165Mi
23:08:01,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:08:06,drupal-deployment-677cb58b94-9t4vm,119m,171Mi
23:08:06,drupal-mysql-d86854f86-jkqb9,52m,430Mi
23:08:11,drupal-deployment-677cb58b94-9t4vm,119m,171Mi
23:08:11,drupal-mysql-d86854f86-jkqb9,52m,430Mi
23:08:16,drupal-deployment-677cb58b94-9t4vm,119m,171Mi
23:08:16,drupal-mysql-d86854f86-jkqb9,52m,430Mi
23:08:21,drupal-deployment-677cb58b94-9t4vm,107m,167Mi
23:08:21,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:08:26,drupal-deployment-677cb58b94-9t4vm,107m,167Mi
23:08:26,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:08:31,drupal-deployment-677cb58b94-9t4vm,107m,167Mi
23:08:31,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:08:36,drupal-deployment-677cb58b94-9t4vm,105m,169Mi
23:08:36,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:08:41,drupal-deployment-677cb58b94-9t4vm,105m,169Mi
23:08:41,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:08:46,drupal-deployment-677cb58b94-9t4vm,105m,169Mi
23:08:46,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:08:52,drupal-deployment-677cb58b94-9t4vm,114m,173Mi
23:08:52,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:08:57,drupal-deployment-677cb58b94-9t4vm,114m,173Mi
23:08:57,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:09:02,drupal-deployment-677cb58b94-9t4vm,114m,173Mi
23:09:02,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:09:07,drupal-deployment-677cb58b94-9t4vm,102m,171Mi
23:09:07,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:09:12,drupal-deployment-677cb58b94-9t4vm,102m,171Mi
23:09:12,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:09:17,drupal-deployment-677cb58b94-9t4vm,102m,171Mi
23:09:17,drupal-mysql-d86854f86-jkqb9,47m,431Mi
23:09:22,drupal-deployment-677cb58b94-9t4vm,100m,165Mi
23:09:22,drupal-mysql-d86854f86-jkqb9,46m,430Mi
23:09:27,drupal-deployment-677cb58b94-9t4vm,100m,165Mi
23:09:27,drupal-mysql-d86854f86-jkqb9,46m,430Mi
23:09:32,drupal-deployment-677cb58b94-9t4vm,104m,165Mi
23:09:32,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:09:37,drupal-deployment-677cb58b94-9t4vm,104m,165Mi
23:09:37,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:09:42,drupal-deployment-677cb58b94-9t4vm,104m,165Mi
23:09:42,drupal-mysql-d86854f86-jkqb9,49m,430Mi
23:09:47,drupal-deployment-677cb58b94-9t4vm,124m,170Mi
23:09:47,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:09:52,drupal-deployment-677cb58b94-9t4vm,124m,170Mi
23:09:52,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:09:57,drupal-deployment-677cb58b94-9t4vm,124m,170Mi
23:09:57,drupal-mysql-d86854f86-jkqb9,49m,431Mi
23:10:02,drupal-deployment-677cb58b94-9t4vm,100m,175Mi
23:10:02,drupal-mysql-d86854f86-jkqb9,46m,430Mi
23:10:07,drupal-deployment-677cb58b94-9t4vm,100m,175Mi
23:10:07,drupal-mysql-d86854f86-jkqb9,46m,430Mi
23:10:12,drupal-deployment-677cb58b94-9t4vm,100m,175Mi
23:10:12,drupal-mysql-d86854f86-jkqb9,46m,430Mi
23:10:17,drupal-deployment-677cb58b94-9t4vm,75m,173Mi
23:10:17,drupal-mysql-d86854f86-jkqb9,41m,430Mi
23:10:22,drupal-deployment-677cb58b94-9t4vm,75m,173Mi
23:10:22,drupal-mysql-d86854f86-jkqb9,41m,430Mi
23:10:28,drupal-deployment-677cb58b94-9t4vm,75m,173Mi
23:10:28,drupal-mysql-d86854f86-jkqb9,41m,430Mi
23:10:33,drupal-deployment-677cb58b94-9t4vm,88m,175Mi
23:10:33,drupal-mysql-d86854f86-jkqb9,33m,431Mi
23:10:38,drupal-deployment-677cb58b94-9t4vm,88m,175Mi
23:10:38,drupal-mysql-d86854f86-jkqb9,33m,431Mi
23:10:43,drupal-deployment-677cb58b94-9t4vm,88m,175Mi
23:10:43,drupal-mysql-d86854f86-jkqb9,33m,431Mi
23:10:48,drupal-deployment-677cb58b94-9t4vm,62m,175Mi
23:10:48,drupal-mysql-d86854f86-jkqb9,31m,431Mi
23:10:53,drupal-deployment-677cb58b94-9t4vm,62m,175Mi
23:10:53,drupal-mysql-d86854f86-jkqb9,31m,431Mi
23:10:58,drupal-deployment-677cb58b94-9t4vm,62m,175Mi
23:10:58,drupal-mysql-d86854f86-jkqb9,31m,431Mi
23:11:03,drupal-deployment-677cb58b94-9t4vm,54m,177Mi
23:11:03,drupal-mysql-d86854f86-jkqb9,19m,430Mi
23:11:08,drupal-deployment-677cb58b94-9t4vm,54m,177Mi
