Timestamp,Pod_Name,CPU_m,Memory_Mi
23:32:59,drupal-deployment-677cb58b94-9t4vm,27m,251Mi
23:32:59,drupal-mysql-d86854f86-jkqb9,10m,432Mi
23:33:04,drupal-deployment-677cb58b94-9t4vm,15m,251Mi
23:33:04,drupal-mysql-d86854f86-jkqb9,7m,432Mi
23:33:09,drupal-deployment-677cb58b94-9t4vm,15m,251Mi
23:33:09,drupal-mysql-d86854f86-jkqb9,7m,432Mi
23:33:14,drupal-deployment-677cb58b94-9t4vm,15m,251Mi
23:33:14,drupal-mysql-d86854f86-jkqb9,7m,432Mi
23:33:19,drupal-deployment-677cb58b94-9t4vm,43m,245Mi
23:33:19,drupal-mysql-d86854f86-jkqb9,12m,432Mi
23:33:24,drupal-deployment-677cb58b94-9t4vm,43m,245Mi
23:33:24,drupal-mysql-d86854f86-jkqb9,12m,432Mi
23:33:29,drupal-deployment-677cb58b94-9t4vm,43m,245Mi
23:33:29,drupal-mysql-d86854f86-jkqb9,12m,432Mi
23:33:34,drupal-deployment-677cb58b94-9t4vm,85m,204Mi
23:33:34,drupal-mysql-d86854f86-jkqb9,39m,432Mi
23:33:39,drupal-deployment-677cb58b94-9t4vm,85m,204Mi
23:33:39,drupal-mysql-d86854f86-jkqb9,39m,432Mi
23:33:44,drupal-deployment-677cb58b94-9t4vm,85m,204Mi
23:33:44,drupal-mysql-d86854f86-jkqb9,39m,432Mi
23:33:49,drupal-deployment-677cb58b94-9t4vm,146m,178Mi
23:33:49,drupal-mysql-d86854f86-jkqb9,60m,433Mi
23:33:54,drupal-deployment-677cb58b94-9t4vm,146m,178Mi
23:33:54,drupal-mysql-d86854f86-jkqb9,60m,433Mi
23:33:59,drupal-deployment-677cb58b94-9t4vm,146m,178Mi
23:33:59,drupal-mysql-d86854f86-jkqb9,60m,433Mi
23:34:05,drupal-deployment-677cb58b94-9t4vm,126m,172Mi
23:34:05,drupal-mysql-d86854f86-jkqb9,59m,434Mi
23:34:10,drupal-deployment-677cb58b94-9t4vm,126m,172Mi
23:34:10,drupal-mysql-d86854f86-jkqb9,59m,434Mi
23:34:15,drupal-deployment-677cb58b94-9t4vm,126m,172Mi
23:34:15,drupal-mysql-d86854f86-jkqb9,59m,434Mi
23:34:20,drupal-deployment-677cb58b94-9t4vm,136m,168Mi
23:34:20,drupal-mysql-d86854f86-jkqb9,61m,434Mi
23:34:25,drupal-deployment-677cb58b94-9t4vm,136m,168Mi
23:34:25,drupal-mysql-d86854f86-jkqb9,61m,434Mi
23:34:30,drupal-deployment-677cb58b94-9t4vm,136m,168Mi
23:34:30,drupal-mysql-d86854f86-jkqb9,61m,434Mi
23:34:35,drupal-deployment-677cb58b94-9t4vm,128m,168Mi
23:34:35,drupal-mysql-d86854f86-jkqb9,58m,434Mi
23:34:40,drupal-deployment-677cb58b94-9t4vm,128m,168Mi
23:34:40,drupal-mysql-d86854f86-jkqb9,58m,434Mi
23:34:45,drupal-deployment-677cb58b94-9t4vm,128m,168Mi
23:34:45,drupal-mysql-d86854f86-jkqb9,58m,434Mi
23:34:50,drupal-deployment-677cb58b94-9t4vm,131m,170Mi
23:34:50,drupal-mysql-d86854f86-jkqb9,58m,434Mi
23:34:55,drupal-deployment-677cb58b94-9t4vm,131m,170Mi
23:34:55,drupal-mysql-d86854f86-jkqb9,58m,434Mi
23:35:00,drupal-deployment-677cb58b94-9t4vm,131m,170Mi
23:35:00,drupal-mysql-d86854f86-jkqb9,58m,434Mi
23:35:05,drupal-deployment-677cb58b94-9t4vm,129m,168Mi
23:35:05,drupal-mysql-d86854f86-jkqb9,62m,434Mi
