Timestamp,Pod_Name,CPU_m,Memory_Mi
22:40:06,drupal-deployment-677cb58b94-9t4vm,13m,247Mi
22:40:06,drupal-mysql-d86854f86-jkqb9,8m,428Mi
22:40:11,drupal-deployment-677cb58b94-9t4vm,13m,247Mi
22:40:11,drupal-mysql-d86854f86-jkqb9,8m,428Mi
22:40:16,drupal-deployment-677cb58b94-9t4vm,13m,247Mi
22:40:16,drupal-mysql-d86854f86-jkqb9,8m,428Mi
22:40:21,drupal-deployment-677cb58b94-9t4vm,43m,239Mi
22:40:21,drupal-mysql-d86854f86-jkqb9,12m,429Mi
22:40:26,drupal-deployment-677cb58b94-9t4vm,43m,239Mi
22:40:26,drupal-mysql-d86854f86-jkqb9,12m,429Mi
22:40:31,drupal-deployment-677cb58b94-9t4vm,43m,239Mi
22:40:31,drupal-mysql-d86854f86-jkqb9,12m,429Mi
22:40:36,drupal-deployment-677cb58b94-9t4vm,63m,223Mi
22:40:36,drupal-mysql-d86854f86-jkqb9,31m,429Mi
22:40:41,drupal-deployment-677cb58b94-9t4vm,63m,223Mi
22:40:41,drupal-mysql-d86854f86-jkqb9,31m,429Mi
22:40:46,drupal-deployment-677cb58b94-9t4vm,63m,223Mi
22:40:46,drupal-mysql-d86854f86-jkqb9,31m,429Mi
22:40:52,drupal-deployment-677cb58b94-9t4vm,80m,201Mi
22:40:52,drupal-mysql-d86854f86-jkqb9,33m,429Mi
22:40:57,drupal-deployment-677cb58b94-9t4vm,80m,201Mi
22:40:57,drupal-mysql-d86854f86-jkqb9,33m,429Mi
22:41:02,drupal-deployment-677cb58b94-9t4vm,80m,201Mi
22:41:02,drupal-mysql-d86854f86-jkqb9,33m,429Mi
22:41:07,drupal-deployment-677cb58b94-9t4vm,78m,193Mi
22:41:07,drupal-mysql-d86854f86-jkqb9,31m,429Mi
22:41:12,drupal-deployment-677cb58b94-9t4vm,78m,193Mi
22:41:12,drupal-mysql-d86854f86-jkqb9,31m,429Mi
22:41:17,drupal-deployment-677cb58b94-9t4vm,78m,193Mi
22:41:17,drupal-mysql-d86854f86-jkqb9,32m,429Mi
22:41:22,drupal-deployment-677cb58b94-9t4vm,78m,193Mi
22:41:22,drupal-mysql-d86854f86-jkqb9,32m,429Mi
22:41:27,drupal-deployment-677cb58b94-9t4vm,78m,193Mi
22:41:27,drupal-mysql-d86854f86-jkqb9,32m,429Mi
22:41:32,drupal-deployment-677cb58b94-9t4vm,62m,194Mi
22:41:32,drupal-mysql-d86854f86-jkqb9,34m,429Mi
