Timestamp,Pod_Name,CPU_m,Memory_Mi
10:20:17,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:17,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:20:22,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:22,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:20:27,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:27,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:20:32,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:32,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:20:37,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:37,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:20:42,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:42,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:20:47,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:47,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:20:52,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:52,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:20:57,wordpress-deployment-7c7bb76d6f-hq8cl,1m,136Mi
10:20:57,wordpress-mysql-8484774888-9rgmp,4m,454Mi
10:21:02,wordpress-deployment-7c7bb76d6f-hq8cl,149m,137Mi
10:21:02,wordpress-mysql-8484774888-9rgmp,19m,454Mi
10:21:07,wordpress-deployment-7c7bb76d6f-hq8cl,149m,137Mi
10:21:07,wordpress-mysql-8484774888-9rgmp,19m,454Mi
10:21:12,wordpress-deployment-7c7bb76d6f-hq8cl,149m,137Mi
10:21:12,wordpress-mysql-8484774888-9rgmp,19m,454Mi
10:21:18,wordpress-deployment-7c7bb76d6f-hq8cl,448m,139Mi
10:21:18,wordpress-mysql-8484774888-9rgmp,64m,454Mi
10:21:23,wordpress-deployment-7c7bb76d6f-hq8cl,448m,139Mi
10:21:23,wordpress-mysql-8484774888-9rgmp,64m,454Mi
10:21:28,wordpress-deployment-7c7bb76d6f-hq8cl,448m,139Mi
10:21:28,wordpress-mysql-8484774888-9rgmp,64m,454Mi
10:21:33,wordpress-deployment-7c7bb76d6f-hq8cl,398m,137Mi
10:21:33,wordpress-mysql-8484774888-9rgmp,62m,456Mi
10:21:38,wordpress-deployment-7c7bb76d6f-hq8cl,398m,137Mi
10:21:38,wordpress-mysql-8484774888-9rgmp,62m,456Mi
10:21:43,wordpress-deployment-7c7bb76d6f-hq8cl,398m,137Mi
10:21:43,wordpress-mysql-8484774888-9rgmp,62m,456Mi
10:21:48,wordpress-deployment-7c7bb76d6f-9ggl4,1m,58Mi
10:21:48,wordpress-deployment-7c7bb76d6f-hq8cl,264m,137Mi
10:21:48,wordpress-mysql-8484774888-9rgmp,44m,457Mi
10:21:53,wordpress-deployment-7c7bb76d6f-9ggl4,1m,58Mi
10:21:53,wordpress-deployment-7c7bb76d6f-hq8cl,264m,137Mi
10:21:53,wordpress-mysql-8484774888-9rgmp,44m,457Mi
10:21:58,wordpress-deployment-7c7bb76d6f-9ggl4,1m,58Mi
10:21:58,wordpress-deployment-7c7bb76d6f-hq8cl,264m,137Mi
10:21:58,wordpress-mysql-8484774888-9rgmp,44m,457Mi
10:22:03,wordpress-deployment-7c7bb76d6f-9ggl4,187m,97Mi
10:22:03,wordpress-deployment-7c7bb76d6f-hq8cl,255m,137Mi
10:22:03,wordpress-mysql-8484774888-9rgmp,54m,457Mi
10:22:08,wordpress-deployment-7c7bb76d6f-9ggl4,187m,97Mi
10:22:08,wordpress-deployment-7c7bb76d6f-hq8cl,255m,137Mi
10:22:08,wordpress-mysql-8484774888-9rgmp,54m,457Mi
10:22:13,wordpress-deployment-7c7bb76d6f-9ggl4,187m,97Mi
10:22:13,wordpress-deployment-7c7bb76d6f-hq8cl,255m,137Mi
10:22:13,wordpress-mysql-8484774888-9rgmp,54m,457Mi
10:22:18,wordpress-deployment-7c7bb76d6f-9ggl4,273m,98Mi
10:22:18,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:22:18,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:22:23,wordpress-deployment-7c7bb76d6f-9ggl4,273m,98Mi
10:22:23,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:22:23,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:22:28,wordpress-deployment-7c7bb76d6f-9ggl4,273m,98Mi
10:22:28,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:22:28,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:22:33,wordpress-deployment-7c7bb76d6f-9ggl4,273m,98Mi
10:22:33,wordpress-deployment-7c7bb76d6f-hq8cl,221m,139Mi
10:22:33,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:22:38,wordpress-deployment-7c7bb76d6f-9ggl4,273m,98Mi
10:22:38,wordpress-deployment-7c7bb76d6f-hq8cl,221m,139Mi
10:22:38,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:22:44,wordpress-deployment-7c7bb76d6f-9ggl4,273m,98Mi
10:22:44,wordpress-deployment-7c7bb76d6f-hq8cl,221m,139Mi
10:22:44,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:22:49,wordpress-deployment-7c7bb76d6f-9ggl4,283m,112Mi
10:22:49,wordpress-deployment-7c7bb76d6f-hq8cl,274m,139Mi
10:22:49,wordpress-mysql-8484774888-9rgmp,84m,457Mi
10:22:54,wordpress-deployment-7c7bb76d6f-9ggl4,283m,112Mi
10:22:54,wordpress-deployment-7c7bb76d6f-hq8cl,274m,139Mi
10:22:54,wordpress-mysql-8484774888-9rgmp,84m,457Mi
10:22:59,wordpress-deployment-7c7bb76d6f-9ggl4,283m,112Mi
10:22:59,wordpress-deployment-7c7bb76d6f-hq8cl,274m,139Mi
10:22:59,wordpress-mysql-8484774888-9rgmp,84m,457Mi
10:23:04,wordpress-deployment-7c7bb76d6f-9ggl4,233m,119Mi
10:23:04,wordpress-deployment-7c7bb76d6f-hq8cl,270m,139Mi
10:23:04,wordpress-mysql-8484774888-9rgmp,71m,457Mi
10:23:09,wordpress-deployment-7c7bb76d6f-9ggl4,233m,119Mi
10:23:09,wordpress-deployment-7c7bb76d6f-hq8cl,270m,139Mi
10:23:09,wordpress-mysql-8484774888-9rgmp,71m,457Mi
10:23:14,wordpress-deployment-7c7bb76d6f-9ggl4,233m,119Mi
10:23:14,wordpress-deployment-7c7bb76d6f-hq8cl,270m,139Mi
10:23:14,wordpress-mysql-8484774888-9rgmp,71m,457Mi
10:23:19,wordpress-deployment-7c7bb76d6f-9ggl4,246m,119Mi
10:23:19,wordpress-deployment-7c7bb76d6f-hq8cl,253m,139Mi
10:23:19,wordpress-mysql-8484774888-9rgmp,72m,457Mi
10:23:24,wordpress-deployment-7c7bb76d6f-9ggl4,246m,119Mi
10:23:24,wordpress-deployment-7c7bb76d6f-hq8cl,253m,139Mi
10:23:24,wordpress-mysql-8484774888-9rgmp,72m,457Mi
10:23:29,wordpress-deployment-7c7bb76d6f-9ggl4,246m,119Mi
10:23:29,wordpress-deployment-7c7bb76d6f-hq8cl,253m,139Mi
10:23:29,wordpress-mysql-8484774888-9rgmp,72m,457Mi
10:23:34,wordpress-deployment-7c7bb76d6f-9ggl4,265m,119Mi
10:23:34,wordpress-deployment-7c7bb76d6f-hq8cl,254m,139Mi
10:23:34,wordpress-mysql-8484774888-9rgmp,81m,457Mi
10:23:39,wordpress-deployment-7c7bb76d6f-9ggl4,265m,119Mi
10:23:39,wordpress-deployment-7c7bb76d6f-hq8cl,254m,139Mi
10:23:39,wordpress-mysql-8484774888-9rgmp,81m,457Mi
10:23:44,wordpress-deployment-7c7bb76d6f-9ggl4,265m,119Mi
10:23:44,wordpress-deployment-7c7bb76d6f-hq8cl,254m,139Mi
10:23:44,wordpress-mysql-8484774888-9rgmp,81m,457Mi
10:23:49,wordpress-deployment-7c7bb76d6f-9ggl4,286m,126Mi
10:23:49,wordpress-deployment-7c7bb76d6f-hq8cl,254m,139Mi
10:23:49,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:23:54,wordpress-deployment-7c7bb76d6f-9ggl4,286m,126Mi
10:23:54,wordpress-deployment-7c7bb76d6f-hq8cl,254m,139Mi
10:23:54,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:23:59,wordpress-deployment-7c7bb76d6f-9ggl4,286m,126Mi
10:23:59,wordpress-deployment-7c7bb76d6f-hq8cl,254m,139Mi
10:23:59,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:24:04,wordpress-deployment-7c7bb76d6f-9ggl4,313m,133Mi
10:24:04,wordpress-deployment-7c7bb76d6f-hq8cl,215m,139Mi
10:24:04,wordpress-mysql-8484774888-9rgmp,77m,457Mi
10:24:10,wordpress-deployment-7c7bb76d6f-9ggl4,313m,133Mi
10:24:10,wordpress-deployment-7c7bb76d6f-hq8cl,215m,139Mi
10:24:10,wordpress-mysql-8484774888-9rgmp,77m,457Mi
10:24:15,wordpress-deployment-7c7bb76d6f-9ggl4,313m,133Mi
10:24:15,wordpress-deployment-7c7bb76d6f-hq8cl,215m,139Mi
10:24:15,wordpress-mysql-8484774888-9rgmp,77m,457Mi
10:24:20,wordpress-deployment-7c7bb76d6f-9ggl4,285m,133Mi
10:24:20,wordpress-deployment-7c7bb76d6f-hq8cl,230m,139Mi
10:24:20,wordpress-mysql-8484774888-9rgmp,80m,458Mi
10:24:25,wordpress-deployment-7c7bb76d6f-9ggl4,285m,133Mi
10:24:25,wordpress-deployment-7c7bb76d6f-hq8cl,230m,139Mi
10:24:25,wordpress-mysql-8484774888-9rgmp,80m,458Mi
10:24:30,wordpress-deployment-7c7bb76d6f-9ggl4,285m,133Mi
10:24:30,wordpress-deployment-7c7bb76d6f-hq8cl,230m,139Mi
10:24:30,wordpress-mysql-8484774888-9rgmp,80m,458Mi
10:24:35,wordpress-deployment-7c7bb76d6f-9ggl4,273m,140Mi
10:24:35,wordpress-deployment-7c7bb76d6f-hq8cl,230m,139Mi
10:24:35,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:24:40,wordpress-deployment-7c7bb76d6f-9ggl4,273m,140Mi
10:24:40,wordpress-deployment-7c7bb76d6f-hq8cl,230m,139Mi
10:24:40,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:24:45,wordpress-deployment-7c7bb76d6f-9ggl4,273m,140Mi
10:24:45,wordpress-deployment-7c7bb76d6f-hq8cl,230m,139Mi
10:24:45,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:24:50,wordpress-deployment-7c7bb76d6f-9ggl4,245m,140Mi
10:24:50,wordpress-deployment-7c7bb76d6f-hq8cl,251m,139Mi
10:24:50,wordpress-mysql-8484774888-9rgmp,77m,457Mi
10:24:55,wordpress-deployment-7c7bb76d6f-9ggl4,245m,140Mi
10:24:55,wordpress-deployment-7c7bb76d6f-hq8cl,251m,139Mi
10:24:55,wordpress-mysql-8484774888-9rgmp,77m,457Mi
10:25:00,wordpress-deployment-7c7bb76d6f-9ggl4,245m,140Mi
10:25:00,wordpress-deployment-7c7bb76d6f-hq8cl,251m,139Mi
10:25:00,wordpress-mysql-8484774888-9rgmp,77m,457Mi
10:25:05,wordpress-deployment-7c7bb76d6f-9ggl4,262m,140Mi
10:25:05,wordpress-deployment-7c7bb76d6f-hq8cl,278m,140Mi
10:25:05,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:25:10,wordpress-deployment-7c7bb76d6f-9ggl4,262m,140Mi
10:25:10,wordpress-deployment-7c7bb76d6f-hq8cl,278m,140Mi
10:25:10,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:25:15,wordpress-deployment-7c7bb76d6f-9ggl4,262m,140Mi
10:25:15,wordpress-deployment-7c7bb76d6f-hq8cl,278m,140Mi
10:25:15,wordpress-mysql-8484774888-9rgmp,75m,457Mi
10:25:20,wordpress-deployment-7c7bb76d6f-9ggl4,258m,140Mi
10:25:20,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:25:20,wordpress-mysql-8484774888-9rgmp,78m,457Mi
10:25:25,wordpress-deployment-7c7bb76d6f-9ggl4,258m,140Mi
10:25:25,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:25:25,wordpress-mysql-8484774888-9rgmp,78m,457Mi
10:25:31,wordpress-deployment-7c7bb76d6f-9ggl4,258m,140Mi
10:25:31,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:25:31,wordpress-mysql-8484774888-9rgmp,78m,457Mi
10:25:36,wordpress-deployment-7c7bb76d6f-9ggl4,274m,140Mi
10:25:36,wordpress-deployment-7c7bb76d6f-hq8cl,253m,139Mi
10:25:36,wordpress-mysql-8484774888-9rgmp,80m,458Mi
10:25:41,wordpress-deployment-7c7bb76d6f-9ggl4,274m,140Mi
10:25:41,wordpress-deployment-7c7bb76d6f-hq8cl,253m,139Mi
10:25:41,wordpress-mysql-8484774888-9rgmp,80m,458Mi
10:25:46,wordpress-deployment-7c7bb76d6f-9ggl4,274m,140Mi
10:25:46,wordpress-deployment-7c7bb76d6f-hq8cl,253m,139Mi
10:25:46,wordpress-mysql-8484774888-9rgmp,80m,458Mi
10:25:51,wordpress-deployment-7c7bb76d6f-9ggl4,274m,140Mi
10:25:51,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:25:51,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:25:56,wordpress-deployment-7c7bb76d6f-9ggl4,274m,140Mi
10:25:56,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:25:56,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:26:01,wordpress-deployment-7c7bb76d6f-9ggl4,274m,140Mi
10:26:01,wordpress-deployment-7c7bb76d6f-hq8cl,239m,139Mi
10:26:01,wordpress-mysql-8484774888-9rgmp,74m,457Mi
10:26:06,wordpress-deployment-7c7bb76d6f-9ggl4,264m,140Mi
10:26:06,wordpress-deployment-7c7bb76d6f-hq8cl,268m,139Mi
10:26:06,wordpress-mysql-8484774888-9rgmp,79m,458Mi
10:26:11,wordpress-deployment-7c7bb76d6f-9ggl4,264m,140Mi
10:26:11,wordpress-deployment-7c7bb76d6f-hq8cl,268m,139Mi
10:26:11,wordpress-mysql-8484774888-9rgmp,79m,458Mi
