Timestamp,Pod_Name,CPU_m,Memory_Mi
11:43:29,wordpress-deployment-7c7bb76d6f-hq8cl,1m,140Mi
11:43:29,wordpress-mysql-8484774888-9rgmp,3m,459Mi
11:43:34,wordpress-deployment-7c7bb76d6f-hq8cl,1m,140Mi
11:43:34,wordpress-mysql-8484774888-9rgmp,3m,459Mi
11:43:39,wordpress-deployment-7c7bb76d6f-hq8cl,1m,140Mi
11:43:39,wordpress-mysql-8484774888-9rgmp,3m,459Mi
11:43:44,wordpress-deployment-7c7bb76d6f-hq8cl,1m,140Mi
11:43:44,wordpress-mysql-8484774888-9rgmp,3m,459Mi
11:43:49,wordpress-deployment-7c7bb76d6f-hq8cl,139m,140Mi
11:43:49,wordpress-mysql-8484774888-9rgmp,41m,459Mi
11:43:54,wordpress-deployment-7c7bb76d6f-hq8cl,139m,140Mi
11:43:54,wordpress-mysql-8484774888-9rgmp,41m,459Mi
11:43:59,wordpress-deployment-7c7bb76d6f-hq8cl,139m,140Mi
11:43:59,wordpress-mysql-8484774888-9rgmp,41m,459Mi
11:44:04,wordpress-deployment-7c7bb76d6f-hq8cl,571m,140Mi
11:44:04,wordpress-mysql-8484774888-9rgmp,41m,459Mi
11:44:09,wordpress-deployment-7c7bb76d6f-hq8cl,571m,140Mi
11:44:09,wordpress-mysql-8484774888-9rgmp,41m,459Mi
11:44:14,wordpress-deployment-7c7bb76d6f-hq8cl,571m,140Mi
11:44:14,wordpress-mysql-8484774888-9rgmp,41m,459Mi
11:44:20,wordpress-deployment-7c7bb76d6f-hq8cl,571m,140Mi
11:44:20,wordpress-mysql-8484774888-9rgmp,87m,460Mi
11:44:25,wordpress-deployment-7c7bb76d6f-hq8cl,571m,140Mi
11:44:25,wordpress-mysql-8484774888-9rgmp,87m,460Mi
11:44:30,wordpress-deployment-7c7bb76d6f-hq8cl,571m,140Mi
11:44:30,wordpress-mysql-8484774888-9rgmp,87m,460Mi
11:44:35,wordpress-deployment-7c7bb76d6f-hq8cl,638m,140Mi
11:44:35,wordpress-deployment-7c7bb76d6f-hxf4v,6m,22Mi
11:44:35,wordpress-mysql-8484774888-9rgmp,103m,460Mi
11:44:40,wordpress-deployment-7c7bb76d6f-hq8cl,638m,140Mi
11:44:40,wordpress-deployment-7c7bb76d6f-hxf4v,6m,22Mi
11:44:40,wordpress-mysql-8484774888-9rgmp,103m,460Mi
11:44:45,wordpress-deployment-7c7bb76d6f-hq8cl,638m,140Mi
11:44:45,wordpress-deployment-7c7bb76d6f-hxf4v,6m,22Mi
11:44:45,wordpress-mysql-8484774888-9rgmp,103m,460Mi
11:44:50,wordpress-deployment-7c7bb76d6f-hq8cl,582m,141Mi
11:44:50,wordpress-deployment-7c7bb76d6f-hxf4v,93m,73Mi
11:44:50,wordpress-mysql-8484774888-9rgmp,86m,460Mi
11:44:55,wordpress-deployment-7c7bb76d6f-hq8cl,582m,141Mi
11:44:55,wordpress-deployment-7c7bb76d6f-hxf4v,93m,73Mi
11:44:55,wordpress-mysql-8484774888-9rgmp,86m,460Mi
11:45:00,wordpress-deployment-7c7bb76d6f-hq8cl,582m,141Mi
11:45:00,wordpress-deployment-7c7bb76d6f-hxf4v,93m,73Mi
11:45:00,wordpress-mysql-8484774888-9rgmp,86m,460Mi
11:45:05,wordpress-deployment-7c7bb76d6f-hq8cl,198m,141Mi
11:45:05,wordpress-deployment-7c7bb76d6f-hxf4v,305m,91Mi
11:45:05,wordpress-mysql-8484774888-9rgmp,73m,460Mi
11:45:10,wordpress-deployment-7c7bb76d6f-hq8cl,198m,141Mi
11:45:10,wordpress-deployment-7c7bb76d6f-hxf4v,305m,91Mi
11:45:10,wordpress-mysql-8484774888-9rgmp,73m,460Mi
11:45:15,wordpress-deployment-7c7bb76d6f-hq8cl,198m,141Mi
11:45:15,wordpress-deployment-7c7bb76d6f-hxf4v,305m,91Mi
11:45:15,wordpress-mysql-8484774888-9rgmp,73m,460Mi
11:45:20,wordpress-deployment-7c7bb76d6f-hq8cl,284m,141Mi
11:45:20,wordpress-deployment-7c7bb76d6f-hxf4v,325m,96Mi
11:45:20,wordpress-mysql-8484774888-9rgmp,78m,460Mi
11:45:25,wordpress-deployment-7c7bb76d6f-hq8cl,284m,141Mi
11:45:25,wordpress-deployment-7c7bb76d6f-hxf4v,325m,96Mi
