Timestamp,Pod_Name,CPU_m,Memory_Mi
12:11:38,wordpress-deployment-7c7bb76d6f-hq8cl,1m,138Mi
12:11:38,wordpress-mysql-8484774888-9rgmp,3m,459Mi
12:11:43,wordpress-deployment-7c7bb76d6f-hq8cl,1m,138Mi
12:11:43,wordpress-mysql-8484774888-9rgmp,3m,459Mi
12:11:48,wordpress-deployment-7c7bb76d6f-hq8cl,1m,138Mi
12:11:48,wordpress-mysql-8484774888-9rgmp,3m,459Mi
12:11:53,wordpress-deployment-7c7bb76d6f-hq8cl,1m,138Mi
12:11:53,wordpress-mysql-8484774888-9rgmp,3m,459Mi
12:11:58,wordpress-deployment-7c7bb76d6f-hq8cl,1m,138Mi
12:11:58,wordpress-mysql-8484774888-9rgmp,3m,459Mi
12:12:03,wordpress-deployment-7c7bb76d6f-hq8cl,65m,138Mi
12:12:03,wordpress-mysql-8484774888-9rgmp,30m,460Mi
12:12:08,wordpress-deployment-7c7bb76d6f-hq8cl,65m,138Mi
12:12:08,wordpress-mysql-8484774888-9rgmp,30m,460Mi
12:12:13,wordpress-deployment-7c7bb76d6f-hq8cl,65m,138Mi
12:12:13,wordpress-mysql-8484774888-9rgmp,30m,460Mi
12:12:18,wordpress-deployment-7c7bb76d6f-hq8cl,330m,138Mi
12:12:18,wordpress-mysql-8484774888-9rgmp,72m,459Mi
12:12:23,wordpress-deployment-7c7bb76d6f-hq8cl,330m,138Mi
12:12:23,wordpress-mysql-8484774888-9rgmp,72m,459Mi
12:12:28,wordpress-deployment-7c7bb76d6f-hq8cl,330m,138Mi
12:12:28,wordpress-mysql-8484774888-9rgmp,72m,459Mi
12:12:33,wordpress-deployment-7c7bb76d6f-hq8cl,543m,138Mi
12:12:33,wordpress-mysql-8484774888-9rgmp,81m,460Mi
12:12:39,wordpress-deployment-7c7bb76d6f-hq8cl,543m,138Mi
12:12:39,wordpress-mysql-8484774888-9rgmp,81m,460Mi
12:12:44,wordpress-deployment-7c7bb76d6f-hq8cl,543m,138Mi
12:12:44,wordpress-mysql-8484774888-9rgmp,81m,460Mi
12:12:49,wordpress-deployment-7c7bb76d6f-hq8cl,496m,138Mi
12:12:49,wordpress-deployment-7c7bb76d6f-mlxcx,6m,15Mi
12:12:49,wordpress-mysql-8484774888-9rgmp,71m,460Mi
12:12:54,wordpress-deployment-7c7bb76d6f-hq8cl,496m,138Mi
12:12:54,wordpress-deployment-7c7bb76d6f-mlxcx,6m,15Mi
