Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
22:55:49,drupal-deployment-677cb58b94-zbqjj,25m,208Mi,1m,65Mi,BLOCKED
22:55:49,drupal-mysql-d86854f86-czcr7,9m,415Mi,1m,65Mi,BLOCKED
22:55:54,drupal-deployment-677cb58b94-zbqjj,13m,208Mi,1m,65Mi,BLOCKED
22:55:54,drupal-mysql-d86854f86-czcr7,8m,415Mi,1m,65Mi,BLOCKED
22:55:59,drupal-deployment-677cb58b94-zbqjj,13m,208Mi,1m,65Mi,BLOCKED
22:55:59,drupal-mysql-d86854f86-czcr7,8m,415Mi,1m,65Mi,BLOCKED
22:56:04,drupal-deployment-677cb58b94-zbqjj,13m,208Mi,1m,65Mi,BLOCKED
22:56:04,drupal-mysql-d86854f86-czcr7,8m,415Mi,1m,65Mi,BLOCKED
22:56:10,drupal-deployment-677cb58b94-zbqjj,27m,208Mi,113m,66Mi,BLOCKED
22:56:10,drupal-mysql-d86854f86-czcr7,9m,415Mi,113m,66Mi,BLOCKED
22:56:15,drupal-deployment-677cb58b94-zbqjj,27m,208Mi,113m,66Mi,BLOCKED
22:56:15,drupal-mysql-d86854f86-czcr7,9m,415Mi,113m,66Mi,BLOCKED
22:56:20,drupal-deployment-677cb58b94-zbqjj,27m,208Mi,113m,66Mi,BLOCKED
22:56:20,drupal-mysql-d86854f86-czcr7,9m,415Mi,113m,66Mi,BLOCKED
22:56:25,drupal-deployment-677cb58b94-zbqjj,20m,208Mi,1314m,68Mi,BLOCKED
22:56:25,drupal-mysql-d86854f86-czcr7,8m,415Mi,1314m,68Mi,BLOCKED
22:56:30,drupal-deployment-677cb58b94-zbqjj,20m,208Mi,1314m,68Mi,BLOCKED
22:56:30,drupal-mysql-d86854f86-czcr7,8m,415Mi,1314m,68Mi,BLOCKED
22:56:36,drupal-deployment-677cb58b94-zbqjj,20m,208Mi,1314m,68Mi,BLOCKED
22:56:36,drupal-mysql-d86854f86-czcr7,8m,415Mi,1314m,68Mi,BLOCKED
22:56:41,drupal-deployment-677cb58b94-zbqjj,38m,208Mi,1508m,69Mi,BLOCKED
22:56:41,drupal-mysql-d86854f86-czcr7,7m,415Mi,1508m,69Mi,BLOCKED
22:56:46,drupal-deployment-677cb58b94-zbqjj,38m,208Mi,1508m,69Mi,BLOCKED
22:56:46,drupal-mysql-d86854f86-czcr7,7m,415Mi,1508m,69Mi,BLOCKED
22:56:52,drupal-deployment-677cb58b94-zbqjj,32m,208Mi,1531m,71Mi,BLOCKED
22:56:52,drupal-mysql-d86854f86-czcr7,12m,415Mi,1531m,71Mi,BLOCKED
22:56:57,drupal-deployment-677cb58b94-zbqjj,32m,208Mi,1531m,71Mi,BLOCKED
22:56:57,drupal-mysql-d86854f86-czcr7,12m,415Mi,1531m,71Mi,BLOCKED
