Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
16:49:51,1778863790,7,4,2,226,3848,0.36,5872,11654,28.00,44.00
16:49:58,1778863797,17,10,2,311,3848,0.94,9410,19277,0.00,384.00
16:50:05,1778863804,44,21,4,320,3849,1.11,11567,27180,0.00,352.00
16:50:12,1778863811,28,16,0,284,3849,1.02,9891,20484,0.00,352.00
16:50:19,1778863818,26,13,1,282,3850,0.93,9819,21332,0.00,188.00
16:50:26,1778863825,23,12,1,282,3851,0.86,9668,20419,0.00,356.00
16:50:33,1778863832,34,18,2,269,3851,0.81,11446,25998,0.00,1004.00
16:50:40,1778863839,34,17,0,255,3852,0.74,9688,21709,0.00,404.00
16:50:47,1778863846,26,13,2,230,3853,0.68,10708,25032,0.00,200.00
16:50:54,1778863853,37,14,5,251,3853,1.09,10999,24073,80.00,2176.00
16:51:01,1778863860,31,22,3,264,3854,1.01,10826,24162,0.00,884.00
16:51:08,1778863867,38,19,1,234,3856,1.59,11716,26413,0.00,264.00
16:51:15,1778863874,28,17,2,233,3856,1.46,11044,24255,0.00,332.00
16:51:22,1778863881,22,15,0,231,3857,2.62,8303,17514,0.00,340.00
16:51:29,1778863888,37,19,2,242,3858,3.50,11700,27044,0.00,56.00
16:51:36,1778863895,35,20,4,230,3858,3.22,11547,27319,0.00,368.00
16:51:43,1778863902,29,16,2,220,3862,3.17,11280,25282,0.00,3488.00
16:51:50,1778863909,32,18,0,213,3862,3.64,9724,20949,0.00,296.00
16:51:57,1778863916,26,14,2,215,3863,3.16,9182,19770,0.00,448.00
16:52:04,1778863923,38,21,4,234,3863,2.90,11391,24798,0.00,352.00
16:52:12,1778863930,43,32,0,179,3727,2.67,11494,27322,0.00,184.00
16:52:19,1778863938,25,15,6,140,3682,3.30,10972,23685,0.00,1272.00
16:52:26,1778863945,27,15,2,127,3683,3.04,10375,22727,0.00,264.00
16:52:33,1778863952,30,17,1,135,3684,3.80,10408,23287,0.00,1080.00
16:52:40,1778863959,31,19,2,148,3685,3.49,10857,24211,0.00,148.00
16:52:47,1778863966,28,16,3,175,3686,3.21,11028,26072,0.00,416.00
16:52:54,1778863973,33,15,5,186,3687,3.68,10711,22635,0.00,2468.00
16:53:01,1778863980,22,16,1,194,3687,3.38,9366,18866,0.00,372.00
16:53:08,1778863987,34,19,2,194,3688,2.86,11365,26652,0.00,110.89
16:53:15,1778863994,28,16,2,205,3689,3.36,10028,22247,0.00,292.00
16:53:22,1778864001,31,21,1,210,3689,3.09,10257,22600,0.00,136.00
16:53:29,1778864008,28,16,2,234,3690,3.09,11156,24970,0.00,208.00
16:53:36,1778864015,23,14,1,260,3690,3.00,9257,20217,68.00,216.00
16:53:43,1778864022,32,19,1,242,3691,2.69,11203,24899,0.00,876.00
16:53:50,1778864029,29,18,1,262,3692,2.47,10586,23168,0.00,1000.00
16:53:57,1778864036,27,13,1,283,3693,2.28,9882,21118,0.00,536.00
16:54:04,1778864043,37,18,5,265,3693,1.92,10891,24890,0.00,364.00
16:54:11,1778864050,31,19,1,263,3694,2.89,10063,22278,0.00,284.00
16:54:18,1778864057,36,22,2,256,3695,3.77,12140,27541,0.00,148.00
16:54:25,1778864064,24,15,1,287,3696,3.47,9480,19918,0.00,340.00
16:54:32,1778864071,29,18,2,293,3697,4.63,11111,25609,0.00,174.26
16:54:39,1778864078,29,17,0,276,3697,5.78,10322,23321,0.00,356.00
16:54:47,1778864085,35,20,2,293,3698,5.56,11891,26514,0.00,0.00
16:54:54,1778864093,27,16,3,323,3699,5.72,9956,22371,0.00,6504.00
16:55:01,1778864100,20,13,1,319,3700,5.26,8866,18611,0.00,248.00
16:55:08,1778864107,21,12,0,313,3700,4.89,8821,18924,0.00,408.00
16:55:15,1778864114,38,18,2,299,3701,4.50,11051,24987,0.00,224.00
16:55:22,1778864121,35,21,2,294,3702,4.38,10556,24107,0.00,404.00
16:55:29,1778864128,26,13,4,297,3702,4.92,11026,24623,0.00,172.00
16:55:36,1778864135,31,16,0,290,3703,4.52,10212,22484,0.00,540.00
16:55:43,1778864142,26,13,2,282,3703,4.55,10751,23331,0.00,1740.00
16:55:50,1778864149,34,19,1,280,3705,4.99,11363,25123,0.00,512.00
16:55:57,1778864156,27,15,1,279,3705,4.67,9645,21292,0.00,172.00
16:56:04,1778864163,29,12,3,268,3706,4.02,9344,20869,0.00,2596.00
16:56:11,1778864170,34,23,2,275,3706,3.70,11077,25249,0.00,48.00
16:56:18,1778864177,31,17,0,285,3707,3.53,10394,23545,0.00,248.00
16:56:25,1778864184,27,16,1,302,3708,3.41,10084,23138,16.00,172.00
16:56:32,1778864191,24,17,1,311,3709,4.50,10866,23450,0.00,444.00
16:56:39,1778864198,26,14,2,329,3709,4.94,9747,20986,0.00,276.00
16:56:46,1778864205,37,18,0,337,3710,4.62,10943,24646,0.00,244.00
16:56:54,1778864212,32,18,3,345,3711,4.13,11266,25893,0.00,2688.00
16:57:01,1778864220,27,18,0,339,3711,3.80,9817,21127,0.00,416.00
16:57:08,1778864227,28,16,2,343,3712,3.73,10576,22575,0.00,200.00
16:57:15,1778864234,31,15,3,356,3712,3.43,10793,24482,0.00,172.00
16:57:22,1778864241,41,27,3,356,3713,3.64,11556,27916,0.00,1292.00
16:57:29,1778864248,29,16,1,319,3714,3.74,10414,23526,0.00,344.00
16:57:36,1778864255,24,14,2,282,3714,3.68,10180,22048,48.00,588.00
16:57:43,1778864262,33,17,3,286,3715,5.99,11593,25367,0.00,1000.00
16:57:50,1778864269,28,14,1,300,3716,5.51,9694,22351,0.00,28.00
16:57:57,1778864276,29,18,0,303,3717,5.71,9686,21808,0.00,416.00
16:58:04,1778864283,47,25,2,302,3717,6.84,12025,28283,0.00,2920.00
16:58:11,1778864290,32,23,2,298,3720,7.34,9962,22827,0.00,120.00
16:58:18,1778864297,23,13,1,312,3721,6.52,9027,19054,0.00,104.00
16:58:25,1778864304,30,16,5,313,3722,6.07,10738,24090,0.00,260.00
16:58:32,1778864311,35,22,1,296,3730,5.59,11813,29221,0.00,588.24
16:58:39,1778864318,24,13,2,308,3731,4.80,10128,20882,0.00,412.00
16:58:46,1778864325,24,12,1,302,3733,5.46,9421,20100,0.00,324.00
16:58:54,1778864332,26,15,5,298,3734,4.86,11087,24005,0.00,2804.00
16:59:01,1778864340,31,21,1,293,3735,4.87,10404,23251,0.00,172.00
16:59:08,1778864347,26,14,2,302,3735,5.08,9818,21419,0.00,100.00
16:59:15,1778864354,39,17,8,287,3736,4.75,12324,28972,0.00,427.72
16:59:22,1778864361,25,17,2,306,3737,5.57,10196,21967,0.00,268.00
16:59:29,1778864368,31,19,2,317,3738,7.67,11057,25068,0.00,412.00
