Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
20:46:33,wordpress-deployment-7c7bb76d6f-pzg57,114m,234Mi,29m,61Mi
20:46:33,wordpress-deployment-7c7bb76d6f-wsmvd,508m,668Mi,29m,61Mi
20:46:33,wordpress-mysql-8484774888-bwt4v,139m,550Mi,29m,61Mi
20:46:38,wordpress-deployment-7c7bb76d6f-ds6hf,438m,629Mi,27m,60Mi
20:46:38,wordpress-deployment-7c7bb76d6f-mvbl7,323m,412Mi,27m,60Mi
20:46:38,wordpress-deployment-7c7bb76d6f-pzg57,295m,548Mi,27m,60Mi
20:46:38,wordpress-deployment-7c7bb76d6f-wsmvd,317m,602Mi,27m,60Mi
20:46:38,wordpress-mysql-8484774888-bwt4v,119m,550Mi,27m,60Mi
20:46:43,wordpress-deployment-7c7bb76d6f-ds6hf,438m,629Mi,27m,60Mi
20:46:43,wordpress-deployment-7c7bb76d6f-mvbl7,323m,412Mi,27m,60Mi
20:46:43,wordpress-deployment-7c7bb76d6f-pzg57,295m,548Mi,27m,60Mi
20:46:43,wordpress-deployment-7c7bb76d6f-wsmvd,317m,602Mi,27m,60Mi
20:46:43,wordpress-mysql-8484774888-bwt4v,119m,550Mi,27m,60Mi
20:46:48,wordpress-deployment-7c7bb76d6f-ds6hf,438m,629Mi,27m,60Mi
20:46:48,wordpress-deployment-7c7bb76d6f-mvbl7,323m,412Mi,27m,60Mi
20:46:48,wordpress-deployment-7c7bb76d6f-pzg57,295m,548Mi,27m,60Mi
20:46:48,wordpress-deployment-7c7bb76d6f-wsmvd,317m,602Mi,27m,60Mi
20:46:48,wordpress-mysql-8484774888-bwt4v,119m,550Mi,27m,60Mi
20:46:54,wordpress-deployment-7c7bb76d6f-ds6hf,438m,629Mi,23m,60Mi
20:46:54,wordpress-deployment-7c7bb76d6f-mvbl7,267m,199Mi,23m,60Mi
20:46:54,wordpress-deployment-7c7bb76d6f-wsmvd,283m,522Mi,23m,60Mi
20:46:54,wordpress-mysql-8484774888-bwt4v,129m,549Mi,23m,60Mi
20:46:59,wordpress-deployment-7c7bb76d6f-ds6hf,438m,629Mi,23m,60Mi
20:46:59,wordpress-deployment-7c7bb76d6f-mvbl7,267m,199Mi,23m,60Mi
20:46:59,wordpress-deployment-7c7bb76d6f-wsmvd,283m,522Mi,23m,60Mi
20:46:59,wordpress-mysql-8484774888-bwt4v,129m,549Mi,23m,60Mi
20:47:04,wordpress-deployment-7c7bb76d6f-ds6hf,438m,629Mi,23m,60Mi
20:47:04,wordpress-deployment-7c7bb76d6f-mvbl7,267m,199Mi,23m,60Mi
20:47:04,wordpress-deployment-7c7bb76d6f-wsmvd,283m,522Mi,23m,60Mi
20:47:04,wordpress-mysql-8484774888-bwt4v,129m,549Mi,23m,60Mi
20:47:09,wordpress-deployment-7c7bb76d6f-ds6hf,359m,538Mi,26m,61Mi
20:47:09,wordpress-deployment-7c7bb76d6f-mvbl7,417m,469Mi,26m,61Mi
20:47:09,wordpress-deployment-7c7bb76d6f-wsmvd,283m,522Mi,26m,61Mi
20:47:09,wordpress-mysql-8484774888-bwt4v,153m,551Mi,26m,61Mi
