Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
18:31:56,wordpress-deployment-7c7bb76d6f-ds6hf,1m,71Mi,1m,77Mi
18:31:56,wordpress-mysql-8484774888-bwt4v,3m,450Mi,1m,77Mi
18:32:01,wordpress-deployment-7c7bb76d6f-ds6hf,1m,71Mi,1m,77Mi
18:32:01,wordpress-mysql-8484774888-bwt4v,3m,450Mi,1m,77Mi
18:32:06,wordpress-deployment-7c7bb76d6f-ds6hf,1m,71Mi,1m,77Mi
18:32:06,wordpress-mysql-8484774888-bwt4v,3m,450Mi,1m,77Mi
18:32:11,wordpress-deployment-7c7bb76d6f-ds6hf,1m,71Mi,1m,77Mi
18:32:11,wordpress-mysql-8484774888-bwt4v,3m,450Mi,1m,77Mi
18:32:16,wordpress-deployment-7c7bb76d6f-ds6hf,1m,71Mi,1m,77Mi
18:32:16,wordpress-mysql-8484774888-bwt4v,3m,450Mi,1m,77Mi
18:32:22,wordpress-deployment-7c7bb76d6f-ds6hf,1m,71Mi,1m,77Mi
18:32:22,wordpress-mysql-8484774888-bwt4v,3m,450Mi,1m,77Mi
18:32:27,wordpress-deployment-7c7bb76d6f-ds6hf,1m,71Mi,1m,77Mi
18:32:27,wordpress-mysql-8484774888-bwt4v,3m,450Mi,1m,77Mi
18:32:32,wordpress-deployment-7c7bb76d6f-ds6hf,1m,71Mi,1m,77Mi
18:32:32,wordpress-mysql-8484774888-bwt4v,3m,450Mi,1m,77Mi
18:32:37,wordpress-deployment-7c7bb76d6f-ds6hf,525m,133Mi,12m,78Mi
18:32:37,wordpress-mysql-8484774888-bwt4v,85m,456Mi,12m,78Mi
18:32:42,wordpress-deployment-7c7bb76d6f-ds6hf,525m,133Mi,12m,78Mi
18:32:42,wordpress-mysql-8484774888-bwt4v,85m,456Mi,12m,78Mi
18:32:47,wordpress-deployment-7c7bb76d6f-ds6hf,525m,133Mi,12m,78Mi
18:32:47,wordpress-mysql-8484774888-bwt4v,85m,456Mi,12m,78Mi
18:32:53,wordpress-deployment-7c7bb76d6f-7kcjg,11m,33Mi,25m,80Mi
18:32:53,wordpress-deployment-7c7bb76d6f-ds6hf,952m,236Mi,25m,80Mi
18:32:53,wordpress-mysql-8484774888-bwt4v,119m,494Mi,25m,80Mi
18:32:58,wordpress-deployment-7c7bb76d6f-7kcjg,11m,33Mi,25m,80Mi
18:32:58,wordpress-deployment-7c7bb76d6f-ds6hf,952m,236Mi,25m,80Mi
18:32:58,wordpress-mysql-8484774888-bwt4v,119m,494Mi,25m,80Mi
18:33:03,wordpress-deployment-7c7bb76d6f-7kcjg,11m,33Mi,25m,80Mi
18:33:03,wordpress-deployment-7c7bb76d6f-ds6hf,952m,236Mi,25m,80Mi
18:33:03,wordpress-mysql-8484774888-bwt4v,119m,494Mi,25m,80Mi
18:33:08,wordpress-deployment-7c7bb76d6f-2ggcz,10m,27Mi,24m,47Mi
18:33:08,wordpress-deployment-7c7bb76d6f-7kcjg,1m,33Mi,24m,47Mi
18:33:08,wordpress-deployment-7c7bb76d6f-ds6hf,948m,298Mi,24m,47Mi
18:33:08,wordpress-mysql-8484774888-bwt4v,117m,497Mi,24m,47Mi
18:33:13,wordpress-deployment-7c7bb76d6f-2ggcz,10m,27Mi,24m,47Mi
18:33:13,wordpress-deployment-7c7bb76d6f-7kcjg,1m,33Mi,24m,47Mi
18:33:13,wordpress-deployment-7c7bb76d6f-ds6hf,948m,298Mi,24m,47Mi
18:33:13,wordpress-mysql-8484774888-bwt4v,117m,497Mi,24m,47Mi
18:33:19,wordpress-deployment-7c7bb76d6f-2ggcz,10m,27Mi,24m,47Mi
18:33:19,wordpress-deployment-7c7bb76d6f-7kcjg,1m,33Mi,24m,47Mi
18:33:19,wordpress-deployment-7c7bb76d6f-ds6hf,948m,298Mi,24m,47Mi
18:33:19,wordpress-mysql-8484774888-bwt4v,117m,497Mi,24m,47Mi
18:33:24,wordpress-deployment-7c7bb76d6f-2ggcz,8m,27Mi,23m,48Mi
18:33:24,wordpress-deployment-7c7bb76d6f-7kcjg,472m,349Mi,23m,48Mi
18:33:24,wordpress-deployment-7c7bb76d6f-ds6hf,633m,327Mi,23m,48Mi
18:33:24,wordpress-mysql-8484774888-bwt4v,111m,504Mi,23m,48Mi
18:33:29,wordpress-deployment-7c7bb76d6f-2ggcz,8m,27Mi,23m,48Mi
18:33:29,wordpress-deployment-7c7bb76d6f-7kcjg,472m,349Mi,23m,48Mi
18:33:29,wordpress-deployment-7c7bb76d6f-ds6hf,633m,327Mi,23m,48Mi
18:33:29,wordpress-mysql-8484774888-bwt4v,111m,504Mi,23m,48Mi
18:33:34,wordpress-deployment-7c7bb76d6f-2ggcz,8m,27Mi,23m,48Mi
18:33:34,wordpress-deployment-7c7bb76d6f-7kcjg,472m,349Mi,23m,48Mi
18:33:34,wordpress-deployment-7c7bb76d6f-ds6hf,633m,327Mi,23m,48Mi
18:33:34,wordpress-mysql-8484774888-bwt4v,111m,504Mi,23m,48Mi
18:33:39,wordpress-deployment-7c7bb76d6f-2ggcz,82m,109Mi,30m,49Mi
18:33:39,wordpress-deployment-7c7bb76d6f-7kcjg,424m,357Mi,30m,49Mi
18:33:39,wordpress-deployment-7c7bb76d6f-ds6hf,623m,241Mi,30m,49Mi
18:33:39,wordpress-mysql-8484774888-bwt4v,126m,508Mi,30m,49Mi
18:33:44,wordpress-deployment-7c7bb76d6f-2ggcz,82m,109Mi,30m,49Mi
18:33:44,wordpress-deployment-7c7bb76d6f-7kcjg,424m,357Mi,30m,49Mi
18:33:44,wordpress-deployment-7c7bb76d6f-ds6hf,623m,241Mi,30m,49Mi
18:33:44,wordpress-mysql-8484774888-bwt4v,126m,508Mi,30m,49Mi
18:33:50,wordpress-deployment-7c7bb76d6f-2ggcz,82m,109Mi,30m,49Mi
18:33:50,wordpress-deployment-7c7bb76d6f-7kcjg,424m,357Mi,30m,49Mi
18:33:50,wordpress-deployment-7c7bb76d6f-ds6hf,623m,241Mi,30m,49Mi
18:33:50,wordpress-mysql-8484774888-bwt4v,126m,508Mi,30m,49Mi
18:33:55,wordpress-deployment-7c7bb76d6f-2ggcz,646m,416Mi,28m,50Mi
18:33:55,wordpress-deployment-7c7bb76d6f-7kcjg,467m,279Mi,28m,50Mi
18:33:55,wordpress-deployment-7c7bb76d6f-ds6hf,369m,249Mi,28m,50Mi
