Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
18:43:52,wordpress-deployment-7c7bb76d6f-9fqhw,1m,110Mi,1m,55Mi
18:43:52,wordpress-mysql-8484774888-77bqs,3m,692Mi,1m,55Mi
18:43:57,wordpress-deployment-7c7bb76d6f-9fqhw,1m,110Mi,1m,55Mi
18:43:57,wordpress-mysql-8484774888-77bqs,3m,692Mi,1m,55Mi
18:44:02,wordpress-deployment-7c7bb76d6f-9fqhw,1m,110Mi,1m,55Mi
18:44:02,wordpress-mysql-8484774888-77bqs,3m,692Mi,1m,55Mi
18:44:07,wordpress-deployment-7c7bb76d6f-9fqhw,1m,110Mi,1m,55Mi
18:44:07,wordpress-mysql-8484774888-77bqs,3m,692Mi,1m,55Mi
18:44:13,wordpress-deployment-7c7bb76d6f-9fqhw,1m,110Mi,1m,55Mi
18:44:13,wordpress-mysql-8484774888-77bqs,3m,692Mi,1m,55Mi
18:44:18,wordpress-deployment-7c7bb76d6f-9fqhw,104m,138Mi,1m,55Mi
18:44:18,wordpress-mysql-8484774888-77bqs,22m,692Mi,1m,55Mi
18:44:23,wordpress-deployment-7c7bb76d6f-9fqhw,104m,138Mi,1m,55Mi
18:44:23,wordpress-mysql-8484774888-77bqs,22m,692Mi,1m,55Mi
18:44:28,wordpress-deployment-7c7bb76d6f-9fqhw,104m,138Mi,1m,55Mi
18:44:28,wordpress-mysql-8484774888-77bqs,22m,692Mi,1m,55Mi
18:44:33,wordpress-deployment-7c7bb76d6f-9fqhw,104m,138Mi,17m,58Mi
18:44:33,wordpress-mysql-8484774888-77bqs,123m,694Mi,17m,58Mi
18:44:38,wordpress-deployment-7c7bb76d6f-9fqhw,104m,138Mi,17m,58Mi
18:44:38,wordpress-mysql-8484774888-77bqs,123m,694Mi,17m,58Mi
18:44:44,wordpress-deployment-7c7bb76d6f-9fqhw,104m,138Mi,17m,58Mi
18:44:44,wordpress-mysql-8484774888-77bqs,123m,694Mi,17m,58Mi
18:44:49,wordpress-deployment-7c7bb76d6f-9fqhw,994m,507Mi,17m,58Mi
18:44:49,wordpress-mysql-8484774888-77bqs,122m,698Mi,17m,58Mi
18:44:54,wordpress-deployment-7c7bb76d6f-9fqhw,994m,507Mi,17m,58Mi
18:44:54,wordpress-mysql-8484774888-77bqs,122m,698Mi,17m,58Mi
18:44:59,wordpress-deployment-7c7bb76d6f-9fqhw,994m,507Mi,17m,58Mi
18:44:59,wordpress-mysql-8484774888-77bqs,122m,698Mi,17m,58Mi
18:45:04,wordpress-deployment-7c7bb76d6f-9fqhw,992m,810Mi,31m,62Mi
18:45:04,wordpress-mysql-8484774888-77bqs,102m,701Mi,31m,62Mi
18:45:09,wordpress-deployment-7c7bb76d6f-9fqhw,992m,810Mi,31m,62Mi
18:45:09,wordpress-mysql-8484774888-77bqs,102m,701Mi,31m,62Mi
18:45:15,wordpress-deployment-7c7bb76d6f-9fqhw,992m,810Mi,31m,62Mi
18:45:15,wordpress-mysql-8484774888-77bqs,102m,701Mi,31m,62Mi
18:45:20,wordpress-deployment-7c7bb76d6f-6zblq,7m,15Mi,78m,63Mi
18:45:20,wordpress-deployment-7c7bb76d6f-9fqhw,228m,242Mi,78m,63Mi
18:45:20,wordpress-mysql-8484774888-77bqs,29m,692Mi,78m,63Mi
18:45:25,wordpress-deployment-7c7bb76d6f-6zblq,7m,15Mi,78m,63Mi
18:45:25,wordpress-deployment-7c7bb76d6f-9fqhw,228m,242Mi,78m,63Mi
18:45:25,wordpress-mysql-8484774888-77bqs,29m,692Mi,78m,63Mi
18:45:30,wordpress-deployment-7c7bb76d6f-6zblq,7m,15Mi,78m,63Mi
18:45:30,wordpress-deployment-7c7bb76d6f-9fqhw,228m,242Mi,78m,63Mi
18:45:30,wordpress-mysql-8484774888-77bqs,29m,692Mi,78m,63Mi
18:45:35,wordpress-deployment-7c7bb76d6f-6zblq,403m,381Mi,122m,68Mi
18:45:35,wordpress-deployment-7c7bb76d6f-9fqhw,7m,230Mi,122m,68Mi
18:45:35,wordpress-deployment-7c7bb76d6f-wfmrm,1m,15Mi,122m,68Mi
18:45:35,wordpress-mysql-8484774888-77bqs,77m,693Mi,122m,68Mi
18:45:40,wordpress-deployment-7c7bb76d6f-6zblq,403m,381Mi,122m,68Mi
18:45:40,wordpress-deployment-7c7bb76d6f-9fqhw,7m,230Mi,122m,68Mi
18:45:40,wordpress-deployment-7c7bb76d6f-wfmrm,1m,15Mi,122m,68Mi
18:45:40,wordpress-mysql-8484774888-77bqs,77m,693Mi,122m,68Mi
