Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
00:59:39,drupal-deployment-677cb58b94-npgbj,25m,266Mi,1458m,97Mi,BLOCKED
00:59:39,drupal-mysql-d86854f86-229bw,11m,480Mi,1458m,97Mi,BLOCKED
00:59:44,drupal-deployment-677cb58b94-npgbj,25m,266Mi,1458m,97Mi,BLOCKED
00:59:44,drupal-mysql-d86854f86-229bw,11m,480Mi,1458m,97Mi,BLOCKED
00:59:50,drupal-deployment-677cb58b94-npgbj,25m,266Mi,1458m,97Mi,BLOCKED
00:59:50,drupal-mysql-d86854f86-229bw,11m,480Mi,1458m,97Mi,BLOCKED
00:59:55,drupal-deployment-677cb58b94-npgbj,54m,266Mi,1475m,98Mi,BLOCKED
00:59:55,drupal-mysql-d86854f86-229bw,32m,480Mi,1475m,98Mi,BLOCKED
01:00:00,drupal-deployment-677cb58b94-npgbj,54m,266Mi,1475m,98Mi,BLOCKED
01:00:00,drupal-mysql-d86854f86-229bw,32m,480Mi,1475m,98Mi,BLOCKED
01:00:05,drupal-deployment-677cb58b94-npgbj,54m,266Mi,1475m,98Mi,BLOCKED
01:00:05,drupal-mysql-d86854f86-229bw,32m,480Mi,1475m,98Mi,BLOCKED
01:00:11,drupal-deployment-677cb58b94-npgbj,35m,266Mi,1503m,98Mi,BLOCKED
01:00:11,drupal-mysql-d86854f86-229bw,8m,480Mi,1503m,98Mi,BLOCKED
01:00:16,drupal-deployment-677cb58b94-npgbj,35m,266Mi,1503m,98Mi,BLOCKED
01:00:16,drupal-mysql-d86854f86-229bw,8m,480Mi,1503m,98Mi,BLOCKED
01:00:21,drupal-deployment-677cb58b94-npgbj,35m,266Mi,1503m,98Mi,BLOCKED
01:00:21,drupal-mysql-d86854f86-229bw,8m,480Mi,1503m,98Mi,BLOCKED
01:00:26,drupal-deployment-677cb58b94-npgbj,25m,266Mi,1509m,98Mi,BLOCKED
01:00:26,drupal-mysql-d86854f86-229bw,12m,480Mi,1509m,98Mi,BLOCKED
01:00:32,drupal-deployment-677cb58b94-npgbj,25m,266Mi,1509m,98Mi,BLOCKED
01:00:32,drupal-mysql-d86854f86-229bw,12m,480Mi,1509m,98Mi,BLOCKED
01:00:37,drupal-deployment-677cb58b94-npgbj,28m,266Mi,1526m,98Mi,BLOCKED
01:00:37,drupal-mysql-d86854f86-229bw,8m,480Mi,1526m,98Mi,BLOCKED
01:00:42,drupal-deployment-677cb58b94-npgbj,28m,266Mi,1526m,98Mi,BLOCKED
01:00:42,drupal-mysql-d86854f86-229bw,8m,480Mi,1526m,98Mi,BLOCKED
01:00:48,drupal-deployment-677cb58b94-npgbj,28m,266Mi,1526m,98Mi,BLOCKED
01:00:48,drupal-mysql-d86854f86-229bw,8m,480Mi,1526m,98Mi,BLOCKED
01:00:53,drupal-deployment-677cb58b94-npgbj,45m,266Mi,1532m,97Mi,NONE
01:00:53,drupal-mysql-d86854f86-229bw,10m,481Mi,1532m,97Mi,NONE
01:00:58,drupal-deployment-677cb58b94-npgbj,45m,266Mi,1532m,97Mi,NONE
01:00:58,drupal-mysql-d86854f86-229bw,10m,481Mi,1532m,97Mi,NONE
01:01:03,drupal-deployment-677cb58b94-npgbj,45m,266Mi,1532m,97Mi,BLOCKED
01:01:03,drupal-mysql-d86854f86-229bw,10m,481Mi,1532m,97Mi,BLOCKED
01:01:08,drupal-deployment-677cb58b94-npgbj,45m,264Mi,1326m,97Mi,BLOCKED
01:01:08,drupal-mysql-d86854f86-229bw,23m,480Mi,1326m,97Mi,BLOCKED
01:01:14,drupal-deployment-677cb58b94-npgbj,45m,264Mi,1326m,97Mi,BLOCKED
01:01:14,drupal-mysql-d86854f86-229bw,23m,480Mi,1326m,97Mi,BLOCKED
01:01:19,drupal-deployment-677cb58b94-npgbj,45m,264Mi,1326m,97Mi,BLOCKED
01:01:19,drupal-mysql-d86854f86-229bw,23m,480Mi,1326m,97Mi,BLOCKED
01:01:24,drupal-deployment-677cb58b94-npgbj,21m,264Mi,1317m,99Mi,BLOCKED
01:01:24,drupal-mysql-d86854f86-229bw,9m,481Mi,1317m,99Mi,BLOCKED
01:01:29,drupal-deployment-677cb58b94-npgbj,21m,264Mi,1317m,99Mi,BLOCKED
01:01:29,drupal-mysql-d86854f86-229bw,9m,481Mi,1317m,99Mi,BLOCKED
01:01:35,drupal-deployment-677cb58b94-npgbj,21m,264Mi,1317m,99Mi,BLOCKED
01:01:35,drupal-mysql-d86854f86-229bw,9m,481Mi,1317m,99Mi,BLOCKED
01:01:40,drupal-deployment-677cb58b94-npgbj,39m,264Mi,1519m,98Mi,BLOCKED
01:01:40,drupal-mysql-d86854f86-229bw,14m,481Mi,1519m,98Mi,BLOCKED
01:01:46,drupal-deployment-677cb58b94-npgbj,39m,264Mi,1519m,98Mi,BLOCKED
