Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
23:28:04,1778628483,15,8,8,176,4108,0.78,8928,18066,0.00,2772.00
23:28:11,1778628490,9,7,3,170,4108,0.71,9842,19829,0.00,248.00
23:28:18,1778628497,8,12,1,181,4109,0.84,8863,17346,0.00,232.00
23:28:25,1778628504,14,11,7,172,4109,0.85,11422,23997,0.00,236.00
23:28:32,1778628511,7,8,1,168,4107,0.78,9100,17566,0.00,272.00
23:28:39,1778628518,8,9,1,164,4103,1.12,9831,18054,0.00,1508.00
23:28:46,1778628525,8,8,1,184,4103,1.19,9600,18383,0.00,152.00
23:28:53,1778628532,8,6,3,182,4104,1.09,8707,16614,0.00,904.00
23:29:00,1778628539,7,5,2,178,4104,1.00,9287,17467,0.00,460.00
23:29:07,1778628546,9,13,1,173,4105,1.00,10923,20071,0.00,112.00
23:29:14,1778628553,22,12,6,161,4107,1.22,10141,19289,0.00,4244.00
23:29:21,1778628560,12,9,4,182,4108,1.13,10631,20767,0.00,216.00
23:29:28,1778628567,11,15,1,181,4108,1.03,10120,18944,0.00,120.00
23:29:35,1778628574,10,10,7,172,4109,1.02,13325,27360,0.00,556.00
23:29:42,1778628581,9,10,4,168,4110,1.26,11152,21312,0.00,108.00
23:29:49,1778628588,8,6,2,167,4111,1.14,9709,18236,0.00,428.00
23:29:56,1778628595,7,5,3,168,4111,1.13,9515,18271,0.00,372.00
23:30:03,1778628602,9,9,2,167,4112,1.18,10730,20065,0.00,1004.00
23:30:10,1778628609,7,6,3,158,4113,1.09,9912,18522,0.00,256.00
23:30:17,1778628616,13,14,1,170,4113,1.08,10719,20173,0.00,216.00
23:30:24,1778628623,18,8,6,160,4114,0.99,9420,17984,0.00,6692.00
23:30:31,1778628630,7,8,1,168,4114,0.91,10630,20222,0.00,208.00
