Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
23:03:43,1778627022,7,5,3,132,4133,0.17,6711,13355,0.00,2876.00
23:03:50,1778627029,12,7,2,144,4133,0.15,8997,18383,0.00,480.00
23:03:57,1778627036,11,10,1,130,4133,0.14,9006,17647,0.00,124.00
23:04:04,1778627043,21,11,9,139,4134,0.60,11473,22972,0.00,372.00
23:04:11,1778627050,12,8,3,123,4134,0.55,10767,21356,0.00,229.70
23:04:18,1778627057,12,15,2,131,4135,0.47,11428,23041,0.00,3104.00
23:04:26,1778627064,7,6,3,172,4104,0.51,9241,17391,348.00,324.00
23:04:33,1778627072,6,5,2,171,4107,0.59,8703,16682,0.00,320.00
23:04:40,1778627079,7,7,2,162,4108,1.50,9964,19211,0.00,244.00
23:04:47,1778627086,15,10,2,153,4108,1.38,11232,21219,0.00,128.00
23:04:54,1778627093,10,9,2,149,4110,1.17,10654,20689,0.00,4624.00
23:05:01,1778627100,7,4,2,155,4110,1.16,8909,16906,0.00,292.00
23:05:08,1778627107,14,15,1,139,4111,1.21,10590,19562,0.00,608.00
23:05:15,1778627114,19,9,7,159,4111,1.12,11660,22307,0.00,452.00
23:05:22,1778627121,9,7,1,154,4113,1.03,9803,18633,0.00,360.00
23:05:29,1778627128,9,7,1,155,4113,1.03,9450,18258,0.00,248.00
23:05:36,1778627135,12,7,3,151,4114,1.43,10364,21232,0.00,364.00
23:05:43,1778627142,14,10,2,148,4114,1.77,11349,21149,0.00,1056.00
23:05:50,1778627149,7,9,3,141,4115,1.71,11367,21322,0.00,168.00
23:05:57,1778627156,8,10,3,159,4117,1.57,9708,18349,0.00,156.00
23:06:04,1778627163,27,14,6,157,4117,1.65,11862,23255,0.00,3000.00
23:06:11,1778627170,7,5,2,153,4118,1.76,8619,16139,0.00,184.00
23:06:18,1778627177,9,12,1,147,4118,2.09,10532,19622,0.00,1656.00
23:06:25,1778627184,10,10,11,149,4120,2.16,11900,22910,0.00,1424.00
23:06:32,1778627191,7,5,1,138,4120,1.99,8724,16705,0.00,204.00
23:06:39,1778627198,10,13,2,141,4121,1.92,10629,20695,0.00,312.00
23:06:46,1778627205,9,8,2,139,4121,1.77,10786,20414,0.00,245.54
23:06:53,1778627212,6,7,2,152,4123,1.79,9186,17397,0.00,1160.00
23:07:00,1778627219,11,8,2,129,4123,1.65,9678,18093,0.00,264.00
23:07:07,1778627226,8,9,3,143,4124,1.52,8757,16640,0.00,340.00
23:07:14,1778627233,21,11,6,127,4124,1.28,11842,22883,0.00,2160.00
23:07:21,1778627240,8,8,1,134,4125,1.26,9941,18568,0.00,168.00
23:07:28,1778627247,8,8,2,143,4126,1.37,9365,17581,0.00,324.00
23:07:35,1778627254,12,7,3,139,4127,1.26,10969,23460,0.00,132.00
23:07:42,1778627261,8,5,2,124,4127,1.40,8735,16470,0.00,136.00
23:07:49,1778627268,9,11,2,129,4128,1.27,11680,23115,0.00,256.00
23:07:57,1778627275,10,9,3,126,4129,1.16,10240,19443,0.00,1224.00
23:08:04,1778627283,9,7,9,181,4101,0.99,9838,18798,0.00,3652.00
23:08:11,1778627290,7,7,2,156,4106,0.91,9347,17148,296.00,252.00
23:08:18,1778627297,8,8,2,156,4107,1.14,8915,16733,0.00,324.00
23:08:25,1778627304,20,11,9,154,4107,1.12,11509,22668,0.00,324.00
23:08:32,1778627311,7,5,2,155,4108,1.03,8815,16667,0.00,144.00
23:08:39,1778627318,8,9,2,154,4109,1.46,9633,18334,0.00,152.00
23:08:46,1778627325,9,7,3,148,4109,1.35,10779,20216,0.00,488.00
23:08:53,1778627332,10,7,1,157,4110,1.14,10014,18268,0.00,888.00
23:09:00,1778627339,8,8,2,149,4111,1.05,10795,20462,0.00,552.00
23:09:07,1778627346,8,7,4,154,4112,0.96,9773,18767,0.00,192.00
23:09:14,1778627353,14,10,5,167,4103,0.81,11012,20985,20.00,2756.00
23:09:21,1778627360,8,9,3,163,4104,0.75,11047,21632,0.00,228.00
23:09:28,1778627367,9,6,3,161,4104,0.63,9970,18901,0.00,164.00
23:09:35,1778627374,11,10,11,163,4105,0.58,11928,23662,0.00,176.00
23:09:42,1778627381,7,7,4,153,4107,0.54,10073,19136,0.00,2784.00
23:09:49,1778627388,18,15,3,154,4108,0.84,11365,21897,0.00,400.00
23:09:56,1778627395,7,6,2,153,4108,0.77,9923,18457,0.00,348.00
23:10:03,1778627402,5,5,1,154,4109,0.65,8245,15075,0.00,992.00
23:10:10,1778627409,10,10,2,143,4109,0.60,10003,18951,0.00,304.00
23:10:17,1778627416,6,4,3,152,4110,0.55,8393,16398,0.00,476.00
23:10:24,1778627423,20,9,4,149,4111,1.06,10187,19793,0.00,2780.00
23:10:31,1778627430,6,6,2,142,4111,0.97,8994,17006,0.00,400.00
23:10:38,1778627437,10,12,2,137,4111,0.82,10052,19329,0.00,352.00
23:10:45,1778627444,13,13,9,139,4113,0.76,12950,25152,0.00,132.00
23:10:52,1778627451,7,6,2,146,4113,0.70,9407,17637,0.00,560.00
23:10:59,1778627458,9,8,2,148,4114,0.59,11303,22153,0.00,1840.00
23:11:06,1778627465,13,7,1,148,4115,0.62,9902,18289,0.00,136.00
23:11:13,1778627472,7,6,3,124,4115,0.92,9150,17667,0.00,3316.00
23:11:20,1778627479,10,10,2,138,4116,0.85,11674,23749,0.00,268.00
23:11:27,1778627486,11,12,1,135,4117,1.02,10463,19576,0.00,224.00
23:11:35,1778627493,23,12,11,144,4117,1.26,12521,25109,0.00,296.00
23:11:42,1778627501,10,7,3,140,4118,1.16,9988,18866,0.00,320.00
23:11:49,1778627508,7,9,1,147,4118,0.98,10221,18919,0.00,1720.00
23:11:56,1778627515,7,8,1,143,4119,0.90,9609,17848,0.00,356.00
23:12:03,1778627522,9,7,2,145,4119,0.84,10097,18583,0.00,484.00
23:12:10,1778627529,10,9,4,136,4120,0.78,11273,22605,0.00,460.00
23:12:17,1778627536,7,8,2,137,4124,0.79,10211,19359,0.00,164.00
23:12:24,1778627543,8,7,6,135,4124,0.67,10408,19570,0.00,3300.00
23:12:31,1778627550,8,8,2,196,4092,0.62,10079,18952,340.00,344.00
23:12:38,1778627557,13,12,3,189,4096,0.52,10448,19974,564.00,124.00
23:12:45,1778627564,14,10,8,178,4098,0.48,11313,22363,0.00,224.00
23:12:52,1778627571,6,7,2,180,4098,0.44,10234,19138,0.00,276.00
23:12:59,1778627578,8,9,1,185,4099,0.37,10777,19961,0.00,276.00
23:13:06,1778627585,8,9,2,184,4099,0.34,10736,21782,0.00,168.00
23:13:13,1778627592,8,6,3,160,4100,0.29,9411,17713,0.00,912.00
23:13:20,1778627599,9,9,3,181,4101,0.27,11751,23236,0.00,220.00
23:13:27,1778627606,10,9,2,180,4101,0.24,10058,18689,0.00,128.00
23:13:34,1778627613,27,12,4,172,4102,0.37,10666,21539,0.00,2992.00
23:13:41,1778627620,6,6,1,163,4102,0.34,8499,15847,0.00,544.00
23:13:48,1778627627,7,9,1,173,4103,0.29,9638,17507,128.00,232.00
23:13:55,1778627634,10,6,8,176,4104,0.26,8910,18665,0.00,364.00
23:14:02,1778627641,5,2,2,165,4104,0.24,6320,12861,0.00,264.00
23:14:09,1778627648,8,4,1,173,4104,0.28,6675,13375,0.00,344.00
23:14:16,1778627655,6,3,2,172,4104,0.26,6653,13425,0.00,556.00
23:14:23,1778627662,5,3,3,179,4104,0.22,6453,12964,0.00,1028.00
23:14:30,1778627669,13,8,3,171,4105,0.20,7962,15841,0.00,172.00
23:14:37,1778627676,6,3,3,174,4105,0.19,7076,14254,0.00,132.00
23:14:44,1778627683,16,6,6,164,4105,0.16,7855,15721,0.00,1160.00
23:14:51,1778627690,9,5,1,180,4105,0.14,6892,13511,0.00,108.00
23:14:58,1778627697,6,6,1,179,4106,0.34,6343,12989,0.00,100.00
