Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
01:07:07,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1594m,102Mi,BLOCKED
01:07:07,wordpress-mysql-8484774888-hr64z,4m,477Mi,1594m,102Mi,BLOCKED
01:07:12,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1594m,102Mi,BLOCKED
01:07:12,wordpress-mysql-8484774888-hr64z,4m,477Mi,1594m,102Mi,BLOCKED
01:07:18,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1594m,102Mi,BLOCKED
01:07:18,wordpress-mysql-8484774888-hr64z,4m,477Mi,1594m,102Mi,BLOCKED
01:07:23,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1571m,102Mi,BLOCKED
01:07:23,wordpress-mysql-8484774888-hr64z,5m,477Mi,1571m,102Mi,BLOCKED
01:07:28,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1571m,102Mi,BLOCKED
01:07:28,wordpress-mysql-8484774888-hr64z,5m,477Mi,1571m,102Mi,BLOCKED
01:07:34,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1571m,102Mi,BLOCKED
01:07:34,wordpress-mysql-8484774888-hr64z,5m,477Mi,1571m,102Mi,BLOCKED
01:07:40,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1546m,102Mi,BLOCKED
01:07:40,wordpress-mysql-8484774888-hr64z,4m,477Mi,1546m,102Mi,BLOCKED
01:07:45,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1546m,102Mi,BLOCKED
01:07:45,wordpress-mysql-8484774888-hr64z,4m,477Mi,1546m,102Mi,BLOCKED
01:07:50,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1546m,102Mi,BLOCKED
01:07:50,wordpress-mysql-8484774888-hr64z,4m,477Mi,1546m,102Mi,BLOCKED
01:07:55,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1556m,100Mi,BLOCKED
01:07:55,wordpress-mysql-8484774888-hr64z,4m,477Mi,1556m,100Mi,BLOCKED
01:08:01,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1556m,100Mi,BLOCKED
01:08:01,wordpress-mysql-8484774888-hr64z,4m,477Mi,1556m,100Mi,BLOCKED
01:08:06,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1556m,100Mi,BLOCKED
01:08:06,wordpress-mysql-8484774888-hr64z,4m,477Mi,1556m,100Mi,BLOCKED
01:08:11,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1553m,99Mi,BLOCKED
01:08:11,wordpress-mysql-8484774888-hr64z,4m,477Mi,1553m,99Mi,BLOCKED
01:08:17,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1553m,99Mi,BLOCKED
01:08:17,wordpress-mysql-8484774888-hr64z,4m,477Mi,1553m,99Mi,BLOCKED
01:08:22,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1560m,100Mi,BLOCKED
01:08:22,wordpress-mysql-8484774888-hr64z,4m,477Mi,1560m,100Mi,BLOCKED
01:08:27,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1560m,100Mi,BLOCKED
01:08:27,wordpress-mysql-8484774888-hr64z,4m,477Mi,1560m,100Mi,BLOCKED
01:08:33,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1560m,100Mi,BLOCKED
01:08:33,wordpress-mysql-8484774888-hr64z,4m,477Mi,1560m,100Mi,BLOCKED
01:08:38,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1574m,99Mi,BLOCKED
01:08:38,wordpress-mysql-8484774888-hr64z,3m,477Mi,1574m,99Mi,BLOCKED
01:08:43,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1574m,99Mi,BLOCKED
01:08:43,wordpress-mysql-8484774888-hr64z,3m,477Mi,1574m,99Mi,BLOCKED
01:08:48,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1574m,99Mi,BLOCKED
01:08:48,wordpress-mysql-8484774888-hr64z,3m,477Mi,1574m,99Mi,BLOCKED
01:08:54,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1160m,98Mi,BLOCKED
01:08:54,wordpress-mysql-8484774888-hr64z,3m,477Mi,1160m,98Mi,BLOCKED
01:08:59,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1160m,98Mi,BLOCKED
01:08:59,wordpress-mysql-8484774888-hr64z,3m,477Mi,1160m,98Mi,BLOCKED
01:09:05,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1160m,98Mi,BLOCKED
01:09:05,wordpress-mysql-8484774888-hr64z,3m,477Mi,1160m,98Mi,BLOCKED
01:09:10,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1290m,99Mi,BLOCKED
01:09:10,wordpress-mysql-8484774888-hr64z,3m,477Mi,1290m,99Mi,BLOCKED
01:09:16,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1290m,99Mi,BLOCKED
01:09:16,wordpress-mysql-8484774888-hr64z,3m,477Mi,1290m,99Mi,BLOCKED
01:09:21,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1290m,99Mi,BLOCKED
01:09:21,wordpress-mysql-8484774888-hr64z,3m,477Mi,1290m,99Mi,BLOCKED
01:09:27,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1572m,99Mi,BLOCKED
01:09:27,wordpress-mysql-8484774888-hr64z,3m,477Mi,1572m,99Mi,BLOCKED
01:09:32,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1572m,99Mi,BLOCKED
01:09:32,wordpress-mysql-8484774888-hr64z,3m,477Mi,1572m,99Mi,BLOCKED
01:09:37,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1589m,99Mi,BLOCKED
01:09:37,wordpress-mysql-8484774888-hr64z,3m,477Mi,1589m,99Mi,BLOCKED
01:09:43,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1589m,99Mi,BLOCKED
01:09:43,wordpress-mysql-8484774888-hr64z,3m,477Mi,1589m,99Mi,BLOCKED
01:09:48,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1589m,99Mi,BLOCKED
01:09:48,wordpress-mysql-8484774888-hr64z,3m,477Mi,1589m,99Mi,BLOCKED
01:09:53,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1551m,100Mi,BLOCKED
01:09:53,wordpress-mysql-8484774888-hr64z,3m,477Mi,1551m,100Mi,BLOCKED
01:09:58,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1551m,100Mi,BLOCKED
01:09:58,wordpress-mysql-8484774888-hr64z,3m,477Mi,1551m,100Mi,BLOCKED
01:10:04,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1551m,100Mi,BLOCKED
01:10:04,wordpress-mysql-8484774888-hr64z,3m,477Mi,1551m,100Mi,BLOCKED
01:10:09,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1571m,99Mi,BLOCKED
01:10:09,wordpress-mysql-8484774888-hr64z,3m,477Mi,1571m,99Mi,BLOCKED
01:10:14,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1571m,99Mi,BLOCKED
01:10:14,wordpress-mysql-8484774888-hr64z,3m,477Mi,1571m,99Mi,BLOCKED
01:10:19,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1571m,99Mi,BLOCKED
01:10:19,wordpress-mysql-8484774888-hr64z,3m,477Mi,1571m,99Mi,BLOCKED
01:10:24,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1552m,99Mi,BLOCKED
01:10:24,wordpress-mysql-8484774888-hr64z,3m,477Mi,1552m,99Mi,BLOCKED
01:10:30,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1552m,99Mi,BLOCKED
01:10:30,wordpress-mysql-8484774888-hr64z,3m,477Mi,1552m,99Mi,BLOCKED
01:10:35,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1552m,99Mi,BLOCKED
01:10:35,wordpress-mysql-8484774888-hr64z,3m,477Mi,1552m,99Mi,BLOCKED
01:10:40,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1372m,101Mi,BLOCKED
01:10:40,wordpress-mysql-8484774888-hr64z,3m,477Mi,1372m,101Mi,BLOCKED
01:10:45,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1372m,101Mi,BLOCKED
01:10:45,wordpress-mysql-8484774888-hr64z,3m,477Mi,1372m,101Mi,BLOCKED
01:10:51,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1372m,101Mi,BLOCKED
01:10:51,wordpress-mysql-8484774888-hr64z,3m,477Mi,1372m,101Mi,BLOCKED
01:10:56,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1582m,100Mi,BLOCKED
01:10:56,wordpress-mysql-8484774888-hr64z,3m,477Mi,1582m,100Mi,BLOCKED
01:11:01,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1582m,100Mi,BLOCKED
01:11:01,wordpress-mysql-8484774888-hr64z,3m,477Mi,1582m,100Mi,BLOCKED
01:11:07,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1582m,100Mi,BLOCKED
01:11:07,wordpress-mysql-8484774888-hr64z,3m,477Mi,1582m,100Mi,BLOCKED
01:11:12,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1556m,99Mi,BLOCKED
01:11:12,wordpress-mysql-8484774888-hr64z,4m,477Mi,1556m,99Mi,BLOCKED
01:11:18,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1556m,99Mi,BLOCKED
01:11:18,wordpress-mysql-8484774888-hr64z,4m,477Mi,1556m,99Mi,BLOCKED
01:11:23,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1536m,101Mi,BLOCKED
01:11:23,wordpress-mysql-8484774888-hr64z,4m,477Mi,1536m,101Mi,BLOCKED
01:11:29,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1536m,101Mi,BLOCKED
01:11:29,wordpress-mysql-8484774888-hr64z,4m,477Mi,1536m,101Mi,BLOCKED
01:11:34,wordpress-deployment-7c7bb76d6f-8vx9w,1m,58Mi,1536m,101Mi,BLOCKED
