Timestamp,Epoch,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Load_Avg,Interrupts,Context_Switches,IO_Read_S,IO_Write_S
20:40:35,1778704834,8,6,0,1067,3173,0.80,7412,15816,0.00,304.00
20:40:42,1778704841,6,4,2,1066,3173,0.74,7273,15030,0.00,0.00
20:40:49,1778704848,8,9,3,1071,3174,0.62,7428,14690,0.00,256.00
20:40:56,1778704855,5,2,3,1069,3174,0.65,6304,12565,0.00,188.00
20:41:03,1778704862,9,4,0,1075,3174,0.55,6616,12811,0.00,436.00
20:41:10,1778704869,60,22,1,1071,3175,1.55,8709,21685,0.00,356.00
20:41:18,1778704876,57,18,1,1003,3176,2.79,9179,22474,0.00,504.00
20:41:25,1778704884,57,14,2,902,3177,6.44,8271,20269,336.00,112.00
20:41:32,1778704891,58,16,1,815,3177,9.53,8598,20762,0.00,300.00
20:41:39,1778704898,57,19,2,743,3178,15.79,9128,22432,0.00,640.00
20:41:46,1778704905,71,18,1,608,3179,20.69,9619,23753,1272.00,568.00
20:41:54,1778704913,58,15,1,480,3188,29.36,8061,19372,0.00,608.00
20:42:01,1778704920,58,16,1,409,3189,34.38,8696,21434,660.00,1392.00
20:42:08,1778704927,59,19,0,309,3197,35.07,8311,19966,0.00,544.00
20:42:15,1778704934,76,23,0,187,3133,38.30,9569,30071,4.08,481.63
20:42:22,1778704941,81,19,0,124,2905,45.48,9506,22684,432.00,724.00
20:42:30,1778704948,71,29,0,126,2742,59.22,11921,33606,236.00,676.00
20:42:38,1778704956,81,19,0,170,2514,74.92,8784,21803,92.00,472.00
20:42:46,1778704964,81,19,0,137,2516,82.93,9315,23526,1084.00,1452.00
20:42:53,1778704972,80,20,0,120,2516,91.34,9133,22834,80.00,436.00
20:43:02,1778704979,80,19,0,143,2493,107.44,9172,21323,24.00,620.00
20:43:09,1778704988,80,20,0,135,2470,123.72,8454,22400,19.61,470.59
20:43:16,1778704995,81,20,0,127,2417,130.07,9810,24447,16.00,484.00
20:43:24,1778705003,81,19,0,155,2260,140.72,9537,22222,36.00,616.00
20:43:32,1778705011,78,22,0,127,2150,144.27,9003,21532,324.00,424.00
20:43:40,1778705018,81,20,0,125,1953,147.66,9589,24134,260.00,384.00
20:43:47,1778705026,77,22,0,138,1883,151.93,9307,22669,3.96,308.91
