Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi,ModSecurity_Status
20:54:40,drupal-deployment-677cb58b94-xn4rn,19m,192Mi,1m,73Mi,BLOCKED
20:54:40,drupal-mysql-d86854f86-5qcvf,10m,413Mi,1m,73Mi,BLOCKED
20:54:45,drupal-deployment-677cb58b94-xn4rn,19m,192Mi,1m,73Mi,BLOCKED
20:54:45,drupal-mysql-d86854f86-5qcvf,10m,413Mi,1m,73Mi,BLOCKED
20:54:50,drupal-deployment-677cb58b94-xn4rn,33m,192Mi,9m,73Mi,BLOCKED
20:54:50,drupal-mysql-d86854f86-5qcvf,8m,413Mi,9m,73Mi,BLOCKED
20:54:56,drupal-deployment-677cb58b94-xn4rn,33m,192Mi,9m,73Mi,BLOCKED
20:54:56,drupal-mysql-d86854f86-5qcvf,8m,413Mi,9m,73Mi,BLOCKED
20:55:01,drupal-deployment-677cb58b94-xn4rn,33m,192Mi,9m,73Mi,BLOCKED
20:55:01,drupal-mysql-d86854f86-5qcvf,8m,413Mi,9m,73Mi,BLOCKED
20:55:06,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,473m,74Mi,BLOCKED
20:55:06,drupal-mysql-d86854f86-5qcvf,9m,413Mi,473m,74Mi,BLOCKED
20:55:11,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,473m,74Mi,BLOCKED
20:55:11,drupal-mysql-d86854f86-5qcvf,9m,413Mi,473m,74Mi,BLOCKED
20:55:17,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,473m,74Mi,BLOCKED
20:55:17,drupal-mysql-d86854f86-5qcvf,9m,413Mi,473m,74Mi,BLOCKED
20:55:22,drupal-deployment-677cb58b94-xn4rn,33m,192Mi,953m,75Mi,BLOCKED
20:55:22,drupal-mysql-d86854f86-5qcvf,8m,413Mi,953m,75Mi,BLOCKED
20:55:27,drupal-deployment-677cb58b94-xn4rn,33m,192Mi,953m,75Mi,BLOCKED
20:55:27,drupal-mysql-d86854f86-5qcvf,8m,413Mi,953m,75Mi,BLOCKED
20:55:32,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,1310m,76Mi,BLOCKED
20:55:32,drupal-mysql-d86854f86-5qcvf,9m,413Mi,1310m,76Mi,BLOCKED
20:55:38,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,1310m,76Mi,BLOCKED
20:55:38,drupal-mysql-d86854f86-5qcvf,9m,413Mi,1310m,76Mi,BLOCKED
20:55:43,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,1310m,76Mi,BLOCKED
20:55:43,drupal-mysql-d86854f86-5qcvf,9m,413Mi,1310m,76Mi,BLOCKED
20:55:48,drupal-deployment-677cb58b94-xn4rn,23m,192Mi,1430m,77Mi,BLOCKED
20:55:48,drupal-mysql-d86854f86-5qcvf,14m,414Mi,1430m,77Mi,BLOCKED
20:55:54,drupal-deployment-677cb58b94-xn4rn,23m,192Mi,1430m,77Mi,BLOCKED
20:55:54,drupal-mysql-d86854f86-5qcvf,14m,414Mi,1430m,77Mi,BLOCKED
20:55:59,drupal-deployment-677cb58b94-xn4rn,23m,192Mi,1430m,77Mi,BLOCKED
20:55:59,drupal-mysql-d86854f86-5qcvf,14m,414Mi,1430m,77Mi,BLOCKED
20:56:04,drupal-deployment-677cb58b94-xn4rn,36m,192Mi,1419m,77Mi,BLOCKED
20:56:04,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1419m,77Mi,BLOCKED
20:56:09,drupal-deployment-677cb58b94-xn4rn,36m,192Mi,1419m,77Mi,BLOCKED
20:56:09,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1419m,77Mi,BLOCKED
20:56:15,drupal-deployment-677cb58b94-xn4rn,36m,192Mi,1419m,77Mi,BLOCKED
20:56:15,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1419m,77Mi,BLOCKED
20:56:20,drupal-deployment-677cb58b94-xn4rn,38m,192Mi,1387m,78Mi,BLOCKED
20:56:20,drupal-mysql-d86854f86-5qcvf,10m,414Mi,1387m,78Mi,BLOCKED
20:56:25,drupal-deployment-677cb58b94-xn4rn,38m,192Mi,1387m,78Mi,BLOCKED
20:56:25,drupal-mysql-d86854f86-5qcvf,10m,414Mi,1387m,78Mi,BLOCKED
20:56:30,drupal-deployment-677cb58b94-xn4rn,38m,192Mi,1387m,78Mi,BLOCKED
20:56:30,drupal-mysql-d86854f86-5qcvf,10m,414Mi,1387m,78Mi,BLOCKED
20:56:36,drupal-deployment-677cb58b94-xn4rn,41m,192Mi,1419m,79Mi,BLOCKED
20:56:36,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1419m,79Mi,BLOCKED
20:56:41,drupal-deployment-677cb58b94-xn4rn,41m,192Mi,1419m,79Mi,BLOCKED
20:56:41,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1419m,79Mi,BLOCKED
20:56:46,drupal-deployment-677cb58b94-xn4rn,41m,192Mi,1419m,79Mi,BLOCKED
20:56:46,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1419m,79Mi,BLOCKED
20:56:52,drupal-deployment-677cb58b94-xn4rn,41m,192Mi,1403m,79Mi,BLOCKED
20:56:52,drupal-mysql-d86854f86-5qcvf,9m,414Mi,1403m,79Mi,BLOCKED
20:56:57,drupal-deployment-677cb58b94-xn4rn,41m,192Mi,1403m,79Mi,BLOCKED
20:56:57,drupal-mysql-d86854f86-5qcvf,9m,414Mi,1403m,79Mi,BLOCKED
20:57:02,drupal-deployment-677cb58b94-xn4rn,39m,192Mi,1421m,80Mi,BLOCKED
20:57:02,drupal-mysql-d86854f86-5qcvf,16m,414Mi,1421m,80Mi,BLOCKED
20:57:08,drupal-deployment-677cb58b94-xn4rn,39m,192Mi,1421m,80Mi,BLOCKED
20:57:08,drupal-mysql-d86854f86-5qcvf,16m,414Mi,1421m,80Mi,BLOCKED
20:57:13,drupal-deployment-677cb58b94-xn4rn,39m,192Mi,1421m,80Mi,BLOCKED
20:57:13,drupal-mysql-d86854f86-5qcvf,16m,414Mi,1421m,80Mi,BLOCKED
20:57:18,drupal-deployment-677cb58b94-xn4rn,28m,192Mi,1401m,79Mi,BLOCKED
20:57:18,drupal-mysql-d86854f86-5qcvf,8m,414Mi,1401m,79Mi,BLOCKED
20:57:23,drupal-deployment-677cb58b94-xn4rn,28m,192Mi,1401m,79Mi,BLOCKED
20:57:23,drupal-mysql-d86854f86-5qcvf,8m,414Mi,1401m,79Mi,BLOCKED
20:57:29,drupal-deployment-677cb58b94-xn4rn,28m,192Mi,1401m,79Mi,BLOCKED
20:57:29,drupal-mysql-d86854f86-5qcvf,8m,414Mi,1401m,79Mi,BLOCKED
20:57:34,drupal-deployment-677cb58b94-xn4rn,40m,192Mi,1425m,79Mi,BLOCKED
20:57:34,drupal-mysql-d86854f86-5qcvf,12m,414Mi,1425m,79Mi,BLOCKED
20:57:39,drupal-deployment-677cb58b94-xn4rn,40m,192Mi,1425m,79Mi,BLOCKED
20:57:39,drupal-mysql-d86854f86-5qcvf,12m,414Mi,1425m,79Mi,BLOCKED
20:57:45,drupal-deployment-677cb58b94-xn4rn,40m,192Mi,1425m,79Mi,BLOCKED
20:57:45,drupal-mysql-d86854f86-5qcvf,12m,414Mi,1425m,79Mi,BLOCKED
20:57:50,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,1423m,79Mi,BLOCKED
20:57:50,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1423m,79Mi,BLOCKED
20:57:55,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,1423m,79Mi,BLOCKED
20:57:55,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1423m,79Mi,BLOCKED
20:58:00,drupal-deployment-677cb58b94-xn4rn,32m,192Mi,1423m,79Mi,BLOCKED
20:58:00,drupal-mysql-d86854f86-5qcvf,11m,414Mi,1423m,79Mi,BLOCKED
20:58:06,drupal-deployment-677cb58b94-xn4rn,27m,192Mi,1439m,79Mi,BLOCKED
20:58:06,drupal-mysql-d86854f86-5qcvf,10m,414Mi,1439m,79Mi,BLOCKED
20:58:11,drupal-deployment-677cb58b94-xn4rn,27m,192Mi,1439m,79Mi,NONE
20:58:11,drupal-mysql-d86854f86-5qcvf,10m,414Mi,1439m,79Mi,NONE
20:58:16,drupal-deployment-677cb58b94-xn4rn,27m,192Mi,1439m,79Mi,NONE
20:58:16,drupal-mysql-d86854f86-5qcvf,10m,414Mi,1439m,79Mi,NONE
20:58:22,drupal-deployment-677cb58b94-xn4rn,58m,192Mi,1372m,78Mi,BLOCKED
20:58:22,drupal-mysql-d86854f86-5qcvf,18m,414Mi,1372m,78Mi,BLOCKED
20:58:27,drupal-deployment-677cb58b94-xn4rn,58m,192Mi,1372m,78Mi,BLOCKED
20:58:27,drupal-mysql-d86854f86-5qcvf,18m,414Mi,1372m,78Mi,BLOCKED
20:58:32,drupal-deployment-677cb58b94-xn4rn,33m,192Mi,1286m,79Mi,BLOCKED
20:58:32,drupal-mysql-d86854f86-5qcvf,16m,414Mi,1286m,79Mi,BLOCKED
20:58:37,drupal-deployment-677cb58b94-xn4rn,33m,192Mi,1286m,79Mi,BLOCKED
