Timestamp,Pod_Name,CPU_m,Memory_Mi
19:59:42,ghost-deployment-74496d68fd-cmnrm,3m,192Mi
19:59:42,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
19:59:47,ghost-deployment-74496d68fd-cmnrm,5m,193Mi
19:59:47,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
19:59:52,ghost-deployment-74496d68fd-cmnrm,5m,193Mi
19:59:52,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
19:59:57,ghost-deployment-74496d68fd-cmnrm,5m,193Mi
19:59:57,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
20:00:02,ghost-deployment-74496d68fd-cmnrm,5m,193Mi
20:00:02,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
20:00:08,ghost-deployment-74496d68fd-cmnrm,5m,193Mi
20:00:08,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
20:00:13,ghost-deployment-74496d68fd-cmnrm,5m,193Mi
20:00:13,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
20:00:18,ghost-deployment-74496d68fd-cmnrm,28m,196Mi
20:00:18,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
20:00:23,ghost-deployment-74496d68fd-cmnrm,28m,196Mi
20:00:23,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
20:00:28,ghost-deployment-74496d68fd-cmnrm,28m,196Mi
20:00:28,ghost-mysql-c75f59f48-hwrzv,4m,396Mi
20:00:33,ghost-deployment-74496d68fd-cmnrm,243m,202Mi
20:00:33,ghost-mysql-c75f59f48-hwrzv,21m,396Mi
20:00:38,ghost-deployment-74496d68fd-cmnrm,243m,202Mi
20:00:38,ghost-mysql-c75f59f48-hwrzv,21m,396Mi
20:00:43,ghost-deployment-74496d68fd-cmnrm,243m,202Mi
20:00:43,ghost-mysql-c75f59f48-hwrzv,21m,396Mi
20:00:48,ghost-deployment-74496d68fd-cmnrm,240m,204Mi
20:00:48,ghost-mysql-c75f59f48-hwrzv,41m,396Mi
20:00:53,ghost-deployment-74496d68fd-cmnrm,240m,204Mi
20:00:53,ghost-mysql-c75f59f48-hwrzv,41m,396Mi
20:00:58,ghost-deployment-74496d68fd-cmnrm,240m,204Mi
20:00:58,ghost-mysql-c75f59f48-hwrzv,41m,396Mi
20:01:03,ghost-deployment-74496d68fd-cmnrm,226m,204Mi
20:01:03,ghost-mysql-c75f59f48-hwrzv,43m,396Mi
20:01:08,ghost-deployment-74496d68fd-cmnrm,226m,204Mi
20:01:08,ghost-mysql-c75f59f48-hwrzv,43m,396Mi
20:01:13,ghost-deployment-74496d68fd-cmnrm,226m,204Mi
20:01:13,ghost-mysql-c75f59f48-hwrzv,43m,396Mi
20:01:18,ghost-deployment-74496d68fd-cmnrm,206m,205Mi
20:01:18,ghost-mysql-c75f59f48-hwrzv,43m,397Mi
20:01:23,ghost-deployment-74496d68fd-cmnrm,206m,205Mi
20:01:23,ghost-mysql-c75f59f48-hwrzv,43m,397Mi
20:01:29,ghost-deployment-74496d68fd-cmnrm,206m,205Mi
20:01:29,ghost-mysql-c75f59f48-hwrzv,43m,397Mi
20:01:34,ghost-deployment-74496d68fd-cmnrm,215m,209Mi
20:01:34,ghost-mysql-c75f59f48-hwrzv,46m,397Mi
20:01:39,ghost-deployment-74496d68fd-cmnrm,215m,209Mi
20:01:39,ghost-mysql-c75f59f48-hwrzv,46m,397Mi
20:01:44,ghost-deployment-74496d68fd-cmnrm,215m,209Mi
20:01:44,ghost-mysql-c75f59f48-hwrzv,46m,397Mi
20:01:49,ghost-deployment-74496d68fd-cmnrm,192m,212Mi
20:01:49,ghost-mysql-c75f59f48-hwrzv,45m,397Mi
20:01:54,ghost-deployment-74496d68fd-cmnrm,192m,212Mi
20:01:54,ghost-mysql-c75f59f48-hwrzv,45m,397Mi
20:01:59,ghost-deployment-74496d68fd-cmnrm,192m,212Mi
