Timestamp,Pod_Name,CPU_m,Memory_Mi
22:07:21,ghost-deployment-74496d68fd-cmnrm,3m,192Mi
22:07:21,ghost-mysql-c75f59f48-hwrzv,4m,450Mi
22:07:26,ghost-deployment-74496d68fd-cmnrm,3m,192Mi
22:07:26,ghost-mysql-c75f59f48-hwrzv,4m,450Mi
22:07:31,ghost-deployment-74496d68fd-cmnrm,3m,192Mi
22:07:31,ghost-mysql-c75f59f48-hwrzv,4m,450Mi
22:07:36,ghost-deployment-74496d68fd-cmnrm,2m,192Mi
22:07:36,ghost-mysql-c75f59f48-hwrzv,4m,450Mi
22:07:41,ghost-deployment-74496d68fd-cmnrm,2m,192Mi
22:07:41,ghost-mysql-c75f59f48-hwrzv,4m,450Mi
22:07:46,ghost-deployment-74496d68fd-cmnrm,2m,192Mi
22:07:46,ghost-mysql-c75f59f48-hwrzv,4m,450Mi
22:07:51,ghost-deployment-74496d68fd-cmnrm,75m,199Mi
22:07:51,ghost-mysql-c75f59f48-hwrzv,41m,450Mi
22:07:56,ghost-deployment-74496d68fd-cmnrm,75m,199Mi
22:07:56,ghost-mysql-c75f59f48-hwrzv,41m,450Mi
22:08:01,ghost-deployment-74496d68fd-cmnrm,75m,199Mi
22:08:01,ghost-mysql-c75f59f48-hwrzv,41m,450Mi
22:08:06,ghost-deployment-74496d68fd-cmnrm,441m,217Mi
22:08:06,ghost-mysql-c75f59f48-hwrzv,100m,450Mi
22:08:11,ghost-deployment-74496d68fd-cmnrm,441m,217Mi
22:08:11,ghost-mysql-c75f59f48-hwrzv,100m,450Mi
22:08:16,ghost-deployment-74496d68fd-cmnrm,441m,217Mi
22:08:16,ghost-mysql-c75f59f48-hwrzv,100m,450Mi
22:08:21,ghost-deployment-74496d68fd-cmnrm,595m,228Mi
22:08:21,ghost-mysql-c75f59f48-hwrzv,135m,450Mi
22:08:27,ghost-deployment-74496d68fd-cmnrm,595m,228Mi
22:08:27,ghost-mysql-c75f59f48-hwrzv,135m,450Mi
22:08:32,ghost-deployment-74496d68fd-cmnrm,595m,228Mi
22:08:32,ghost-mysql-c75f59f48-hwrzv,135m,450Mi
22:08:37,ghost-deployment-74496d68fd-bzb74,290m,96Mi
22:08:37,ghost-deployment-74496d68fd-cmnrm,545m,234Mi
22:08:37,ghost-mysql-c75f59f48-hwrzv,131m,451Mi
22:08:42,ghost-deployment-74496d68fd-bzb74,290m,96Mi
22:08:42,ghost-deployment-74496d68fd-cmnrm,545m,234Mi
22:08:42,ghost-mysql-c75f59f48-hwrzv,131m,451Mi
22:08:47,ghost-deployment-74496d68fd-bzb74,290m,96Mi
22:08:47,ghost-deployment-74496d68fd-cmnrm,545m,234Mi
22:08:47,ghost-mysql-c75f59f48-hwrzv,131m,451Mi
22:08:52,ghost-deployment-74496d68fd-bzb74,11m,85Mi
22:08:52,ghost-deployment-74496d68fd-cmnrm,557m,236Mi
22:08:52,ghost-mysql-c75f59f48-hwrzv,128m,450Mi
22:08:57,ghost-deployment-74496d68fd-bzb74,11m,85Mi
22:08:57,ghost-deployment-74496d68fd-cmnrm,557m,236Mi
22:08:57,ghost-mysql-c75f59f48-hwrzv,128m,450Mi
22:09:02,ghost-deployment-74496d68fd-bzb74,212m,119Mi
22:09:02,ghost-deployment-74496d68fd-cmnrm,474m,229Mi
22:09:02,ghost-mysql-c75f59f48-hwrzv,119m,451Mi
22:09:07,ghost-deployment-74496d68fd-bzb74,212m,119Mi
22:09:07,ghost-deployment-74496d68fd-cmnrm,474m,229Mi
22:09:07,ghost-mysql-c75f59f48-hwrzv,119m,451Mi
22:09:12,ghost-deployment-74496d68fd-bzb74,212m,119Mi
22:09:12,ghost-deployment-74496d68fd-cmnrm,474m,229Mi
22:09:12,ghost-mysql-c75f59f48-hwrzv,119m,451Mi
22:09:17,ghost-deployment-74496d68fd-bzb74,478m,136Mi
22:09:17,ghost-deployment-74496d68fd-cmnrm,331m,216Mi
22:09:17,ghost-mysql-c75f59f48-hwrzv,137m,453Mi
22:09:22,ghost-deployment-74496d68fd-bzb74,478m,136Mi
22:09:22,ghost-deployment-74496d68fd-cmnrm,331m,216Mi
22:09:22,ghost-mysql-c75f59f48-hwrzv,137m,453Mi
22:09:27,ghost-deployment-74496d68fd-bzb74,478m,136Mi
22:09:27,ghost-deployment-74496d68fd-cmnrm,331m,216Mi
22:09:27,ghost-mysql-c75f59f48-hwrzv,137m,453Mi
22:09:32,ghost-deployment-74496d68fd-bzb74,396m,146Mi
22:09:32,ghost-deployment-74496d68fd-cmnrm,322m,213Mi
22:09:32,ghost-mysql-c75f59f48-hwrzv,141m,453Mi
22:09:37,ghost-deployment-74496d68fd-bzb74,396m,146Mi
22:09:37,ghost-deployment-74496d68fd-cmnrm,322m,213Mi
22:09:37,ghost-mysql-c75f59f48-hwrzv,141m,453Mi
22:09:43,ghost-deployment-74496d68fd-bzb74,396m,146Mi
22:09:43,ghost-deployment-74496d68fd-cmnrm,322m,213Mi
22:09:43,ghost-mysql-c75f59f48-hwrzv,141m,453Mi
22:09:48,ghost-deployment-74496d68fd-bzb74,351m,130Mi
22:09:48,ghost-deployment-74496d68fd-cmnrm,322m,213Mi
22:09:48,ghost-mysql-c75f59f48-hwrzv,139m,453Mi
22:09:53,ghost-deployment-74496d68fd-bzb74,351m,130Mi
22:09:53,ghost-deployment-74496d68fd-cmnrm,322m,213Mi
22:09:53,ghost-mysql-c75f59f48-hwrzv,139m,453Mi
22:09:58,ghost-deployment-74496d68fd-bzb74,351m,130Mi
22:09:58,ghost-deployment-74496d68fd-cmnrm,322m,213Mi
22:09:58,ghost-mysql-c75f59f48-hwrzv,139m,453Mi
22:10:03,ghost-deployment-74496d68fd-bzb74,319m,139Mi
22:10:03,ghost-deployment-74496d68fd-cmnrm,337m,216Mi
22:10:03,ghost-mysql-c75f59f48-hwrzv,142m,453Mi
22:10:08,ghost-deployment-74496d68fd-bzb74,319m,139Mi
22:10:08,ghost-deployment-74496d68fd-cmnrm,337m,216Mi
22:10:08,ghost-mysql-c75f59f48-hwrzv,142m,453Mi
22:10:13,ghost-deployment-74496d68fd-bzb74,319m,139Mi
22:10:13,ghost-deployment-74496d68fd-cmnrm,337m,216Mi
22:10:13,ghost-mysql-c75f59f48-hwrzv,142m,453Mi
22:10:18,ghost-deployment-74496d68fd-bzb74,330m,145Mi
22:10:18,ghost-deployment-74496d68fd-cmnrm,340m,219Mi
22:10:18,ghost-mysql-c75f59f48-hwrzv,141m,453Mi
22:10:23,ghost-deployment-74496d68fd-bzb74,330m,145Mi
22:10:23,ghost-deployment-74496d68fd-cmnrm,340m,219Mi
22:10:23,ghost-mysql-c75f59f48-hwrzv,141m,453Mi
22:10:28,ghost-deployment-74496d68fd-bzb74,330m,145Mi
22:10:28,ghost-deployment-74496d68fd-cmnrm,340m,219Mi
22:10:28,ghost-mysql-c75f59f48-hwrzv,141m,453Mi
22:10:33,ghost-deployment-74496d68fd-bzb74,315m,137Mi
22:10:33,ghost-deployment-74496d68fd-cmnrm,340m,219Mi
22:10:33,ghost-mysql-c75f59f48-hwrzv,146m,453Mi
22:10:38,ghost-deployment-74496d68fd-bzb74,315m,137Mi
22:10:38,ghost-deployment-74496d68fd-cmnrm,340m,219Mi
22:10:38,ghost-mysql-c75f59f48-hwrzv,146m,453Mi
22:10:43,ghost-deployment-74496d68fd-bzb74,315m,137Mi
22:10:43,ghost-deployment-74496d68fd-cmnrm,340m,219Mi
22:10:43,ghost-mysql-c75f59f48-hwrzv,146m,453Mi
22:10:48,ghost-deployment-74496d68fd-bzb74,316m,135Mi
22:10:48,ghost-deployment-74496d68fd-cmnrm,362m,219Mi
22:10:48,ghost-mysql-c75f59f48-hwrzv,140m,453Mi
22:10:53,ghost-deployment-74496d68fd-bzb74,316m,135Mi
22:10:53,ghost-deployment-74496d68fd-cmnrm,362m,219Mi
22:10:53,ghost-mysql-c75f59f48-hwrzv,140m,453Mi
22:10:59,ghost-deployment-74496d68fd-bzb74,316m,135Mi
22:10:59,ghost-deployment-74496d68fd-cmnrm,362m,219Mi
22:10:59,ghost-mysql-c75f59f48-hwrzv,140m,453Mi
22:11:04,ghost-deployment-74496d68fd-bzb74,321m,134Mi
22:11:04,ghost-deployment-74496d68fd-cmnrm,351m,221Mi
22:11:04,ghost-mysql-c75f59f48-hwrzv,146m,453Mi
22:11:09,ghost-deployment-74496d68fd-bzb74,321m,134Mi
22:11:09,ghost-deployment-74496d68fd-cmnrm,351m,221Mi
22:11:09,ghost-mysql-c75f59f48-hwrzv,146m,453Mi
22:11:14,ghost-deployment-74496d68fd-bzb74,321m,134Mi
22:11:14,ghost-deployment-74496d68fd-cmnrm,351m,221Mi
22:11:14,ghost-mysql-c75f59f48-hwrzv,146m,453Mi
22:11:19,ghost-deployment-74496d68fd-bzb74,321m,134Mi
22:11:19,ghost-deployment-74496d68fd-cmnrm,345m,219Mi
22:11:19,ghost-mysql-c75f59f48-hwrzv,142m,453Mi
