Timestamp,Pod_Name,CPU_m,Memory_Mi
23:41:16,drupal-deployment-677cb58b94-2rhfm,23m,249Mi
23:41:16,drupal-mysql-d86854f86-dj5nv,11m,562Mi
23:41:22,drupal-deployment-677cb58b94-2rhfm,23m,249Mi
23:41:22,drupal-mysql-d86854f86-dj5nv,11m,562Mi
23:41:27,drupal-deployment-677cb58b94-2rhfm,23m,249Mi
23:41:27,drupal-mysql-d86854f86-dj5nv,11m,562Mi
23:41:32,drupal-deployment-677cb58b94-2rhfm,70m,213Mi
23:41:32,drupal-mysql-d86854f86-dj5nv,10m,562Mi
23:41:37,drupal-deployment-677cb58b94-2rhfm,70m,213Mi
23:41:37,drupal-mysql-d86854f86-dj5nv,10m,562Mi
23:41:42,drupal-deployment-677cb58b94-2rhfm,70m,213Mi
23:41:42,drupal-mysql-d86854f86-dj5nv,10m,562Mi
23:41:47,drupal-deployment-677cb58b94-2rhfm,284m,140Mi
23:41:47,drupal-mysql-d86854f86-dj5nv,117m,562Mi
23:41:52,drupal-deployment-677cb58b94-2rhfm,284m,140Mi
23:41:52,drupal-mysql-d86854f86-dj5nv,117m,562Mi
23:41:57,drupal-deployment-677cb58b94-2rhfm,284m,140Mi
23:41:57,drupal-mysql-d86854f86-dj5nv,117m,562Mi
23:42:02,drupal-deployment-677cb58b94-2rhfm,470m,160Mi
23:42:02,drupal-mysql-d86854f86-dj5nv,117m,562Mi
23:42:07,drupal-deployment-677cb58b94-2rhfm,470m,160Mi
23:42:07,drupal-mysql-d86854f86-dj5nv,117m,562Mi
23:42:12,drupal-deployment-677cb58b94-2rhfm,470m,160Mi
23:42:12,drupal-mysql-d86854f86-dj5nv,117m,562Mi
23:42:17,drupal-deployment-677cb58b94-2rhfm,548m,179Mi
23:42:17,drupal-mysql-d86854f86-dj5nv,221m,562Mi
23:42:22,drupal-deployment-677cb58b94-2rhfm,548m,179Mi
23:42:22,drupal-mysql-d86854f86-dj5nv,221m,562Mi
23:42:27,drupal-deployment-677cb58b94-2rhfm,548m,179Mi
23:42:27,drupal-mysql-d86854f86-dj5nv,221m,562Mi
23:42:32,drupal-deployment-677cb58b94-2rhfm,635m,206Mi
23:42:32,drupal-deployment-677cb58b94-vvbdd,6m,16Mi
23:42:32,drupal-mysql-d86854f86-dj5nv,277m,563Mi
23:42:37,drupal-deployment-677cb58b94-2rhfm,635m,206Mi
23:42:37,drupal-deployment-677cb58b94-vvbdd,6m,16Mi
23:42:38,drupal-mysql-d86854f86-dj5nv,277m,563Mi
23:42:43,drupal-deployment-677cb58b94-2rhfm,635m,206Mi
23:42:43,drupal-deployment-677cb58b94-vvbdd,6m,16Mi
23:42:43,drupal-mysql-d86854f86-dj5nv,277m,563Mi
23:42:48,drupal-deployment-677cb58b94-2rhfm,586m,208Mi
23:42:48,drupal-deployment-677cb58b94-vvbdd,44m,67Mi
23:42:48,drupal-mysql-d86854f86-dj5nv,277m,563Mi
23:42:53,drupal-deployment-677cb58b94-2rhfm,586m,208Mi
23:42:53,drupal-deployment-677cb58b94-vvbdd,44m,67Mi
23:42:53,drupal-mysql-d86854f86-dj5nv,277m,563Mi
23:42:58,drupal-deployment-677cb58b94-2rhfm,586m,208Mi
23:42:58,drupal-deployment-677cb58b94-vvbdd,44m,67Mi
23:42:58,drupal-mysql-d86854f86-dj5nv,277m,563Mi
23:43:03,drupal-deployment-677cb58b94-2rhfm,474m,200Mi
23:43:03,drupal-deployment-677cb58b94-vvbdd,158m,128Mi
23:43:03,drupal-mysql-d86854f86-dj5nv,258m,564Mi
23:43:08,drupal-deployment-677cb58b94-2rhfm,474m,200Mi
23:43:08,drupal-deployment-677cb58b94-vvbdd,158m,128Mi
23:43:08,drupal-mysql-d86854f86-dj5nv,258m,564Mi
23:43:13,drupal-deployment-677cb58b94-2rhfm,474m,200Mi
23:43:13,drupal-deployment-677cb58b94-vvbdd,158m,128Mi
23:43:13,drupal-mysql-d86854f86-dj5nv,258m,564Mi
23:43:18,drupal-deployment-677cb58b94-2rhfm,369m,202Mi
23:43:18,drupal-deployment-677cb58b94-vvbdd,158m,128Mi
23:43:18,drupal-mysql-d86854f86-dj5nv,286m,566Mi
23:43:23,drupal-deployment-677cb58b94-2rhfm,369m,202Mi
23:43:23,drupal-deployment-677cb58b94-vvbdd,158m,128Mi
23:43:23,drupal-mysql-d86854f86-dj5nv,286m,566Mi
23:43:28,drupal-deployment-677cb58b94-2rhfm,369m,202Mi
23:43:28,drupal-deployment-677cb58b94-vvbdd,158m,128Mi
23:43:28,drupal-mysql-d86854f86-dj5nv,286m,566Mi
23:43:33,drupal-deployment-677cb58b94-2rhfm,369m,202Mi
23:43:33,drupal-deployment-677cb58b94-vvbdd,318m,134Mi
23:43:33,drupal-mysql-d86854f86-dj5nv,254m,566Mi
