Timestamp,Pod_Name,CPU_m,Memory_Mi
03:42:00,drupal-deployment-677cb58b94-2rhfm,17m,249Mi
03:42:00,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:05,drupal-deployment-677cb58b94-2rhfm,17m,249Mi
03:42:05,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:10,drupal-deployment-677cb58b94-2rhfm,17m,249Mi
03:42:10,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:15,drupal-deployment-677cb58b94-2rhfm,27m,249Mi
03:42:15,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:20,drupal-deployment-677cb58b94-2rhfm,27m,249Mi
03:42:20,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:25,drupal-deployment-677cb58b94-2rhfm,27m,249Mi
03:42:25,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:30,drupal-deployment-677cb58b94-2rhfm,273m,161Mi
03:42:30,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:35,drupal-deployment-677cb58b94-2rhfm,273m,161Mi
03:42:35,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:40,drupal-deployment-677cb58b94-2rhfm,273m,161Mi
03:42:40,drupal-mysql-d86854f86-dj5nv,10m,594Mi
03:42:45,drupal-deployment-677cb58b94-2rhfm,516m,196Mi
03:42:45,drupal-mysql-d86854f86-dj5nv,179m,594Mi
03:42:51,drupal-deployment-677cb58b94-2rhfm,516m,196Mi
03:42:51,drupal-mysql-d86854f86-dj5nv,179m,594Mi
03:42:56,drupal-deployment-677cb58b94-2rhfm,516m,196Mi
03:42:56,drupal-mysql-d86854f86-dj5nv,179m,594Mi
03:43:01,drupal-deployment-677cb58b94-2rhfm,617m,237Mi
03:43:01,drupal-mysql-d86854f86-dj5nv,179m,594Mi
03:43:06,drupal-deployment-677cb58b94-2rhfm,617m,237Mi
03:43:06,drupal-mysql-d86854f86-dj5nv,179m,594Mi
03:43:11,drupal-deployment-677cb58b94-2rhfm,617m,237Mi
03:43:11,drupal-mysql-d86854f86-dj5nv,179m,594Mi
