Timestamp,Pod_Name,CPU_m,Memory_Mi
01:17:20,drupal-deployment-677cb58b94-2rhfm,20m,250Mi
01:17:20,drupal-mysql-d86854f86-dj5nv,7m,585Mi
01:17:25,drupal-deployment-677cb58b94-2rhfm,20m,250Mi
01:17:25,drupal-mysql-d86854f86-dj5nv,7m,585Mi
01:17:30,drupal-deployment-677cb58b94-2rhfm,34m,249Mi
01:17:30,drupal-mysql-d86854f86-dj5nv,12m,585Mi
01:17:35,drupal-deployment-677cb58b94-2rhfm,34m,249Mi
01:17:35,drupal-mysql-d86854f86-dj5nv,12m,585Mi
01:17:41,drupal-deployment-677cb58b94-2rhfm,34m,249Mi
01:17:41,drupal-mysql-d86854f86-dj5nv,12m,585Mi
01:17:46,drupal-deployment-677cb58b94-2rhfm,220m,140Mi
01:17:46,drupal-mysql-d86854f86-dj5nv,89m,585Mi
01:17:51,drupal-deployment-677cb58b94-2rhfm,220m,140Mi
01:17:51,drupal-mysql-d86854f86-dj5nv,89m,585Mi
01:17:56,drupal-deployment-677cb58b94-2rhfm,220m,140Mi
01:17:56,drupal-mysql-d86854f86-dj5nv,89m,585Mi
01:18:01,drupal-deployment-677cb58b94-2rhfm,521m,158Mi
01:18:01,drupal-mysql-d86854f86-dj5nv,239m,585Mi
01:18:06,drupal-deployment-677cb58b94-2rhfm,521m,158Mi
01:18:06,drupal-mysql-d86854f86-dj5nv,239m,585Mi
01:18:11,drupal-deployment-677cb58b94-2rhfm,521m,158Mi
01:18:11,drupal-mysql-d86854f86-dj5nv,239m,585Mi
01:18:16,drupal-deployment-677cb58b94-2rhfm,554m,210Mi
01:18:16,drupal-deployment-677cb58b94-mcsqp,6m,11Mi
01:18:16,drupal-mysql-d86854f86-dj5nv,251m,585Mi
01:18:21,drupal-deployment-677cb58b94-2rhfm,554m,210Mi
01:18:21,drupal-deployment-677cb58b94-mcsqp,6m,11Mi
01:18:21,drupal-mysql-d86854f86-dj5nv,251m,585Mi
01:18:26,drupal-deployment-677cb58b94-2rhfm,554m,210Mi
01:18:26,drupal-deployment-677cb58b94-mcsqp,6m,11Mi
01:18:26,drupal-mysql-d86854f86-dj5nv,251m,585Mi
01:18:31,drupal-deployment-677cb58b94-2rhfm,607m,225Mi
01:18:31,drupal-deployment-677cb58b94-mcsqp,1m,11Mi
01:18:31,drupal-mysql-d86854f86-dj5nv,255m,586Mi
01:18:36,drupal-deployment-677cb58b94-2rhfm,607m,225Mi
01:18:36,drupal-deployment-677cb58b94-mcsqp,1m,11Mi
01:18:36,drupal-mysql-d86854f86-dj5nv,255m,586Mi
01:18:41,drupal-deployment-677cb58b94-2rhfm,607m,225Mi
01:18:41,drupal-deployment-677cb58b94-mcsqp,1m,11Mi
01:18:41,drupal-mysql-d86854f86-dj5nv,255m,586Mi
01:18:47,drupal-deployment-677cb58b94-2rhfm,528m,208Mi
01:18:47,drupal-deployment-677cb58b94-mcsqp,1m,11Mi
01:18:47,drupal-mysql-d86854f86-dj5nv,243m,585Mi
